Tree,MC,Timestamp,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes
FB3,MC2,2023-06-03T18:15:00Z,85.69,0.963,0.08,19.3,0,15,464,15
FB3,MC2,2023-06-03T18:30:00Z,85.71,0.968,0.07,19.1,0,15,465,15
FB3,MC2,2023-06-03T18:45:00Z,85.71,0.972,0.06,18.9,0,15,465,15
FB3,MC2,2023-06-03T19:00:00Z,85.73,0.974,0.06,18.9,0,15,465,15
FB3,MC2,2023-06-03T19:15:00Z,85.74,0.974,0.06,18.9,0,15,466,15
FB3,MC2,2023-06-03T19:30:00Z,85.76,0.974,0.06,18.9,0,15,465,15
FB3,MC2,2023-06-03T19:45:00Z,85.78,0.975,0.05,18.8,0,15,465,15
FB3,MC2,2023-06-03T20:00:00Z,85.78,0.974,0.06,18.8,0,15,466,15
FB3,MC2,2023-06-03T20:15:00Z,85.79,0.974,0.06,18.6,0,15,465,15
FB3,MC2,2023-06-03T20:30:00Z,85.8,0.973,0.06,18.7,0,15,464,15
FB3,MC2,2023-06-03T20:45:00Z,85.81,0.968,0.07,18.8,0,15,464,15
FB3,MC2,2023-06-03T21:00:00Z,85.84,0.964,0.08,18.8,0,15,465,15
FB3,MC2,2023-06-03T21:15:00Z,85.87,0.967,0.07,18.8,0,15,465,15
FB3,MC2,2023-06-03T21:30:00Z,85.88,0.969,0.07,18.7,0,15,465,15
FB3,MC2,2023-06-03T21:45:00Z,85.88,0.971,0.06,18.6,0,15,466,15
FB3,MC2,2023-06-03T22:00:00Z,85.88,0.973,0.06,18.4,0,15,462,15
FB3,MC2,2023-06-03T22:15:00Z,85.87,0.948,0.11,18.8,0,11,459,15
FB3,MC2,2023-06-03T22:30:00Z,85.85,0.909,0.2,19.1,0,0,458,15
FB3,MC2,2023-06-03T22:45:00Z,85.83,0.867,0.31,19.7,0,0,456,15
FB3,MC2,2023-06-03T23:00:00Z,85.84,0.862,0.31,19.5,0,0,456,15
FB3,MC2,2023-06-03T23:15:00Z,85.82,0.861,0.32,19.7,0,0,456,15
FB3,MC2,2023-06-03T23:30:00Z,85.81,0.866,0.3,19.4,0,0,456,15
FB3,MC2,2023-06-03T23:45:00Z,85.8,0.88,0.27,19.2,0,0,457,15
FB3,MC2,2023-06-04T00:00:00Z,85.8,0.893,0.23,19,0,0,458,15
FB3,MC2,2023-06-04T00:15:00Z,85.78,0.901,0.22,18.8,0,0,457,15
FB3,MC2,2023-06-04T00:30:00Z,85.77,0.874,0.28,19.4,0,0,456,15
FB3,MC2,2023-06-04T00:45:00Z,85.76,0.855,0.33,19.5,0,0,456,15
FB3,MC2,2023-06-04T01:00:00Z,85.74,0.867,0.29,19.2,0,0,457,15
FB3,MC2,2023-06-04T01:15:00Z,85.7,0.885,0.25,18.8,0,0,457,15
FB3,MC2,2023-06-04T01:30:00Z,85.68,0.884,0.25,18.9,0,0,457,15
FB3,MC2,2023-06-04T01:45:00Z,85.66,0.892,0.23,18.4,0,0,457,15
FB3,MC2,2023-06-04T02:00:00Z,85.64,0.886,0.24,18.6,0,0,457,15
FB3,MC2,2023-06-04T02:15:00Z,85.64,0.89,0.24,18.6,0,0,457,15
FB3,MC2,2023-06-04T02:30:00Z,85.64,0.898,0.22,18.7,0,0,458,15
FB3,MC2,2023-06-04T02:45:00Z,85.63,0.913,0.18,18.5,0,0,459,15
FB3,MC2,2023-06-04T03:00:00Z,85.64,0.925,0.16,18.3,0,6,460,15
FB3,MC2,2023-06-04T03:15:00Z,85.64,0.94,0.12,18,0,15,463,15
FB3,MC2,2023-06-04T03:30:00Z,85.65,0.958,0.08,17.8,0,15,466,15
FB3,MC2,2023-06-04T03:45:00Z,85.67,0.972,0.06,17.9,0,15,464,15
FB3,MC2,2023-06-04T04:00:00Z,85.69,0.97,0.06,18.1,0,15,463,15
FB3,MC2,2023-06-04T04:15:00Z,85.69,0.964,0.07,18.2,0,15,464,15
FB3,MC2,2023-06-04T04:30:00Z,85.69,0.96,0.08,18.1,0,15,464,15
FB3,MC2,2023-06-04T04:45:00Z,85.7,0.957,0.09,18.1,0,15,462,15
FB3,MC2,2023-06-04T05:00:00Z,85.7,0.942,0.12,18.4,0,15,460,15
FB3,MC2,2023-06-04T05:15:00Z,85.7,0.921,0.17,18.5,0,5,459,15
FB3,MC2,2023-06-04T05:30:00Z,85.72,0.906,0.2,18.7,9,0,458,15
FB3,MC2,2023-06-04T05:45:00Z,85.73,0.912,0.19,18.3,43.4,0,457,15
FB3,MC2,2023-06-04T06:00:00Z,85.74,0.898,0.22,19,76.7,0,455,15
FB3,MC2,2023-06-04T06:15:00Z,85.74,0.877,0.28,19.8,47.6,0,454,15
FB3,MC2,2023-06-04T06:30:00Z,85.77,0.854,0.35,20.6,44.9,0,454,15
FB3,MC2,2023-06-04T06:45:00Z,85.78,0.826,0.44,21.3,54,0,453,15
FB3,MC2,2023-06-04T07:00:00Z,85.79,0.815,0.48,21.8,189.7,0,453,15
FB3,MC2,2023-06-04T07:15:00Z,85.8,0.797,0.54,22.1,140.4,0,452,15
FB3,MC2,2023-06-04T07:30:00Z,85.82,0.788,0.55,21.8,318.4,0,451,15
FB3,MC2,2023-06-04T07:45:00Z,85.82,0.776,0.6,22.2,120.8,0,450,15
FB3,MC2,2023-06-04T08:00:00Z,85.82,0.772,0.64,23,137.5,0,451,15
FB3,MC2,2023-06-04T08:15:00Z,85.83,0.796,0.58,23.2,157.7,0,451,15
FB3,MC2,2023-06-04T08:30:00Z,85.82,0.78,0.63,23.4,116.6,0,451,15
FB3,MC2,2023-06-04T08:45:00Z,85.83,0.792,0.58,22.9,113.5,0,452,15
FB3,MC2,2023-06-04T09:00:00Z,85.84,0.809,0.54,23.1,106,0,453,15
FB3,MC2,2023-06-04T09:15:00Z,85.84,0.846,0.41,22.3,265.1,0,452,15
FB3,MC2,2023-06-04T09:30:00Z,85.85,0.838,0.46,23,180.4,0,453,15
FB3,MC2,2023-06-04T09:45:00Z,85.85,0.858,0.39,22.6,152.9,0,453,15
FB3,MC2,2023-06-04T10:00:00Z,85.84,0.871,0.36,22.9,147.6,0,453,15
FB3,MC2,2023-06-04T10:15:00Z,85.83,0.871,0.36,23,169.6,0,453,15
FB3,MC2,2023-06-04T10:30:00Z,85.84,0.883,0.32,22.6,77.6,0,455,15
FB3,MC2,2023-06-04T10:45:00Z,85.84,0.899,0.26,21.8,50.4,0,456,15
FB3,MC2,2023-06-04T11:00:00Z,85.86,0.921,0.21,21.8,96.1,0,455,15
FB3,MC2,2023-06-04T11:15:00Z,85.86,0.903,0.26,22,95,0,455,15
FB3,MC2,2023-06-04T11:30:00Z,85.85,0.917,0.22,21.8,146.7,0,454,15
FB3,MC2,2023-06-04T11:45:00Z,85.83,0.877,0.34,22.8,135.9,0,454,15
FB3,MC2,2023-06-04T12:00:00Z,85.84,0.893,0.28,21.6,59.5,0,456,15
FB3,MC2,2023-06-04T12:15:00Z,85.83,0.905,0.23,20.7,40.3,0,456,15
FB3,MC2,2023-06-04T12:30:00Z,85.8,0.9,0.25,21,130.7,0,453,15
FB3,MC2,2023-06-04T12:45:00Z,85.79,0.87,0.34,21.7,178.2,0,453,15
FB3,MC2,2023-06-04T13:00:00Z,85.76,0.854,0.41,22.8,176,0,452,15
FB3,MC2,2023-06-04T13:15:00Z,85.74,0.841,0.44,22.8,99.6,0,453,15
FB3,MC2,2023-06-04T13:30:00Z,85.72,0.84,0.45,23,337.3,0,453,15
FB3,MC2,2023-06-04T13:45:00Z,85.71,0.852,0.4,22.2,65,0,454,15
FB3,MC2,2023-06-04T14:00:00Z,85.72,0.883,0.31,21.8,24,10,471,15
FB3,MC2,2023-06-04T14:15:00Z,85.71,0.915,0.19,19.6,11.5,15,896,15
FB3,MC2,2023-06-04T14:30:00Z,85.74,0.947,0.11,18.1,6.2,15,659,15
FB3,MC2,2023-06-04T14:45:00Z,85.75,0.948,0.1,17.5,6.4,15,966,15
FB3,MC2,2023-06-04T15:00:00Z,85.74,0.952,0.1,17.6,9.9,15,906,15
FB3,MC2,2023-06-04T15:15:00Z,85.67,0.963,0.08,17.8,17.9,15,598,15
FB3,MC2,2023-06-04T15:30:00Z,85.65,0.973,0.06,18.4,70.9,15,584,15
FB3,MC2,2023-06-04T15:45:00Z,85.69,0.967,0.07,19,77.6,15,517,15
FB3,MC2,2023-06-04T16:00:00Z,85.68,0.95,0.11,19,30.8,15,512,15
FB3,MC2,2023-06-04T16:15:00Z,85.72,0.949,0.11,19.1,21.1,15,485,15
FB3,MC2,2023-06-04T16:30:00Z,85.72,0.953,0.1,19,17.4,15,477,15
FB3,MC2,2023-06-04T16:45:00Z,85.73,0.954,0.1,18.9,12.5,15,462,15
FB3,MC2,2023-06-04T17:00:00Z,85.75,0.943,0.13,19,1.8,15,464,15
FB3,MC2,2023-06-04T17:15:00Z,85.75,0.952,0.1,18.7,0,15,462,15
FB3,MC2,2023-06-04T17:30:00Z,85.73,0.939,0.13,18.6,0,15,571,15
FB3,MC2,2023-06-04T17:45:00Z,85.76,0.941,0.13,18.6,0,15,593,15
FB3,MC2,2023-06-04T18:00:00Z,85.79,0.941,0.13,18.5,0,15,559,15
FB3,MC2,2023-06-04T18:15:00Z,85.79,0.941,0.13,18.6,0,15,540,15
FB3,MC2,2023-06-04T18:30:00Z,85.82,0.949,0.11,18.7,0,15,526,15
FB3,MC2,2023-06-04T18:45:00Z,85.82,0.963,0.08,18.6,0,15,518,15
FB3,MC2,2023-06-04T19:00:00Z,85.81,0.969,0.07,18.6,0,15,503,15
FB3,MC2,2023-06-04T19:15:00Z,85.82,0.966,0.07,18.6,0,15,495,15
FB3,MC2,2023-06-04T19:30:00Z,85.87,0.965,0.07,18.6,0,15,518,15
FB3,MC2,2023-06-04T19:45:00Z,85.88,0.964,0.08,18.6,0,15,885,15
FB3,MC2,2023-06-04T20:00:00Z,85.9,0.964,0.08,18.4,0,15,697,15
FB3,MC2,2023-06-04T20:15:00Z,85.94,0.961,0.08,18.3,0,15,704,15
FB3,MC2,2023-06-04T20:30:00Z,85.95,0.967,0.07,18,0,15,1070,15
FB3,MC2,2023-06-04T20:45:00Z,86,0.974,0.05,18.1,0,15,1127,15
FB3,MC2,2023-06-04T21:00:00Z,86.01,0.98,0.04,17.6,0,15,988,15
FB3,MC2,2023-06-04T21:15:00Z,86,0.983,0.03,17.2,0,15,714,15
FB3,MC2,2023-06-04T21:30:00Z,85.99,0.983,0.03,17.4,0,15,649,15
FB3,MC2,2023-06-04T21:45:00Z,85.98,0.985,0.03,17.4,0,15,607,15
FB3,MC2,2023-06-04T22:00:00Z,85.98,0.985,0.03,17.5,0,15,567,15
FB3,MC2,2023-06-04T22:15:00Z,85.97,0.983,0.03,17.7,0,15,595,15
FB3,MC2,2023-06-04T22:30:00Z,85.95,0.984,0.03,17.8,0,15,562,15
FB3,MC2,2023-06-04T22:45:00Z,85.97,0.984,0.03,17.9,0,15,546,15
FB3,MC2,2023-06-04T23:00:00Z,85.96,0.982,0.04,17.9,0,15,535,15
FB3,MC2,2023-06-04T23:15:00Z,85.96,0.98,0.04,17.8,0,15,526,15
FB3,MC2,2023-06-04T23:30:00Z,85.93,0.976,0.05,17.8,0,15,513,15
FB3,MC2,2023-06-04T23:45:00Z,85.91,0.972,0.06,17.9,0,15,494,15
FB3,MC2,2023-06-05T00:00:00Z,85.91,0.968,0.07,18,0,15,480,15
FB3,MC2,2023-06-05T00:15:00Z,85.89,0.97,0.06,18,0,15,473,15
FB3,MC2,2023-06-05T00:30:00Z,85.87,0.97,0.06,18,0,15,470,15
FB3,MC2,2023-06-05T00:45:00Z,85.86,0.97,0.06,17.9,0,15,505,15
FB3,MC2,2023-06-05T01:00:00Z,85.86,0.974,0.05,17.6,0,15,485,15
FB3,MC2,2023-06-05T01:15:00Z,85.86,0.98,0.04,17.5,0,15,486,15
FB3,MC2,2023-06-05T01:30:00Z,85.86,0.981,0.04,17.4,0,15,483,15
FB3,MC2,2023-06-05T01:45:00Z,85.84,0.984,0.03,17.3,0,15,479,15
FB3,MC2,2023-06-05T02:00:00Z,85.81,0.985,0.03,17.3,0,15,476,15
FB3,MC2,2023-06-05T02:15:00Z,85.79,0.984,0.03,17.2,0,15,492,15
FB3,MC2,2023-06-05T02:30:00Z,85.79,0.983,0.03,17.1,0,15,618,15
FB3,MC2,2023-06-05T02:45:00Z,85.79,0.978,0.04,17.1,0,15,595,15
FB3,MC2,2023-06-05T03:00:00Z,85.77,0.976,0.05,17,0,15,574,15
FB3,MC2,2023-06-05T03:15:00Z,85.76,0.968,0.06,17,0,15,554,15
FB3,MC2,2023-06-05T03:30:00Z,85.77,0.961,0.08,17.1,0,15,523,15
FB3,MC2,2023-06-05T03:45:00Z,85.77,0.955,0.09,17.2,0,15,490,15
FB3,MC2,2023-06-05T04:00:00Z,85.77,0.947,0.1,17.2,0,15,464,15
FB3,MC2,2023-06-05T04:15:00Z,85.77,0.949,0.1,17.1,0,15,464,15
FB3,MC2,2023-06-05T04:30:00Z,85.78,0.946,0.11,17.1,0,15,460,15
FB3,MC2,2023-06-05T04:45:00Z,85.79,0.926,0.15,17.2,0,14,462,15
FB3,MC2,2023-06-05T05:00:00Z,85.78,0.945,0.11,17,0,15,462,15
FB3,MC2,2023-06-05T05:15:00Z,85.79,0.932,0.13,17.2,0,15,460,15
FB3,MC2,2023-06-05T05:30:00Z,85.8,0.911,0.18,17.4,2.4,2,459,15
FB3,MC2,2023-06-05T05:45:00Z,85.82,0.904,0.19,17.5,17.4,0,458,15
FB3,MC2,2023-06-05T06:00:00Z,85.85,0.896,0.21,17.6,32.4,0,456,15
FB3,MC2,2023-06-05T06:15:00Z,85.88,0.858,0.3,18.3,28.4,0,455,15
FB3,MC2,2023-06-05T06:30:00Z,85.9,0.802,0.45,19.4,33,0,454,15
FB3,MC2,2023-06-05T06:45:00Z,85.91,0.774,0.53,19.9,44.7,0,453,15
FB3,MC2,2023-06-05T07:00:00Z,85.92,0.762,0.58,20.5,142.8,0,453,15
FB3,MC2,2023-06-05T07:15:00Z,85.95,0.817,0.43,20.2,75.6,0,454,15
FB3,MC2,2023-06-05T07:30:00Z,85.94,0.812,0.45,20.3,86.8,0,453,15
FB3,MC2,2023-06-05T07:45:00Z,85.94,0.769,0.57,20.8,90.5,0,452,15
FB3,MC2,2023-06-05T08:00:00Z,85.95,0.77,0.58,21.2,85.7,0,452,15
FB3,MC2,2023-06-05T08:15:00Z,85.96,0.791,0.54,21.6,72.1,0,453,15
FB3,MC2,2023-06-05T08:30:00Z,85.97,0.796,0.52,21.5,61.2,0,453,15
FB3,MC2,2023-06-05T08:45:00Z,85.99,0.789,0.53,21.3,69,0,452,15
FB3,MC2,2023-06-05T09:00:00Z,85.99,0.772,0.58,21.5,80.9,0,452,15
FB3,MC2,2023-06-05T09:15:00Z,86,0.774,0.58,21.6,82.8,0,453,15
FB3,MC2,2023-06-05T09:30:00Z,86,0.811,0.49,21.8,83.3,0,452,15
FB3,MC2,2023-06-05T09:45:00Z,85.99,0.806,0.51,21.9,94.5,0,452,15
FB3,MC2,2023-06-05T10:00:00Z,85.99,0.795,0.54,22,111.7,0,452,15
FB3,MC2,2023-06-05T10:15:00Z,85.99,0.769,0.61,22.1,124.1,0,451,15
FB3,MC2,2023-06-05T10:30:00Z,85.99,0.746,0.67,22,148.5,0,452,15
FB3,MC2,2023-06-05T10:45:00Z,85.99,0.784,0.57,22,204,0,452,15
FB3,MC2,2023-06-05T11:00:00Z,85.97,0.777,0.59,22,203.8,0,452,15
FB3,MC2,2023-06-05T11:15:00Z,85.97,0.793,0.54,21.8,179.4,0,452,15
FB3,MC2,2023-06-05T11:30:00Z,85.98,0.797,0.53,21.7,157.5,0,452,15
FB3,MC2,2023-06-05T11:45:00Z,85.99,0.731,0.71,22,148.9,0,451,15
FB3,MC2,2023-06-05T12:00:00Z,85.98,0.702,0.78,21.9,211.7,0,450,15
FB3,MC2,2023-06-05T12:15:00Z,85.96,0.695,0.82,22.3,349.5,0,450,4
FB3,MC2,2023-06-05T12:30:00Z,85.95,0.71,0.79,22.5,198.5,0,450,13
FB3,MC2,2023-06-05T12:45:00Z,85.94,0.735,0.73,22.7,286.7,0,450,15
FB3,MC2,2023-06-05T13:00:00Z,85.92,0.736,0.72,22.6,168.5,0,450,15
FB3,MC2,2023-06-05T13:15:00Z,85.91,0.754,0.67,22.4,274.7,0,450,9
FB3,MC2,2023-06-05T13:30:00Z,85.88,0.769,0.62,22.3,311.1,0,450,15
FB3,MC2,2023-06-05T13:45:00Z,85.85,0.827,0.46,22,336.9,0,451,15
FB3,MC2,2023-06-05T14:00:00Z,85.82,0.84,0.42,21.8,363.8,0,452,15
FB3,MC2,2023-06-05T14:15:00Z,85.81,0.825,0.46,22,243,0,452,15
FB3,MC2,2023-06-05T14:30:00Z,85.8,0.832,0.44,22,78,0,454,15
FB3,MC2,2023-06-05T14:45:00Z,85.8,0.869,0.33,21.4,73.1,0,454,15
FB3,MC2,2023-06-05T15:00:00Z,85.78,0.875,0.32,21.4,174.1,0,452,15
FB3,MC2,2023-06-05T15:15:00Z,85.77,0.879,0.3,21.2,118.5,0,454,15
FB3,MC2,2023-06-05T15:30:00Z,85.76,0.894,0.26,20.6,53.5,0,456,15
FB3,MC2,2023-06-05T15:45:00Z,85.76,0.9,0.24,20.6,95.9,0,454,15
FB3,MC2,2023-06-05T16:00:00Z,85.76,0.894,0.26,20.9,60.6,0,455,15
FB3,MC2,2023-06-05T16:15:00Z,85.78,0.903,0.24,20.7,16.1,0,460,15
FB3,MC2,2023-06-05T16:30:00Z,85.8,0.93,0.16,19.7,12.6,9,459,15
FB3,MC2,2023-06-05T16:45:00Z,85.84,0.926,0.17,19.4,16.7,0,458,15
FB3,MC2,2023-06-05T17:00:00Z,85.83,0.932,0.15,19.3,4.4,4,529,15
FB3,MC2,2023-06-05T17:15:00Z,85.85,0.942,0.13,19.2,0,15,808,15
FB3,MC2,2023-06-05T17:30:00Z,85.86,0.953,0.1,18.9,0,15,738,15
FB3,MC2,2023-06-05T17:45:00Z,85.87,0.965,0.07,18.4,0,15,696,15
FB3,MC2,2023-06-05T18:00:00Z,85.88,0.971,0.06,18.3,0,15,720,15
FB3,MC2,2023-06-05T18:15:00Z,85.9,0.975,0.05,18.3,0,15,619,15
FB3,MC2,2023-06-05T18:30:00Z,85.9,0.976,0.05,18.2,0,15,595,15
FB3,MC2,2023-06-05T18:45:00Z,85.91,0.974,0.06,18.4,0,15,581,15
FB3,MC2,2023-06-05T19:00:00Z,85.91,0.967,0.07,18.4,0,15,563,15
FB3,MC2,2023-06-05T19:15:00Z,85.94,0.964,0.07,18.3,0,15,553,15
FB3,MC2,2023-06-05T19:30:00Z,85.95,0.969,0.06,18.3,0,15,561,15
FB3,MC2,2023-06-05T19:45:00Z,85.95,0.973,0.06,18.2,0,15,550,15
FB3,MC2,2023-06-05T20:00:00Z,85.95,0.979,0.04,18.2,0,15,546,15
FB3,MC2,2023-06-05T20:15:00Z,85.96,0.982,0.04,18.2,0,15,537,15
FB3,MC2,2023-06-05T20:30:00Z,85.97,0.983,0.03,18.2,0,15,520,15
FB3,MC2,2023-06-05T20:45:00Z,85.97,0.985,0.03,18.2,0,15,509,15
FB3,MC2,2023-06-05T21:00:00Z,85.97,0.985,0.03,18.2,0,15,510,15
FB3,MC2,2023-06-05T21:15:00Z,85.97,0.984,0.03,18.1,0,15,497,15
FB3,MC2,2023-06-05T21:30:00Z,85.99,0.983,0.04,18,0,15,488,15
FB3,MC2,2023-06-05T21:45:00Z,86,0.979,0.04,18,0,15,478,15
FB3,MC2,2023-06-05T22:00:00Z,86,0.969,0.06,18,0,15,462,15
FB3,MC2,2023-06-05T22:15:00Z,86,0.942,0.12,18.1,0,12,460,15
FB3,MC2,2023-06-05T22:30:00Z,86.01,0.939,0.13,17.9,0,11,459,15
FB3,MC2,2023-06-05T22:45:00Z,86.02,0.933,0.14,18.1,0,9,458,15
FB3,MC2,2023-06-05T23:00:00Z,86.02,0.907,0.2,18.5,0,0,459,15
FB3,MC2,2023-06-05T23:15:00Z,86.01,0.923,0.17,18.7,0,12,460,15
FB3,MC2,2023-06-05T23:30:00Z,86.02,0.907,0.2,18.8,0,1,458,15
FB3,MC2,2023-06-05T23:45:00Z,86.02,0.895,0.23,18.9,0,1,460,15
FB3,MC2,2023-06-06T00:00:00Z,86.02,0.923,0.16,18.5,0,14,461,15
FB3,MC2,2023-06-06T00:15:00Z,86.01,0.933,0.14,18.3,0,15,461,15
FB3,MC2,2023-06-06T00:30:00Z,85.99,0.93,0.15,18.4,0,14,460,15
FB3,MC2,2023-06-06T00:45:00Z,85.98,0.919,0.17,18.3,0,0,459,15
FB3,MC2,2023-06-06T01:00:00Z,85.97,0.917,0.17,18.4,0,0,459,15
FB3,MC2,2023-06-06T01:15:00Z,85.96,0.918,0.17,18.4,0,0,460,15
FB3,MC2,2023-06-06T01:30:00Z,85.95,0.914,0.18,18.3,0,0,459,15
FB3,MC2,2023-06-06T01:45:00Z,85.93,0.914,0.18,18.2,0,6,460,15
FB3,MC2,2023-06-06T02:00:00Z,85.9,0.912,0.18,18.2,0,0,458,15
FB3,MC2,2023-06-06T02:15:00Z,85.88,0.894,0.23,18.6,0,0,458,15
FB3,MC2,2023-06-06T02:30:00Z,85.88,0.899,0.21,18.4,0,0,458,15
FB3,MC2,2023-06-06T02:45:00Z,85.88,0.887,0.25,18.8,0,0,457,15
FB3,MC2,2023-06-06T03:00:00Z,85.88,0.878,0.27,18.9,0,0,457,15
FB3,MC2,2023-06-06T03:15:00Z,85.9,0.893,0.23,18.5,0,0,458,15
FB3,MC2,2023-06-06T03:30:00Z,85.9,0.901,0.21,18.4,0,0,458,15
FB3,MC2,2023-06-06T03:45:00Z,85.9,0.906,0.2,18.5,0,0,459,15
FB3,MC2,2023-06-06T04:00:00Z,85.9,0.91,0.19,18.5,0,0,459,15
FB3,MC2,2023-06-06T04:15:00Z,85.91,0.917,0.17,18.3,0,0,459,15
FB3,MC2,2023-06-06T04:30:00Z,85.91,0.921,0.16,18.2,0,0,459,15
FB3,MC2,2023-06-06T04:45:00Z,85.91,0.922,0.16,18.2,0,0,460,15
FB3,MC2,2023-06-06T05:00:00Z,85.91,0.924,0.16,18.1,0,5,460,15
FB3,MC2,2023-06-06T05:15:00Z,85.92,0.924,0.16,18,0,2,459,15
FB3,MC2,2023-06-06T05:30:00Z,85.94,0.924,0.16,18.1,1.8,0,459,15
FB3,MC2,2023-06-06T05:45:00Z,85.96,0.919,0.17,18.2,8.2,0,458,15
FB3,MC2,2023-06-06T06:00:00Z,85.97,0.908,0.2,18.4,18.9,0,458,15
FB3,MC2,2023-06-06T06:15:00Z,85.98,0.887,0.24,18.8,36.3,0,456,15
FB3,MC2,2023-06-06T06:30:00Z,85.98,0.882,0.26,18.9,40.8,0,456,15
FB3,MC2,2023-06-06T06:45:00Z,86,0.892,0.23,18.7,38.5,0,457,15
FB3,MC2,2023-06-06T07:00:00Z,86,0.919,0.17,18.4,47.6,0,459,15
FB3,MC2,2023-06-06T07:15:00Z,86,0.933,0.14,18.3,61.5,0,459,15
FB3,MC2,2023-06-06T07:30:00Z,86,0.941,0.12,18.4,68.5,0,458,15
FB3,MC2,2023-06-06T07:45:00Z,86,0.936,0.14,18.7,72,0,457,15
FB3,MC2,2023-06-06T08:00:00Z,86.01,0.917,0.18,19.2,76,0,456,15
FB3,MC2,2023-06-06T08:15:00Z,86,0.898,0.23,19.7,100.9,0,456,15
FB3,MC2,2023-06-06T08:30:00Z,86.01,0.888,0.26,20.1,119.8,0,455,15
FB3,MC2,2023-06-06T08:45:00Z,86.02,0.892,0.25,20,117.2,0,456,15
FB3,MC2,2023-06-06T09:00:00Z,86.03,0.905,0.22,19.8,102.4,0,457,15
FB3,MC2,2023-06-06T09:15:00Z,86.04,0.921,0.18,19.9,138.2,0,455,15
FB3,MC2,2023-06-06T09:30:00Z,86.05,0.92,0.18,19.8,126.5,0,457,15
FB3,MC2,2023-06-06T09:45:00Z,86.05,0.928,0.17,19.8,179.1,0,456,15
FB3,MC2,2023-06-06T10:00:00Z,86.04,0.914,0.2,20.3,199.2,0,456,15
FB3,MC2,2023-06-06T10:15:00Z,86.04,0.92,0.19,19.9,108.9,0,456,15
FB3,MC2,2023-06-06T10:30:00Z,86.04,0.915,0.2,20.2,130.6,0,456,15
FB3,MC2,2023-06-06T10:45:00Z,86.02,0.898,0.25,20.5,272.3,0,455,15
FB3,MC2,2023-06-06T11:00:00Z,86.01,0.896,0.26,20.9,264.4,0,455,15
FB3,MC2,2023-06-06T11:15:00Z,86,0.883,0.3,21.4,342.6,0,454,15
FB3,MC2,2023-06-06T11:30:00Z,86,0.884,0.29,21.3,533,0,454,15
FB3,MC2,2023-06-06T11:45:00Z,85.99,0.9,0.25,21.1,141.4,0,457,15
FB3,MC2,2023-06-06T12:00:00Z,85.98,0.926,0.18,20.3,30.2,3,460,15
FB3,MC2,2023-06-06T12:15:00Z,85.96,0.946,0.13,19.7,30.2,12,516,15
FB3,MC2,2023-06-06T12:30:00Z,85.95,0.959,0.09,19.4,33.5,15,863,15
FB3,MC2,2023-06-06T12:45:00Z,85.93,0.97,0.07,19.5,27.8,15,687,15
FB3,MC2,2023-06-06T13:00:00Z,85.91,0.976,0.05,19.5,15.6,15,795,15
FB3,MC2,2023-06-06T13:15:00Z,85.91,0.979,0.05,19.3,20.1,15,947,15
FB3,MC2,2023-06-06T13:30:00Z,85.87,0.982,0.04,19.2,35.2,15,772,15
FB3,MC2,2023-06-06T13:45:00Z,85.85,0.981,0.04,19.5,76.2,15,581,15
FB3,MC2,2023-06-06T14:00:00Z,85.85,0.98,0.05,19.5,135.7,15,523,15
FB3,MC2,2023-06-06T14:15:00Z,85.84,0.977,0.05,19.9,203.8,15,486,15
FB3,MC2,2023-06-06T14:30:00Z,85.81,0.971,0.07,20.1,134,10,459,15
FB3,MC2,2023-06-06T14:45:00Z,85.81,0.965,0.08,20.2,117.7,2,457,15
FB3,MC2,2023-06-06T15:00:00Z,85.82,0.959,0.1,20.2,70.5,5,468,15
FB3,MC2,2023-06-06T15:15:00Z,85.78,0.954,0.11,20.2,148.3,15,469,15
FB3,MC2,2023-06-06T15:30:00Z,85.77,0.961,0.09,20.3,70.7,15,472,15
FB3,MC2,2023-06-06T15:45:00Z,85.76,0.955,0.11,20.1,67.4,8,460,15
FB3,MC2,2023-06-06T16:00:00Z,85.77,0.95,0.12,20.1,41.4,15,461,15
FB3,MC2,2023-06-06T16:15:00Z,85.77,0.947,0.12,20,46.9,15,460,15
FB3,MC2,2023-06-06T16:30:00Z,85.78,0.936,0.15,20.2,71.8,0,458,15
FB3,MC2,2023-06-06T16:45:00Z,85.79,0.925,0.18,20.4,83.3,0,458,15
FB3,MC2,2023-06-06T17:00:00Z,85.8,0.931,0.17,20.3,36.4,0,459,15
FB3,MC2,2023-06-06T17:15:00Z,85.81,0.938,0.15,20.1,22.7,12,462,15
FB3,MC2,2023-06-06T17:30:00Z,85.81,0.95,0.12,19.9,16.3,15,463,15
FB3,MC2,2023-06-06T17:45:00Z,85.85,0.958,0.1,19.8,4.4,15,465,15
FB3,MC2,2023-06-06T18:00:00Z,85.87,0.965,0.08,19.7,0,15,466,15
FB3,MC2,2023-06-06T18:15:00Z,85.86,0.968,0.07,19.6,0,15,467,15
FB3,MC2,2023-06-06T18:30:00Z,85.89,0.973,0.06,19.6,0,15,467,15
FB3,MC2,2023-06-06T18:45:00Z,85.9,0.975,0.06,19.5,0,15,467,15
FB3,MC2,2023-06-06T19:00:00Z,85.91,0.977,0.05,19.4,0,15,467,15
