Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count,Port2_EpiMoisture,Port2_Unknown
FB8,MC2,2024-01-20T22:15:00Z,86.25,0.94,17.3,0.12,86.25,0.991,0.02,17.4,0,15,15,643,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-20T22:30:00Z,86.26,0.948,17.2,0.1,86.26,0.997,0.01,17.3,0,15,15,649,1,1,1099,-0.108,NA
FB8,MC2,2024-01-20T22:45:00Z,86.27,0.952,17.2,0.09,86.26,0.999,0,17.3,0,15,15,758,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-20T23:00:00Z,86.26,0.954,17.2,0.09,86.26,1,0,17.3,0,15,15,747,15,15,830,-0.107,NA
FB8,MC2,2024-01-20T23:15:00Z,86.25,0.955,17,0.09,86.24,0.999,0,17.2,0,15,15,617,15,15,910,-0.107,NA
FB8,MC2,2024-01-20T23:30:00Z,86.25,0.956,17,0.09,86.25,1,0,17.1,0,15,15,724,3,3,832,-0.107,NA
FB8,MC2,2024-01-20T23:45:00Z,86.25,0.956,17,0.09,86.24,1,0,17,0,15,15,714,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T00:00:00Z,86.25,0.956,17,0.08,86.24,1.001,0,17,0,15,15,693,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T00:15:00Z,86.24,0.958,17,0.08,86.24,1.001,0,17.1,0,15,15,712,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T00:30:00Z,86.24,0.957,17,0.08,86.23,1,0,17.1,0,15,15,662,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T00:45:00Z,86.23,0.957,17,0.08,86.23,1.001,0,17,0,15,15,654,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T01:00:00Z,86.22,0.958,16.9,0.08,86.21,1,0,16.9,0,15,15,772,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T01:15:00Z,86.21,0.957,16.8,0.08,86.21,1,0,16.9,0,15,15,687,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T01:30:00Z,86.21,0.958,16.8,0.08,86.21,1,0,16.8,0,15,15,734,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T01:45:00Z,86.2,0.955,16.7,0.08,86.2,0.999,0,16.8,0,15,15,652,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T02:00:00Z,86.19,0.955,16.6,0.08,86.18,1,0,16.7,0,15,15,657,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T02:15:00Z,86.17,0.955,16.6,0.09,86.17,0.999,0,16.6,0,15,15,648,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T02:30:00Z,86.17,0.955,16.5,0.08,86.16,1,0,16.6,0,15,15,632,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T02:45:00Z,86.15,0.957,16.5,0.08,86.15,0.999,0,16.6,0,15,15,545,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T03:00:00Z,86.14,0.957,16.6,0.08,86.14,0.999,0,16.7,0,15,15,594,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T03:15:00Z,86.14,0.957,16.6,0.08,86.13,0.999,0,16.7,0,15,15,595,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T03:30:00Z,86.14,0.957,16.7,0.08,86.14,1,0,16.8,0,15,15,629,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T03:45:00Z,86.14,0.958,16.7,0.08,86.14,0.999,0,16.8,0,15,15,602,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T04:00:00Z,86.15,0.957,16.6,0.08,86.14,1,0,16.7,0,15,15,638,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T04:15:00Z,86.15,0.955,16.7,0.08,86.15,1,0,16.8,0,15,15,565,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T04:30:00Z,86.16,0.956,16.7,0.08,86.16,0.999,0,16.8,0,15,15,511,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T04:45:00Z,86.18,0.94,16.8,0.11,86.17,0.995,0.01,16.8,0,15,15,498,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T05:00:00Z,86.19,0.937,16.8,0.12,86.19,0.991,0.02,16.8,0,15,15,492,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T05:15:00Z,86.21,0.944,16.7,0.11,86.21,0.996,0.01,16.8,0,15,15,492,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T05:30:00Z,86.23,0.95,16.7,0.1,86.22,1,0,16.8,0,15,15,632,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T05:45:00Z,86.25,0.951,16.7,0.09,86.24,1,0,16.8,0,15,15,596,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T06:00:00Z,86.27,0.952,16.7,0.09,86.26,1,0,16.8,0,15,15,638,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T06:15:00Z,86.28,0.953,16.7,0.09,86.28,1.001,0,16.8,0,15,15,525,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T06:30:00Z,86.29,0.951,16.8,0.09,86.29,1,0,16.9,0,15,15,552,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T06:45:00Z,86.31,0.951,16.8,0.09,86.3,1,0,16.8,0,15,15,583,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T07:00:00Z,86.32,0.953,16.8,0.09,86.32,1.001,0,16.8,0.9,15,15,602,1,1,1112,-0.109,NA
FB8,MC2,2024-01-21T07:15:00Z,86.33,0.953,16.8,0.09,86.33,1,0,16.9,0.4,15,15,647,1,1,937,-0.109,NA
FB8,MC2,2024-01-21T07:30:00Z,86.34,0.954,16.8,0.09,86.34,1,0,16.9,3.5,15,15,616,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T07:45:00Z,86.34,0.955,16.7,0.09,86.33,1,0,16.8,6.6,15,15,702,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T08:00:00Z,86.36,0.956,16.7,0.08,86.36,1,0,16.8,11.4,15,15,711,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T08:15:00Z,86.38,0.955,16.8,0.09,86.37,1,0,16.8,41.2,15,15,530,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T08:30:00Z,86.39,0.952,16.9,0.09,86.39,1.001,0,17,16.3,15,15,689,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T08:45:00Z,86.39,0.952,17,0.09,86.39,1,0,17,23.8,15,15,717,3,3,1145,-0.108,NA
FB8,MC2,2024-01-21T09:00:00Z,86.4,0.953,16.8,0.09,86.4,1,0,16.9,21.8,15,15,668,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T09:15:00Z,86.41,0.955,16.8,0.08,86.41,0.999,0,16.8,31.3,15,15,700,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T09:30:00Z,86.42,0.955,16.6,0.08,86.41,1,0,16.7,49.4,15,15,672,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T09:45:00Z,86.41,0.957,16.8,0.08,86.41,1,0,16.9,27.5,15,15,635,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T10:00:00Z,86.4,0.957,17,0.08,86.4,1,0,17,39.6,15,15,666,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T10:15:00Z,86.41,0.957,16.9,0.08,86.4,1.001,0,16.9,34.1,15,15,801,NA,NA,NA,-0.107,NA
FB8,MC2,2024-01-21T10:30:00Z,86.39,0.957,16.7,0.08,86.38,0.999,0,16.8,57.1,15,15,705,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T10:45:00Z,86.38,0.958,16.6,0.08,86.38,0.999,0,16.7,62.1,15,15,655,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T11:00:00Z,86.37,0.959,16.6,0.08,86.37,1,0,16.6,57.9,15,15,562,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T11:15:00Z,86.34,0.958,16.6,0.08,86.34,1,0,16.8,86.4,15,15,513,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T11:30:00Z,86.32,0.958,16.8,0.08,86.31,1.001,0,16.8,43.9,15,15,605,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T11:45:00Z,86.3,0.959,16.8,0.08,86.29,1,0,16.8,54,15,15,519,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T12:00:00Z,86.28,0.957,16.7,0.08,86.28,1,0,16.8,42.8,15,15,635,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T12:15:00Z,86.25,0.957,16.8,0.08,86.25,1.001,0,16.8,93.6,15,15,522,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T12:30:00Z,86.24,0.957,16.9,0.08,86.24,1.001,0,16.8,52.9,15,15,515,14,14,764,-0.11,NA
FB8,MC2,2024-01-21T12:45:00Z,86.21,0.957,17,0.08,86.21,1,0,16.9,81.7,15,15,484,15,15,725,-0.11,NA
FB8,MC2,2024-01-21T13:00:00Z,86.2,0.955,17,0.09,86.19,1.001,0,17,38.5,15,15,500,15,15,752,-0.11,NA
FB8,MC2,2024-01-21T13:15:00Z,86.19,0.956,16.9,0.09,86.18,1,0,17,29.3,15,15,583,8,8,764,-0.11,NA
FB8,MC2,2024-01-21T13:30:00Z,86.18,0.956,16.8,0.08,86.17,1,0,16.9,34.6,15,15,632,13,13,749,-0.11,NA
FB8,MC2,2024-01-21T13:45:00Z,86.16,0.957,17,0.08,86.15,1.001,0,17,31.5,15,15,614,6,6,799,-0.11,NA
FB8,MC2,2024-01-21T14:00:00Z,86.13,0.957,16.9,0.08,86.13,1.001,0,17,40.6,15,15,647,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T14:15:00Z,86.12,0.957,16.9,0.08,86.12,1.001,0,16.9,38.8,15,15,720,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T14:30:00Z,86.12,0.958,17,0.08,86.12,1.001,0,17.1,37.5,15,15,683,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T14:45:00Z,86.12,0.957,16.8,0.08,86.12,1,0,16.9,24.4,15,15,692,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T15:00:00Z,86.13,0.958,16.7,0.08,86.12,1,0,16.8,28.2,15,15,547,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T15:15:00Z,86.13,0.958,16.6,0.08,86.12,1,0,16.7,28,15,15,718,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T15:30:00Z,86.14,0.956,16.2,0.08,86.13,1,0,16.4,48.7,15,15,495,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-21T15:45:00Z,86.14,0.949,16.7,0.1,86.13,0.996,0.01,16.6,56.2,15,15,478,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T16:00:00Z,86.17,0.918,16.8,0.16,86.16,0.974,0.05,16.8,45,15,15,463,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-21T16:15:00Z,86.17,0.912,16.9,0.17,86.16,0.971,0.05,16.8,32.2,15,15,460,3,3,717,-0.109,NA
FB8,MC2,2024-01-21T16:30:00Z,86.18,0.905,16.9,0.18,86.18,0.964,0.07,16.9,29.8,13,15,460,13,13,762,-0.11,NA
FB8,MC2,2024-01-21T16:45:00Z,86.18,0.897,16.9,0.2,86.17,0.958,0.08,16.9,24.7,5,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T17:00:00Z,86.19,0.885,16.9,0.22,86.19,0.949,0.1,16.8,22.7,3,15,459,10,10,700,-0.11,NA
FB8,MC2,2024-01-21T17:15:00Z,86.2,0.885,17,0.22,86.19,0.951,0.09,16.9,22.7,0,15,459,14,14,723,-0.11,NA
FB8,MC2,2024-01-21T17:30:00Z,86.21,0.892,16.8,0.21,86.2,0.954,0.09,16.8,8.8,2,15,460,15,15,708,-0.11,NA
FB8,MC2,2024-01-21T17:45:00Z,86.22,0.904,16.7,0.18,86.22,0.964,0.07,16.7,0.5,11,15,460,14,14,772,-0.11,NA
FB8,MC2,2024-01-21T18:00:00Z,86.22,0.912,16.7,0.17,86.22,0.969,0.06,16.8,0,14,15,462,11,11,717,-0.11,NA
FB8,MC2,2024-01-21T18:15:00Z,86.25,0.931,16.8,0.13,86.25,0.985,0.03,16.8,0,15,15,705,15,15,783,-0.11,NA
FB8,MC2,2024-01-21T18:30:00Z,86.28,0.943,16.8,0.11,86.28,0.993,0.01,16.9,0,15,15,640,15,15,890,-0.11,NA
FB8,MC2,2024-01-21T18:45:00Z,86.29,0.937,16.8,0.12,86.29,0.994,0.01,16.9,0,15,15,640,15,15,852,-0.11,NA
FB8,MC2,2024-01-21T19:00:00Z,86.31,0.922,16.8,0.15,86.3,0.982,0.03,16.8,0,15,15,487,9,9,810,-0.11,NA
FB8,MC2,2024-01-21T19:15:00Z,86.31,0.913,16.9,0.17,86.3,0.973,0.05,16.9,0,15,15,474,14,14,808,-0.11,NA
FB8,MC2,2024-01-21T19:30:00Z,86.32,0.886,17,0.22,86.32,0.947,0.1,17,0,15,15,467,5,5,799,-0.11,NA
FB8,MC2,2024-01-21T19:45:00Z,86.36,0.877,16.9,0.24,86.35,0.94,0.12,16.9,0,6,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T20:00:00Z,86.36,0.877,16.9,0.24,86.36,0.939,0.12,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T20:15:00Z,86.38,0.867,17,0.26,86.37,0.928,0.14,17,0,0,15,458,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T20:30:00Z,86.38,0.87,17,0.25,86.38,0.932,0.13,17,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T20:45:00Z,86.39,0.881,16.9,0.23,86.38,0.942,0.11,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T21:00:00Z,86.39,0.878,16.9,0.23,86.39,0.938,0.12,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T21:15:00Z,86.41,0.876,16.9,0.24,86.4,0.938,0.12,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T21:30:00Z,86.42,0.871,16.9,0.25,86.41,0.932,0.13,16.9,0,0,15,458,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T21:45:00Z,86.42,0.88,16.9,0.23,86.41,0.941,0.11,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T22:00:00Z,86.4,0.89,16.7,0.21,86.39,0.95,0.1,16.8,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T22:15:00Z,86.39,0.889,16.8,0.21,86.38,0.95,0.1,16.8,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T22:30:00Z,86.38,0.89,16.8,0.21,86.37,0.952,0.09,16.8,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T22:45:00Z,86.37,0.894,17,0.2,86.36,0.953,0.09,17,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T23:00:00Z,86.35,0.895,17,0.2,86.35,0.954,0.09,17.1,0,8,15,461,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T23:15:00Z,86.34,0.9,16.9,0.19,86.34,0.958,0.08,17,0,8,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-21T23:30:00Z,86.33,0.904,17,0.19,86.33,0.963,0.07,17.1,0,4,15,460,11,11,772,-0.11,NA
FB8,MC2,2024-01-21T23:45:00Z,86.34,0.901,16.9,0.19,86.33,0.96,0.08,17,0,0,15,460,15,15,756,-0.11,NA
FB8,MC2,2024-01-22T00:00:00Z,86.34,0.895,16.9,0.2,86.34,0.954,0.09,17,0,0,15,460,15,15,755,-0.11,NA
FB8,MC2,2024-01-22T00:15:00Z,86.33,0.891,16.9,0.21,86.32,0.952,0.09,17,0,0,15,459,15,15,799,-0.11,NA
FB8,MC2,2024-01-22T00:30:00Z,86.31,0.903,16.8,0.19,86.3,0.962,0.07,16.9,0,0,15,459,14,14,764,-0.11,NA
FB8,MC2,2024-01-22T00:45:00Z,86.29,0.896,17,0.2,86.29,0.956,0.08,17,0,0,15,459,15,15,788,-0.11,NA
FB8,MC2,2024-01-22T01:00:00Z,86.29,0.895,16.9,0.2,86.27,0.955,0.09,17,0,0,15,460,15,15,810,-0.11,NA
FB8,MC2,2024-01-22T01:15:00Z,86.27,0.897,16.8,0.2,86.27,0.956,0.08,16.9,0,0,15,459,15,15,809,-0.11,NA
FB8,MC2,2024-01-22T01:30:00Z,86.26,0.896,16.8,0.2,86.26,0.956,0.09,16.9,0,0,15,459,14,14,787,-0.11,NA
FB8,MC2,2024-01-22T01:45:00Z,86.25,0.892,16.8,0.21,86.24,0.952,0.09,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T02:00:00Z,86.23,0.884,16.9,0.22,86.22,0.943,0.11,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T02:15:00Z,86.21,0.89,16.7,0.21,86.2,0.949,0.1,16.8,0,0,15,459,10,10,1122,-0.11,NA
FB8,MC2,2024-01-22T02:30:00Z,86.19,0.882,16.9,0.23,86.18,0.941,0.11,17,0,0,15,459,4,4,985,-0.11,NA
FB8,MC2,2024-01-22T02:45:00Z,86.17,0.884,16.9,0.22,86.16,0.944,0.11,17,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T03:00:00Z,86.17,0.892,16.9,0.21,86.17,0.951,0.09,17,0,1,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T03:15:00Z,86.17,0.89,17,0.21,86.17,0.949,0.1,17,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T03:30:00Z,86.18,0.893,16.9,0.21,86.18,0.952,0.09,17,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T03:45:00Z,86.19,0.895,16.9,0.2,86.19,0.954,0.09,17,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T04:00:00Z,86.19,0.899,16.9,0.19,86.19,0.957,0.08,17,0,3,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T04:15:00Z,86.21,0.9,16.9,0.19,86.21,0.959,0.08,16.9,0,3,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T04:30:00Z,86.21,0.903,16.8,0.19,86.21,0.964,0.07,16.8,0,1,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T04:45:00Z,86.23,0.896,16.9,0.2,86.23,0.954,0.09,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T05:00:00Z,86.24,0.904,16.9,0.19,86.24,0.962,0.07,17,0,3,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T05:15:00Z,86.24,0.906,16.9,0.18,86.24,0.965,0.07,16.9,0,2,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T05:30:00Z,86.26,0.897,16.9,0.2,86.25,0.958,0.08,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T05:45:00Z,86.26,0.902,16.8,0.19,86.26,0.962,0.07,16.8,0,0,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T06:00:00Z,86.27,0.901,16.8,0.19,86.27,0.961,0.08,16.9,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T06:15:00Z,86.29,0.895,16.9,0.2,86.29,0.954,0.09,17,0,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T06:30:00Z,86.31,0.905,16.8,0.18,86.31,0.962,0.07,16.9,0,0,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T06:45:00Z,86.32,0.904,16.8,0.18,86.32,0.963,0.07,16.9,2.7,8,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T07:00:00Z,86.34,0.911,16.7,0.17,86.34,0.968,0.06,16.8,11,9,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T07:15:00Z,86.36,0.896,17,0.2,86.36,0.956,0.09,17,21.2,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T07:30:00Z,86.38,0.886,17,0.22,86.38,0.949,0.1,17,23.6,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T07:45:00Z,86.41,0.89,17,0.21,86.4,0.949,0.1,17.1,24.9,0,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T08:00:00Z,86.44,0.899,17.1,0.2,86.43,0.957,0.08,17.1,18.9,0,15,460,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T08:15:00Z,86.45,0.905,17.1,0.19,86.44,0.963,0.07,17.2,21.2,7,15,479,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T08:30:00Z,86.46,0.919,17,0.16,86.46,0.976,0.05,17.1,26.9,15,15,546,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T08:45:00Z,86.47,0.927,17,0.14,86.47,0.981,0.04,17.1,26.2,15,15,576,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T09:00:00Z,86.47,0.932,17,0.13,86.47,0.989,0.02,17.1,35.2,15,15,500,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T09:15:00Z,86.47,0.929,17.1,0.14,86.46,0.988,0.02,17.1,39.9,15,15,499,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T09:30:00Z,86.46,0.94,16.9,0.11,86.46,0.994,0.01,17,20.7,15,15,680,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T09:45:00Z,86.46,0.946,16.8,0.1,86.46,0.998,0,17,26,15,15,600,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T10:00:00Z,86.46,0.949,16.9,0.1,86.46,1,0,16.9,39.7,15,15,624,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T10:15:00Z,86.45,0.948,17,0.1,86.45,1,0,17,81.3,15,15,584,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T10:30:00Z,86.44,0.934,17.2,0.13,86.44,0.993,0.01,17.2,74.3,15,15,503,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T10:45:00Z,86.43,0.914,17.6,0.17,86.42,0.981,0.04,17.5,144.5,15,15,466,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T11:00:00Z,86.4,0.899,17.9,0.21,86.4,0.965,0.07,17.7,89.5,14,15,459,NA,NA,NA,-0.11,NA
FB8,MC2,2024-01-22T11:15:00Z,86.39,0.879,18.3,0.25,86.38,0.948,0.11,18.1,96.1,0,15,458,1,1,1030,-0.11,NA
FB8,MC2,2024-01-22T11:30:00Z,86.37,0.857,18.7,0.31,86.37,0.925,0.16,18.5,109.3,0,15,457,1,1,1021,-0.11,NA
FB8,MC2,2024-01-22T11:45:00Z,86.36,0.843,18.9,0.34,86.36,0.911,0.19,18.7,117.7,0,15,456,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T12:00:00Z,86.35,0.849,18.8,0.33,86.34,0.915,0.18,18.6,90.3,0,15,456,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T12:15:00Z,86.31,0.848,18.8,0.33,86.31,0.915,0.18,18.7,73.2,0,15,456,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T12:30:00Z,86.28,0.836,19.1,0.36,86.28,0.903,0.21,18.9,71,0,15,455,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T12:45:00Z,86.25,0.829,19.3,0.38,86.25,0.894,0.23,19.1,71,0,15,456,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T13:00:00Z,86.24,0.866,18.7,0.29,86.24,0.927,0.16,18.6,75.6,0,15,456,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T13:15:00Z,86.21,0.848,19.1,0.34,86.22,0.918,0.18,18.9,64.1,0,15,455,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T13:30:00Z,86.19,0.827,19.4,0.39,86.19,0.895,0.23,19.2,62.6,0,15,455,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T13:45:00Z,86.17,0.829,19.4,0.38,86.17,0.899,0.23,19.2,60.6,0,15,454,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T14:00:00Z,86.15,0.83,19.4,0.38,86.15,0.897,0.23,19.2,67.9,0,15,454,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-22T14:15:00Z,86.14,0.828,19.4,0.39,86.13,0.897,0.23,19.2,62.1,0,15,455,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-22T14:30:00Z,86.12,0.837,19.3,0.37,86.12,0.905,0.21,19.2,61.9,0,15,456,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-22T14:45:00Z,86.12,0.841,19.4,0.36,86.12,0.911,0.2,19.2,54.6,0,15,456,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-22T15:00:00Z,86.11,0.866,19.1,0.3,86.12,0.927,0.16,19.1,57.9,0,15,456,NA,NA,NA,-0.108,NA
FB8,MC2,2024-01-22T15:15:00Z,86.12,0.875,18.8,0.27,86.12,0.938,0.13,18.7,52.4,0,15,456,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T15:30:00Z,86.1,0.869,19,0.29,86.1,0.938,0.13,18.8,58.2,0,15,456,9,9,851,-0.109,NA
FB8,MC2,2024-01-22T15:45:00Z,86.11,0.884,18.8,0.25,86.11,0.943,0.12,18.8,34.8,0,15,458,14,14,802,-0.108,NA
FB8,MC2,2024-01-22T16:00:00Z,86.11,0.911,18.3,0.19,86.11,0.967,0.07,18.4,35.7,0,15,458,11,11,797,-0.109,NA
FB8,MC2,2024-01-22T16:15:00Z,86.11,0.892,18.6,0.23,86.1,0.956,0.09,18.5,42.7,0,15,458,13,13,791,-0.109,NA
FB8,MC2,2024-01-22T16:30:00Z,86.11,0.905,18.3,0.2,86.11,0.963,0.08,18.4,27.3,3,15,461,15,15,810,-0.109,NA
FB8,MC2,2024-01-22T16:45:00Z,86.12,0.904,18.2,0.2,86.11,0.962,0.08,18.2,15.7,14,15,546,15,15,821,-0.109,NA
FB8,MC2,2024-01-22T17:00:00Z,86.13,0.932,17.8,0.14,86.12,0.985,0.03,17.9,1.5,15,15,649,15,15,890,-0.109,NA
FB8,MC2,2024-01-22T17:15:00Z,86.14,0.943,17.6,0.11,86.14,0.994,0.01,17.7,0.4,15,15,672,3,3,839,-0.11,NA
FB8,MC2,2024-01-22T17:30:00Z,86.16,0.948,17.2,0.1,86.16,1,0,17.4,0,15,15,659,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T17:45:00Z,86.17,0.949,16.9,0.1,86.17,1,0,17,0,15,15,610,NA,NA,NA,-0.109,NA
FB8,MC2,2024-01-22T18:00:00Z,86.18,0.951,16.6,0.09,86.17,1,0,16.7,0,15,15,545,NA,NA,NA,-0.109,NA
