Tree,MC,Timestamp,Port2_RH,Port2_Temp,Port2_VPD,Port2_Atmos_pressure,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port3_LWS_Count,Port3_LW_minutes,Port3_LW_minutes_H,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV1,MC2,2023-10-11T22:45:00Z,1.001,16.9,0,85.59,85.61,16.9,0,1,0,622,15,15,0,15,15,601
TV1,MC2,2023-10-11T23:00:00Z,1.001,16.9,0,85.58,85.6,16.9,0,1.001,0,629,15,15,0,15,15,606
TV1,MC2,2023-10-11T23:15:00Z,1.001,16.8,0,85.57,85.59,16.8,0,1,0,615,15,15,0,15,15,596
TV1,MC2,2023-10-11T23:30:00Z,1,16.6,0,85.54,85.56,16.6,0,1.001,0,629,15,15,0,15,15,596
TV1,MC2,2023-10-11T23:45:00Z,1.001,16.6,0,85.52,85.54,16.6,0,1,0,627,15,15,0,15,15,594
TV1,MC2,2023-10-12T00:00:00Z,1,16.6,0,85.5,85.51,16.6,0,0.999,0,593,15,15,0,15,15,583
TV1,MC2,2023-10-12T00:15:00Z,0.999,16.6,0,85.47,85.49,16.6,0,1,0,566,15,15,0,15,15,576
TV1,MC2,2023-10-12T00:30:00Z,1,16.5,0,85.46,85.48,16.5,0,0.998,0,542,15,15,0,15,15,560
TV1,MC2,2023-10-12T00:45:00Z,0.999,16.5,0,85.44,85.46,16.5,0.02,0.991,0,530,15,15,0,15,15,553
TV1,MC2,2023-10-12T01:00:00Z,1,16.5,0,85.42,85.44,16.5,0.03,0.983,0,524,15,15,0,15,15,550
TV1,MC2,2023-10-12T01:15:00Z,1,16.4,0,85.41,85.43,16.4,0.04,0.98,0,524,15,15,0,15,15,551
TV1,MC2,2023-10-12T01:30:00Z,1.001,16.2,0,85.39,85.41,16.2,0.03,0.981,0,522,15,15,0,15,15,550
TV1,MC2,2023-10-12T01:45:00Z,1,16,0,85.37,85.39,16,0.03,0.986,0,523,15,15,0,15,15,552
TV1,MC2,2023-10-12T02:00:00Z,1,15.8,0,85.36,85.38,15.8,0.02,0.989,0,523,15,15,0,15,15,553
TV1,MC2,2023-10-12T02:15:00Z,0.999,15.8,0,85.35,85.37,15.7,0.02,0.991,0,523,15,15,0,15,15,554
TV1,MC2,2023-10-12T02:30:00Z,1,15.8,0,85.35,85.37,15.7,0.01,0.992,0,523,15,15,0,15,15,554
TV1,MC2,2023-10-12T02:45:00Z,1,15.8,0,85.35,85.37,15.7,0.01,0.994,0,522,15,15,0,15,15,554
TV1,MC2,2023-10-12T03:00:00Z,1,15.8,0,85.35,85.37,15.7,0.01,0.995,0,522,15,15,0,15,15,555
TV1,MC2,2023-10-12T03:15:00Z,1,15.8,0,85.35,85.37,15.7,0.01,0.996,0,523,15,15,0,15,15,555
TV1,MC2,2023-10-12T03:30:00Z,1,15.7,0,85.36,85.38,15.7,0.01,0.995,0,520,15,15,0,15,15,552
TV1,MC2,2023-10-12T03:45:00Z,0.999,15.7,0,85.37,85.39,15.7,0.01,0.993,0,521,15,15,0,15,15,552
TV1,MC2,2023-10-12T04:00:00Z,1,15.7,0,85.37,85.39,15.6,0.01,0.992,0,521,15,15,0,15,15,553
TV1,MC2,2023-10-12T04:15:00Z,1,15.6,0,85.38,85.4,15.6,0.01,0.992,0,520,15,15,0,15,15,552
TV1,MC2,2023-10-12T04:30:00Z,1,15.6,0,85.38,85.4,15.6,0.01,0.992,0,521,15,15,0,15,15,552
TV1,MC2,2023-10-12T04:45:00Z,0.999,15.7,0,85.38,85.4,15.7,0.01,0.993,0,523,15,15,0,15,15,553
TV1,MC2,2023-10-12T05:00:00Z,0.999,15.9,0,85.41,85.43,15.8,0.01,0.994,0,514,15,15,0,15,15,549
TV1,MC2,2023-10-12T05:15:00Z,1,16.5,0,85.41,85.43,16.2,0.01,0.992,0,506,15,15,0,15,15,545
TV1,MC2,2023-10-12T05:30:00Z,0.999,16.8,0,85.42,85.44,16.4,0.03,0.985,0,490,15,15,0,15,15,539
TV1,MC2,2023-10-12T05:45:00Z,0.985,17.2,0.03,85.43,85.45,16.8,0.06,0.971,5.7,471,15,15,0,15,15,534
TV1,MC2,2023-10-12T06:00:00Z,0.982,17.3,0.04,85.44,85.45,17,0.09,0.956,10.4,461,15,15,5.9,15,15,531
TV1,MC2,2023-10-12T06:15:00Z,0.984,17.6,0.03,85.44,85.46,17.2,0.08,0.958,16.7,458,15,4,10.8,15,15,526
TV1,MC2,2023-10-12T06:30:00Z,0.97,18.1,0.06,85.46,85.48,17.6,0.1,0.951,21.2,457,15,0,14.3,15,15,521
TV1,MC2,2023-10-12T06:45:00Z,0.964,18.4,0.08,85.47,85.49,18.1,0.12,0.942,28.4,457,15,0,15.4,15,15,515
TV1,MC2,2023-10-12T07:00:00Z,0.96,18.9,0.09,85.47,85.49,18.4,0.13,0.94,30.2,457,15,0,16.8,15,15,509
TV1,MC2,2023-10-12T07:15:00Z,0.97,19.2,0.07,85.48,85.5,18.7,0.12,0.945,44.1,456,15,0,19.2,15,15,504
TV1,MC2,2023-10-12T07:30:00Z,0.948,19.8,0.12,85.48,85.5,19.1,0.14,0.939,42.3,456,15,0,22.9,15,15,494
TV1,MC2,2023-10-12T07:45:00Z,0.957,20.2,0.1,85.49,85.51,19.6,0.15,0.936,82,456,15,0,26.2,15,15,484
TV1,MC2,2023-10-12T08:00:00Z,0.937,20.4,0.15,85.49,85.51,19.8,0.18,0.921,336.9,453,15,0,29.5,15,15,466
TV1,MC2,2023-10-12T08:15:00Z,0.919,20.5,0.19,85.5,85.52,19.8,0.22,0.906,337.1,452,15,0,32.6,15,15,462
TV1,MC2,2023-10-12T08:30:00Z,0.913,20.8,0.21,85.53,85.55,19.9,0.22,0.907,608.8,451,15,0,36.1,15,15,461
TV1,MC2,2023-10-12T08:45:00Z,0.893,21.7,0.28,85.54,85.55,20.4,0.24,0.901,665.2,450,15,0,39.6,4,15,458
TV1,MC2,2023-10-12T09:00:00Z,0.893,22.1,0.29,85.55,85.57,21,0.26,0.896,717.2,449,6,0,137.1,0,15,457
TV1,MC2,2023-10-12T09:15:00Z,0.904,22.2,0.26,85.57,85.59,21.2,0.25,0.902,774.9,450,5,0,325.4,0,15,457
TV1,MC2,2023-10-12T09:30:00Z,0.914,22.1,0.23,85.57,85.58,21.3,0.24,0.904,631,451,8,0,367.9,0,15,456
TV1,MC2,2023-10-12T09:45:00Z,0.94,21.5,0.15,85.58,85.6,21.1,0.21,0.915,552.4,450,15,0,212.6,0,15,455
TV1,MC2,2023-10-12T10:00:00Z,0.936,21.7,0.16,85.58,85.6,21.2,0.22,0.915,447,451,15,0,182.6,0,15,456
TV1,MC2,2023-10-12T10:15:00Z,0.949,21.3,0.13,85.58,85.6,21,0.2,0.919,284.2,451,15,0,165.7,0,15,455
TV1,MC2,2023-10-12T10:30:00Z,0.947,21.3,0.14,85.57,85.58,21.1,0.21,0.916,303,452,15,0,177.1,0,15,455
TV1,MC2,2023-10-12T10:45:00Z,0.898,22.7,0.28,85.53,85.55,21.9,0.29,0.891,929.6,447,5,0,197.8,0,15,455
TV1,MC2,2023-10-12T11:00:00Z,0.822,24,0.53,85.51,85.53,23,0.47,0.832,358.2,448,0,0,258.5,0,15,452
TV1,MC2,2023-10-12T11:15:00Z,0.783,24.4,0.66,85.5,85.52,23.8,0.58,0.803,270.1,448,0,0,203.8,0,15,452
TV1,MC2,2023-10-12T11:30:00Z,0.852,23.9,0.44,85.5,85.51,23.7,0.48,0.835,146.3,451,9,0,104.2,0,15,454
TV1,MC2,2023-10-12T11:45:00Z,0.915,23.1,0.24,85.47,85.49,22.9,0.33,0.88,147,452,15,0,106.8,0,15,455
TV1,MC2,2023-10-12T12:00:00Z,0.924,23.1,0.22,85.44,85.45,22.9,0.3,0.892,163.1,453,15,0,130.7,0,15,455
TV1,MC2,2023-10-12T12:15:00Z,0.968,22.2,0.09,85.41,85.43,22.2,0.21,0.921,89.5,454,15,0,67.7,0,15,456
TV1,MC2,2023-10-12T12:30:00Z,0.987,21.6,0.03,85.4,85.41,21.8,0.16,0.938,52.9,456,15,0,39.2,0,15,457
TV1,MC2,2023-10-12T12:45:00Z,0.995,20.9,0.01,85.39,85.41,20.9,0.12,0.951,93.8,463,15,5,69.2,5,15,465
TV1,MC2,2023-10-12T13:00:00Z,0.998,20.7,0,85.36,85.38,20.6,0.1,0.959,38.6,556,15,15,28,15,15,527
TV1,MC2,2023-10-12T13:15:00Z,1,20.3,0,85.34,85.36,20.4,0.08,0.965,61.3,638,15,15,43.6,15,15,650
TV1,MC2,2023-10-12T13:30:00Z,1.001,20,0,85.33,85.34,20.1,0.06,0.976,70.5,611,15,15,48.5,15,15,619
TV1,MC2,2023-10-12T13:45:00Z,1.001,19.9,0,85.31,85.33,19.9,0.03,0.986,72.3,575,15,15,49.6,15,15,597
TV1,MC2,2023-10-12T14:00:00Z,0.999,19.7,0,85.32,85.34,19.7,0.02,0.989,35.3,568,15,15,24,15,15,596
TV1,MC2,2023-10-12T14:15:00Z,1,19.4,0,85.32,85.33,19.5,0.02,0.992,28.9,570,15,15,19.4,15,15,596
TV1,MC2,2023-10-12T14:30:00Z,0.999,19.3,0,85.3,85.32,19.3,0.01,0.995,41.7,576,15,15,28.4,15,15,598
TV1,MC2,2023-10-12T14:45:00Z,1,19.2,0,85.3,85.31,19.2,0.01,0.996,42.8,566,15,15,29.3,15,15,578
TV1,MC2,2023-10-12T15:00:00Z,0.999,18.8,0,85.31,85.33,18.9,0.01,0.997,23.8,560,15,15,16.1,15,15,570
TV1,MC2,2023-10-12T15:15:00Z,1.001,18.8,0,85.32,85.34,18.8,0,1,28.6,569,15,15,19.4,15,15,571
TV1,MC2,2023-10-12T15:30:00Z,1,18.7,0,85.32,85.34,18.8,0,1,40.8,557,15,15,28.2,15,15,563
TV1,MC2,2023-10-12T15:45:00Z,1,18.8,0,85.32,85.34,18.8,0,1,75.3,552,15,15,52.2,15,15,560
TV1,MC2,2023-10-12T16:00:00Z,0.999,18.9,0,85.32,85.34,18.9,0,0.999,48.3,544,15,15,33.7,15,15,554
TV1,MC2,2023-10-12T16:15:00Z,1,18.8,0,85.33,85.35,18.9,0,1,29.8,544,15,15,20.9,15,15,554
TV1,MC2,2023-10-12T16:30:00Z,1,18.8,0,85.32,85.34,18.8,0,1,22.3,544,15,15,15.4,15,15,558
TV1,MC2,2023-10-12T16:45:00Z,1,18.6,0,85.32,85.34,18.6,0,1,17.4,544,15,15,11.9,15,15,554
TV1,MC2,2023-10-12T17:00:00Z,0.999,18.4,0,85.35,85.37,18.4,0,0.999,10.8,533,15,15,6,15,15,540
TV1,MC2,2023-10-12T17:15:00Z,1.001,18.3,0,85.34,85.36,18.3,0,0.999,0,530,15,15,0,15,15,533
TV1,MC2,2023-10-12T17:30:00Z,1.001,18.3,0,85.34,85.36,18.4,0,0.999,0,531,15,15,0,15,15,531
TV1,MC2,2023-10-12T17:45:00Z,0.999,18.4,0,85.36,85.38,18.4,0,1,0,531,15,15,0,15,15,528
TV1,MC2,2023-10-12T18:00:00Z,1,18.4,0,85.38,85.4,18.4,0,1.001,0,529,15,15,0,15,15,520
TV1,MC2,2023-10-12T18:15:00Z,0.999,18.4,0,85.37,85.39,18.5,0,0.999,0,528,15,15,0,15,15,517
TV1,MC2,2023-10-12T18:30:00Z,1,18.5,0,85.43,85.45,18.5,0,1,0,529,15,15,0,15,15,515
TV1,MC2,2023-10-12T18:45:00Z,0.999,18.5,0,85.45,85.47,18.5,0,1,0,529,15,15,0,15,15,513
TV1,MC2,2023-10-12T19:00:00Z,1,18.5,0,85.45,85.47,18.5,0,0.999,0,529,15,15,0,15,15,512
TV1,MC2,2023-10-12T19:15:00Z,1,18.5,0,85.45,85.47,18.6,0,1,0,529,15,15,0,15,15,509
TV1,MC2,2023-10-12T19:30:00Z,1,18.5,0,85.44,85.46,18.6,0,0.999,0,529,15,15,0,15,15,505
TV1,MC2,2023-10-12T19:45:00Z,1,18.5,0,85.45,85.47,18.5,0,0.999,0,524,15,15,0,15,15,499
TV1,MC2,2023-10-12T20:00:00Z,1,18.5,0,85.49,85.51,18.5,0,0.999,0,530,15,15,0,15,15,495
TV1,MC2,2023-10-12T20:15:00Z,1.001,18.4,0,85.51,85.53,18.4,0,1,0,534,15,15,0,15,15,498
TV1,MC2,2023-10-12T20:30:00Z,1.001,18.3,0,85.52,85.54,18.4,0,1,0,537,15,15,0,15,15,501
TV1,MC2,2023-10-12T20:45:00Z,1.001,18.1,0,85.52,85.54,18.2,0,1,0,538,15,15,0,15,15,504
TV1,MC2,2023-10-12T21:00:00Z,1,18,0,85.54,85.55,17.9,0,1.001,0,533,15,15,0,15,15,495
TV1,MC2,2023-10-12T21:15:00Z,1,17.7,0,85.53,85.55,17.6,0,1,0,533,15,15,0,15,15,495
TV1,MC2,2023-10-12T21:30:00Z,0.999,17.7,0,85.51,85.53,17.6,0,1,0,535,15,15,0,15,15,497
TV1,MC2,2023-10-12T21:45:00Z,0.999,17.5,0,85.5,85.52,17.5,0,0.998,0,536,15,15,0,15,15,500
TV1,MC2,2023-10-12T22:00:00Z,1,17.5,0,85.51,85.53,17.5,0,0.998,0,536,15,15,0,15,15,498
TV1,MC2,2023-10-12T22:15:00Z,1,17.6,0,85.52,85.54,17.5,0.01,0.996,0,535,15,15,0,15,15,498
TV1,MC2,2023-10-12T22:30:00Z,1,17.8,0,85.52,85.54,17.8,0.01,0.995,0,531,15,15,0,15,15,492
TV1,MC2,2023-10-12T22:45:00Z,1,18,0,85.52,85.54,18,0.03,0.984,0,524,15,15,0,15,15,483
TV1,MC2,2023-10-12T23:00:00Z,0.999,17.9,0,85.51,85.53,17.9,0.06,0.972,0,525,15,15,0,15,15,483
TV1,MC2,2023-10-12T23:15:00Z,0.999,17.6,0,85.5,85.52,17.5,0.05,0.976,0,522,15,15,0,15,15,484
TV1,MC2,2023-10-12T23:30:00Z,1,17.8,0,85.49,85.51,17.8,0.07,0.966,0,516,15,15,0,15,15,478
TV1,MC2,2023-10-12T23:45:00Z,0.995,17.9,0.01,85.48,85.5,17.9,0.1,0.953,0,515,15,15,0,15,15,477
TV1,MC2,2023-10-13T00:00:00Z,0.999,17.8,0,85.46,85.47,17.8,0.09,0.956,0,513,15,15,0,15,15,477
TV1,MC2,2023-10-13T00:15:00Z,0.996,17.8,0.01,85.44,85.46,17.8,0.09,0.955,0,508,15,15,0,15,15,475
TV1,MC2,2023-10-13T00:30:00Z,0.994,18,0.01,85.42,85.44,18,0.1,0.951,0,504,15,15,0,15,15,474
TV1,MC2,2023-10-13T00:45:00Z,0.997,17.9,0.01,85.42,85.43,17.8,0.09,0.955,0,496,15,15,0,15,15,473
TV1,MC2,2023-10-13T01:00:00Z,0.998,18,0,85.41,85.43,18,0.09,0.955,0,487,15,15,0,15,15,471
TV1,MC2,2023-10-13T01:15:00Z,0.99,18,0.02,85.4,85.42,17.9,0.1,0.949,0,467,15,15,0,15,15,469
TV1,MC2,2023-10-13T01:30:00Z,0.986,18,0.03,85.39,85.41,17.9,0.11,0.945,0,460,15,14,0,15,15,465
TV1,MC2,2023-10-13T01:45:00Z,0.994,17.9,0.01,85.37,85.39,17.8,0.1,0.952,0,459,15,0,0,15,15,461
TV1,MC2,2023-10-13T02:00:00Z,0.999,17.9,0,85.37,85.39,17.8,0.08,0.961,0,459,15,0,0,15,15,461
TV1,MC2,2023-10-13T02:15:00Z,1,17.8,0,85.35,85.37,17.8,0.07,0.967,0,462,15,12,0,15,15,461
TV1,MC2,2023-10-13T02:30:00Z,1,17.5,0,85.35,85.37,17.4,0.05,0.974,0,463,15,15,0,15,15,462
TV1,MC2,2023-10-13T02:45:00Z,1,17.3,0,85.35,85.37,17.2,0.05,0.974,0,458,15,7,0,15,15,462
TV1,MC2,2023-10-13T03:00:00Z,1,17.3,0,85.35,85.37,17.2,0.07,0.965,0,461,15,4,0,15,15,461
TV1,MC2,2023-10-13T03:15:00Z,1.001,16.9,0,85.36,85.37,16.7,0.06,0.969,0,465,15,15,0,15,15,463
TV1,MC2,2023-10-13T03:30:00Z,1,16.6,0,85.37,85.39,16.6,0.04,0.977,0,470,15,15,0,15,15,468
TV1,MC2,2023-10-13T03:45:00Z,0.999,16.4,0,85.39,85.4,16.4,0.03,0.983,0,475,15,15,0,15,15,474
TV1,MC2,2023-10-13T04:00:00Z,1,16.6,0,85.4,85.42,16.5,0.02,0.988,0,480,15,15,0,15,15,480
TV1,MC2,2023-10-13T04:15:00Z,1,16.6,0,85.42,85.44,16.5,0.02,0.99,0,485,15,15,0,15,15,485
TV1,MC2,2023-10-13T04:30:00Z,1.001,16.5,0,85.42,85.44,16.5,0.02,0.991,0,490,15,15,0,15,15,490
TV1,MC2,2023-10-13T04:45:00Z,1,16.6,0,85.44,85.45,16.5,0.01,0.995,0,495,15,15,0,15,15,498
TV1,MC2,2023-10-13T05:00:00Z,1,16.6,0,85.44,85.46,16.5,0.01,0.994,0,503,15,15,0,15,15,507
TV1,MC2,2023-10-13T05:15:00Z,1,16.6,0,85.46,85.48,16.6,0.01,0.996,0,510,15,15,0,15,15,515
TV1,MC2,2023-10-13T05:30:00Z,1,16.8,0,85.48,85.5,16.8,0,0.999,0,518,15,15,0,15,15,524
TV1,MC2,2023-10-13T05:45:00Z,1,16.7,0,85.49,85.51,16.7,0,0.999,5.5,525,15,15,0.4,15,15,532
TV1,MC2,2023-10-13T06:00:00Z,1,16.8,0,85.49,85.51,16.8,0,1,11.7,530,15,15,6.8,15,15,538
TV1,MC2,2023-10-13T06:15:00Z,1,16.9,0,85.52,85.54,16.9,0,1,30.2,531,15,15,17.4,15,15,538
TV1,MC2,2023-10-13T06:30:00Z,1,17.2,0,85.54,85.56,17.2,0,1,33.5,526,15,15,19.4,15,15,531
TV1,MC2,2023-10-13T06:45:00Z,1.001,17.5,0,85.56,85.58,17.4,0,1,38.3,525,15,15,19.6,15,15,531
TV1,MC2,2023-10-13T07:00:00Z,1,18,0,85.58,85.6,17.9,0,1,81.7,516,15,15,48.7,15,15,521
TV1,MC2,2023-10-13T07:15:00Z,0.999,18.6,0,85.6,85.62,18.5,0,0.999,63.9,496,15,15,35.7,15,15,507
TV1,MC2,2023-10-13T07:30:00Z,1,19,0,85.61,85.63,18.7,0,1,47.2,466,15,15,27.5,15,15,492
TV1,MC2,2023-10-13T07:45:00Z,1,19.7,0,85.62,85.64,19.1,0,0.999,86.4,457,15,4,37,15,15,472
TV1,MC2,2023-10-13T08:00:00Z,0.993,20.4,0.02,85.62,85.65,19.6,0.02,0.992,371.9,452,15,0,80.4,15,15,465
TV1,MC2,2023-10-13T08:15:00Z,0.966,20.9,0.08,85.64,85.66,20,0.06,0.974,141,454,15,0,77.5,15,15,462
TV1,MC2,2023-10-13T08:30:00Z,0.98,20.4,0.05,85.66,85.68,20.1,0.1,0.959,55.5,455,15,0,36.4,7,15,459
TV1,MC2,2023-10-13T08:45:00Z,0.994,20.1,0.01,85.67,85.69,19.9,0.1,0.959,46.7,456,15,0,34.4,0,15,457
TV1,MC2,2023-10-13T09:00:00Z,0.999,20,0,85.68,85.7,19.9,0.09,0.963,262,453,15,0,127.1,0,15,457
TV1,MC2,2023-10-13T09:15:00Z,0.963,21.6,0.09,85.67,85.69,20.6,0.11,0.955,549.1,449,13,0,280.2,0,15,456
TV1,MC2,2023-10-13T09:30:00Z,0.909,22.6,0.25,85.66,85.68,21.4,0.2,0.922,520.8,451,10,0,326.7,0,15,455
TV1,MC2,2023-10-13T09:45:00Z,0.936,21.5,0.16,85.65,85.66,21.1,0.21,0.916,162.4,453,15,0,120.1,0,15,455
TV1,MC2,2023-10-13T10:00:00Z,0.94,21.9,0.16,85.63,85.65,21.2,0.2,0.921,829.3,450,10,0,145.4,0,15,455
TV1,MC2,2023-10-13T10:15:00Z,0.918,22.3,0.22,85.63,85.65,21.8,0.26,0.902,513.1,451,10,0,293.2,0,15,455
TV1,MC2,2023-10-13T10:30:00Z,0.908,22.5,0.25,85.62,85.65,22,0.29,0.89,467.1,451,14,0,230.2,0,15,455
TV1,MC2,2023-10-13T10:45:00Z,0.884,22.8,0.32,85.61,85.63,22.2,0.34,0.874,577.9,450,3,0,163.5,0,15,454
TV1,MC2,2023-10-13T11:00:00Z,0.874,23.1,0.36,85.6,85.61,22.4,0.36,0.867,267.7,451,6,0,154.4,0,15,454
TV1,MC2,2023-10-13T11:15:00Z,0.912,22.3,0.24,85.58,85.6,22.2,0.32,0.881,90.5,452,15,0,67.2,0,15,455
TV1,MC2,2023-10-13T11:30:00Z,0.943,21.8,0.15,85.57,85.59,21.8,0.26,0.899,78.4,454,15,0,48.9,0,15,455
TV1,MC2,2023-10-13T11:45:00Z,0.955,21.4,0.11,85.55,85.57,21.4,0.23,0.909,83.9,453,15,0,52.7,0,15,455
TV1,MC2,2023-10-13T12:00:00Z,0.949,21.5,0.13,85.52,85.54,21.4,0.23,0.909,103.3,453,15,0,66.8,0,15,455
TV1,MC2,2023-10-13T12:15:00Z,0.945,21.7,0.14,85.49,85.51,21.6,0.24,0.906,123.6,453,15,0,81.8,0,15,455
TV1,MC2,2023-10-13T12:30:00Z,0.948,21.8,0.13,85.47,85.49,21.7,0.23,0.91,119.2,453,15,0,81.7,0,15,455
TV1,MC2,2023-10-13T12:45:00Z,0.954,21.6,0.12,85.44,85.46,21.5,0.22,0.915,95.6,453,15,0,66.7,0,15,455
TV1,MC2,2023-10-13T13:00:00Z,0.963,21.4,0.09,85.46,85.47,21.3,0.2,0.921,22.3,476,15,4,15.2,3,15,469
TV1,MC2,2023-10-13T13:15:00Z,0.997,19.9,0.01,85.46,85.48,20,0.11,0.952,7.1,657,15,15,2.7,15,15,610
TV1,MC2,2023-10-13T13:30:00Z,1.001,18.9,0,85.45,85.47,18.9,0.06,0.971,57.5,579,15,15,42.3,15,15,626
TV1,MC2,2023-10-13T13:45:00Z,1.001,19,0,85.43,85.45,19,0.05,0.977,115.7,538,15,15,83.3,15,15,568
TV1,MC2,2023-10-13T14:00:00Z,1.001,19.7,0,85.39,85.41,19.6,0.06,0.976,143.4,520,15,15,100.2,15,15,558
TV1,MC2,2023-10-13T14:15:00Z,0.987,20.4,0.03,85.37,85.38,20.1,0.09,0.962,106.8,514,15,15,86.6,15,15,550
TV1,MC2,2023-10-13T14:30:00Z,0.963,20.8,0.09,85.36,85.38,20.5,0.15,0.938,159.7,501,15,15,137.9,15,15,541
TV1,MC2,2023-10-13T14:45:00Z,0.941,20.9,0.15,85.4,85.42,20.8,0.22,0.909,102.9,473,15,15,82.8,15,15,534
TV1,MC2,2023-10-13T15:00:00Z,0.956,20.5,0.11,85.39,85.41,20.4,0.21,0.912,76.2,456,15,5,59.5,15,15,528
TV1,MC2,2023-10-13T15:15:00Z,0.976,19.9,0.05,85.39,85.41,19.9,0.16,0.929,23.8,456,15,0,16.8,15,15,524
TV1,MC2,2023-10-13T15:30:00Z,0.998,19.4,0,85.38,85.4,19.5,0.11,0.952,24.4,458,15,0,17.8,15,15,522
TV1,MC2,2023-10-13T15:45:00Z,1,19.4,0,85.39,85.41,19.5,0.09,0.96,46.5,480,15,9,33.7,15,15,521
TV1,MC2,2023-10-13T16:00:00Z,1.001,19.3,0,85.38,85.4,19.3,0.08,0.965,16.3,475,15,15,11.4,15,15,518
TV1,MC2,2023-10-13T16:15:00Z,1,19.2,0,85.39,85.41,19.3,0.07,0.971,9.5,531,15,15,4.9,15,15,529
TV1,MC2,2023-10-13T16:30:00Z,1.001,19.1,0,85.4,85.42,19.3,0.06,0.975,7.5,541,15,15,3.1,15,15,530
TV1,MC2,2023-10-13T16:45:00Z,1,19,0,85.41,85.43,19.2,0.04,0.98,14.8,537,15,15,9.7,15,15,526
TV1,MC2,2023-10-13T17:00:00Z,1.001,19,0,85.41,85.43,19.1,0.04,0.984,15,534,15,15,10.6,15,15,524
TV1,MC2,2023-10-13T17:15:00Z,1,18.9,0,85.4,85.42,19,0.03,0.985,4.4,539,15,15,2.6,15,15,527
TV1,MC2,2023-10-13T17:30:00Z,1,18.8,0,85.41,85.43,18.9,0.03,0.985,0,642,15,15,0,15,15,592
TV1,MC2,2023-10-13T17:45:00Z,1.001,18.7,0,85.44,85.46,18.8,0.03,0.986,0,639,15,15,0,15,15,578
TV1,MC2,2023-10-13T18:00:00Z,1,18.5,0,85.47,85.49,18.6,0.03,0.986,0,626,15,15,0,15,15,590
TV1,MC2,2023-10-13T18:15:00Z,1.001,18.4,0,85.51,85.52,18.5,0.03,0.987,0,624,15,15,0,15,15,577
TV1,MC2,2023-10-13T18:30:00Z,1.001,18.2,0,85.54,85.56,18.3,0.02,0.988,0,615,15,15,0,15,15,567
TV1,MC2,2023-10-13T18:45:00Z,1.001,18.2,0,85.57,85.59,18.3,0.02,0.991,0,612,15,15,0,15,15,562
TV1,MC2,2023-10-13T19:00:00Z,1,18.2,0,85.57,85.59,18.3,0.02,0.992,0,609,15,15,0,15,15,557
TV1,MC2,2023-10-13T19:15:00Z,1.001,18.2,0,85.57,85.59,18.2,0.01,0.994,0,607,15,15,0,15,15,553
TV1,MC2,2023-10-13T19:30:00Z,0.999,18.2,0,85.6,85.62,18.2,0.02,0.993,0,605,15,15,0,15,15,550
TV1,MC2,2023-10-13T19:45:00Z,1,18.1,0,85.59,85.61,18.1,0.01,0.994,0,604,15,15,0,15,15,547
TV1,MC2,2023-10-13T20:00:00Z,1.001,18,0,85.61,85.63,18.1,0.01,0.994,0,603,15,15,0,15,15,544
TV1,MC2,2023-10-13T20:15:00Z,0.999,18,0,85.63,85.65,18,0.01,0.995,0,602,15,15,0,15,15,541
TV1,MC2,2023-10-13T20:30:00Z,0.999,17.9,0,85.65,85.67,17.9,0.01,0.997,0,600,15,15,0,15,15,536
TV1,MC2,2023-10-13T20:45:00Z,1,18,0,85.66,85.68,17.9,0.01,0.997,0,599,15,15,0,15,15,517
TV1,MC2,2023-10-13T21:00:00Z,1,17.9,0,85.65,85.67,17.9,0,0.998,0,597,15,15,0,15,15,514
TV1,MC2,2023-10-13T21:15:00Z,1.001,18,0,85.65,85.67,18,0,0.998,0,597,15,15,0,15,15,513
TV1,MC2,2023-10-13T21:30:00Z,0.999,18,0,85.65,85.67,18,0,0.999,0,590,15,15,0,15,15,509
TV1,MC2,2023-10-13T21:45:00Z,1.001,18.3,0,85.64,85.66,18.1,0.01,0.997,0,582,15,15,0,15,15,502
TV1,MC2,2023-10-13T22:00:00Z,0.999,18.5,0,85.63,85.65,18.3,0.01,0.994,0,570,15,15,0,15,15,619
TV1,MC2,2023-10-13T22:15:00Z,0.999,18.5,0,85.63,85.65,18.5,0.02,0.989,0,635,15,15,0,15,15,619
TV1,MC2,2023-10-13T22:30:00Z,1.001,18.4,0,85.63,85.65,18.4,0.03,0.984,0,632,15,15,0,15,15,599
TV1,MC2,2023-10-13T22:45:00Z,0.999,18.4,0,85.63,85.65,18.3,0.05,0.978,0,602,15,15,0,15,15,574
TV1,MC2,2023-10-13T23:00:00Z,1,18.4,0,85.63,85.65,18.4,0.06,0.972,0,582,15,15,0,15,15,558
TV1,MC2,2023-10-13T23:15:00Z,1,18.4,0,85.62,85.64,18.4,0.06,0.973,0,572,15,15,0,15,15,559
TV1,MC2,2023-10-13T23:30:00Z,1.001,18.4,0,85.59,85.61,18.4,0.05,0.976,0,575,15,15,0,15,15,556
TV1,MC2,2023-10-13T23:45:00Z,1,18.3,0,85.55,85.57,18.3,0.05,0.976,0,562,15,15,0,15,15,547
TV1,MC2,2023-10-14T00:00:00Z,0.999,18.4,0,85.53,85.55,18.3,0.06,0.972,0,549,15,15,0,15,15,542
