Tree,MC,Timestamp,Port5_Atmos_pressure,Port5_RH,Port5_Temp,Port5_VPD,Port3_Atmos_pressure,Port3_RH,Port3_VPD,Port3_Temp,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LW_minutes_H,Port6_LWS_Count
ET4,MC1,2024-01-30T16:15:00Z,88.02,0.989,17.8,0.02,87.98,1,0,17.8,17.9,0,15,457,15,15,462
ET4,MC1,2024-01-30T16:30:00Z,88.02,0.996,17.6,0.01,87.99,1,0,17.7,15.2,0,15,457,15,15,460
ET4,MC1,2024-01-30T16:45:00Z,88.03,0.986,17.7,0.03,88,0.995,0.01,17.7,32.6,0,15,456,15,8,460
ET4,MC1,2024-01-30T17:00:00Z,88.04,0.969,17.7,0.06,88,0.981,0.04,17.8,17.6,0,15,456,15,9,460
ET4,MC1,2024-01-30T17:15:00Z,88.04,0.981,17.5,0.04,88.01,0.99,0.02,17.6,5.9,0,15,457,15,15,461
ET4,MC1,2024-01-30T17:30:00Z,88.05,0.992,17.4,0.02,88.01,0.999,0,17.4,2.2,0,15,457,15,15,462
ET4,MC1,2024-01-30T17:45:00Z,88.07,0.998,17.2,0,88.04,0.999,0,17.3,0,0,15,457,15,15,462
ET4,MC1,2024-01-30T18:00:00Z,88.07,0.993,17.1,0.01,88.03,0.999,0,17.2,0,0,15,456,15,15,461
ET4,MC1,2024-01-30T18:15:00Z,88.08,0.989,17.1,0.02,88.05,0.997,0.01,17.2,0,0,15,460,15,15,467
ET4,MC1,2024-01-30T18:30:00Z,88.1,0.996,17,0.01,88.06,0.999,0,17.1,0,9,15,462,15,15,469
ET4,MC1,2024-01-30T18:45:00Z,88.11,1,16.9,0,88.07,1,0,17,0,15,15,461,15,15,469
ET4,MC1,2024-01-30T19:00:00Z,88.12,0.999,16.8,0,88.09,1,0,17,0,15,15,476,15,15,568
ET4,MC1,2024-01-30T19:15:00Z,88.14,1,16.7,0,88.11,1.001,0,16.9,0,15,15,530,15,15,577
ET4,MC1,2024-01-30T19:30:00Z,88.16,0.999,16.7,0,88.12,1,0,16.8,0,15,15,525,15,15,570
ET4,MC1,2024-01-30T19:45:00Z,88.17,1,16.6,0,88.13,1,0,16.7,0,15,15,535,15,15,617
ET4,MC1,2024-01-30T20:00:00Z,88.18,1.001,16.5,0,88.15,1,0,16.7,0,15,15,570,15,15,650
ET4,MC1,2024-01-30T20:15:00Z,88.18,1.001,16.4,0,88.15,1,0,16.6,0,15,15,595,15,15,586
ET4,MC1,2024-01-30T20:30:00Z,88.2,1.001,16.5,0,88.16,1.001,0,16.6,0,15,15,635,15,15,609
ET4,MC1,2024-01-30T20:45:00Z,88.21,1.001,16.5,0,88.17,1,0,16.6,0,15,15,611,15,15,617
ET4,MC1,2024-01-30T21:00:00Z,88.21,1.001,16.6,0,88.18,0.999,0,16.6,0,15,15,581,15,15,570
ET4,MC1,2024-01-30T21:15:00Z,88.22,1.001,16.6,0,88.19,1.001,0,16.6,0,15,15,566,15,15,558
ET4,MC1,2024-01-30T21:30:00Z,88.23,1.001,16.6,0,88.2,1,0,16.6,0,15,15,571,15,15,571
ET4,MC1,2024-01-30T21:45:00Z,88.24,1,16.5,0,88.2,1,0,16.6,0,15,15,573,15,15,566
ET4,MC1,2024-01-30T22:00:00Z,88.24,1.001,16.5,0,88.2,1.002,0,16.6,0,15,15,608,15,15,675
ET4,MC1,2024-01-30T22:15:00Z,88.25,1,16.4,0,88.21,1.001,0,16.5,0,15,15,570,15,15,593
ET4,MC1,2024-01-30T22:30:00Z,88.23,1,16.2,0,88.2,1.001,0,16.4,0,15,15,616,15,15,634
ET4,MC1,2024-01-30T22:45:00Z,88.23,1.001,16.2,0,88.19,1,0,16.3,0,15,15,646,15,15,632
ET4,MC1,2024-01-30T23:00:00Z,88.22,1,16.2,0,88.18,1.001,0,16.3,0,15,15,584,15,15,630
ET4,MC1,2024-01-30T23:15:00Z,88.2,1,16.3,0,88.17,1,0,16.4,0,15,15,685,15,15,860
ET4,MC1,2024-01-30T23:30:00Z,88.2,1.001,16.3,0,88.16,1.001,0,16.4,0,15,15,685,15,15,606
ET4,MC1,2024-01-30T23:45:00Z,88.19,0.999,16.2,0,88.15,1.001,0,16.4,0,15,15,670,15,15,740
ET4,MC1,2024-01-31T00:00:00Z,88.17,0.999,16.1,0,88.13,0.999,0,16.2,0,15,15,712,15,15,661
ET4,MC1,2024-01-31T00:15:00Z,88.17,1,16,0,88.13,1,0,16.2,0,15,15,680,15,15,617
ET4,MC1,2024-01-31T00:30:00Z,88.17,0.999,16,0,88.13,0.999,0,16.2,0,15,15,669,15,15,671
ET4,MC1,2024-01-31T00:45:00Z,88.15,1,16.1,0,88.11,0.999,0,16.2,0,15,15,638,15,15,641
ET4,MC1,2024-01-31T01:00:00Z,88.15,1.001,16.1,0,88.11,1,0,16.2,0,15,15,648,15,15,679
ET4,MC1,2024-01-31T01:15:00Z,88.14,1,16.1,0,88.1,1,0,16.2,0,15,15,630,15,15,664
ET4,MC1,2024-01-31T01:30:00Z,88.13,1,16.1,0,88.09,1,0,16.2,0,15,15,711,15,15,648
ET4,MC1,2024-01-31T01:45:00Z,88.12,1,16.1,0,88.08,0.999,0,16.2,0,15,15,641,15,15,687
ET4,MC1,2024-01-31T02:00:00Z,88.11,0.999,16.1,0,88.07,1,0,16.2,0,15,15,629,15,15,689
ET4,MC1,2024-01-31T02:15:00Z,88.1,1,16,0,88.06,1,0,16.1,0,15,15,647,15,15,603
ET4,MC1,2024-01-31T02:30:00Z,88.1,1,15.9,0,88.06,1,0,16,0,15,15,666,15,15,762
ET4,MC1,2024-01-31T02:45:00Z,88.11,1,16,0,88.07,1,0,16,0,15,15,683,15,15,701
ET4,MC1,2024-01-31T03:00:00Z,88.1,1,15.9,0,88.06,1,0,16,0,15,15,664,15,15,674
ET4,MC1,2024-01-31T03:15:00Z,88.11,0.999,15.9,0,88.07,1,0,15.9,0,15,15,668,15,15,688
ET4,MC1,2024-01-31T03:30:00Z,88.1,1,15.8,0,88.07,1,0,15.9,0,15,15,659,15,15,642
ET4,MC1,2024-01-31T03:45:00Z,88.11,0.999,15.8,0,88.07,1,0,15.8,0,15,15,651,15,15,793
ET4,MC1,2024-01-31T04:00:00Z,88.11,0.999,15.8,0,88.07,1,0,15.8,0,15,15,639,15,15,696
ET4,MC1,2024-01-31T04:15:00Z,88.1,1,15.8,0,88.07,1,0,15.9,0,15,15,600,15,15,613
ET4,MC1,2024-01-31T04:30:00Z,88.12,1,15.8,0,88.08,1.001,0,15.9,0,15,15,600,15,15,610
ET4,MC1,2024-01-31T04:45:00Z,88.12,1,15.8,0,88.08,0.998,0,15.9,0,15,15,601,15,15,631
ET4,MC1,2024-01-31T05:00:00Z,88.12,0.999,15.8,0,88.08,1,0,15.9,0,15,15,636,15,15,664
ET4,MC1,2024-01-31T05:15:00Z,88.14,1,15.9,0,88.1,1.001,0,16,0,15,15,616,15,15,645
ET4,MC1,2024-01-31T05:30:00Z,88.16,1,15.8,0,88.12,1,0,16,0,15,15,655,15,15,697
ET4,MC1,2024-01-31T05:45:00Z,88.17,1,15.9,0,88.13,1,0,16,0,15,15,701,15,15,838
ET4,MC1,2024-01-31T06:00:00Z,88.2,0.999,15.8,0,88.16,0.999,0,16,0,15,15,660,15,15,727
