Tree,MC,Timestamp,Port3_RH,Port3_Temp,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_ATM22_temp,Port2_Gust_speed,Port2_ATM22_Xaxis,Port2_Wind_direction,Port1_Solar,Port4_LW_minutes_H,Port4_LW_minutes,Port4_LWS_Count,Port6_LW_minutes,Port6_LWS_Count,Port6_LW_minutes_H,Port5_ECRN-100_Precipitation,Port5_ECRN-100_Precip_max
FB3,MC3,2024-05-23T13:45:00Z,0.727,23.9,85.97,0.81,1.7,2.04,24.4,4.94,-3.5,50,186,0,15,454,15,452,0,NA,NA
FB3,MC3,2024-05-23T14:00:00Z,0.799,23.2,85.96,0.57,1.7,1.8,23.8,5.29,-3.6,52,225.8,0,15,452,15,453,0,NA,NA
FB3,MC3,2024-05-23T14:15:00Z,0.797,23.6,85.95,0.59,1.6,1.05,24.7,3.6,-3.5,75,618.5,0,11,450,15,453,0,NA,NA
FB3,MC3,2024-05-23T14:30:00Z,0.787,23.5,85.94,0.62,1.6,1.82,24.2,4.16,-3.5,66,514,0,15,454,15,454,0,NA,NA
FB3,MC3,2024-05-23T14:45:00Z,0.792,23.3,85.92,0.6,1.7,1.7,23.9,3.98,-3.5,49,145.2,0,15,454,15,454,0,NA,NA
FB3,MC3,2024-05-23T15:00:00Z,0.803,23.5,85.89,0.57,1.8,1.07,24.2,3.41,-3.4,28,124.7,0,15,455,15,452,0,NA,NA
FB3,MC3,2024-05-23T15:15:00Z,0.794,24,85.87,0.62,1.7,0.99,24.7,3.32,-3.6,54,111,0,15,455,11,452,0,NA,NA
FB3,MC3,2024-05-23T15:30:00Z,0.812,23.3,85.87,0.54,1.6,1.22,24.2,4.12,-3.6,71,128.5,0,15,456,15,451,0,NA,NA
FB3,MC3,2024-05-23T15:45:00Z,0.827,23.1,85.86,0.49,1.7,1.11,24.1,5.02,-3.6,66,86.6,0,15,456,13,452,0,NA,NA
FB3,MC3,2024-05-23T16:00:00Z,0.849,22.4,85.86,0.41,1.7,2.37,23,4.63,-3.7,47,86.4,0,15,458,15,456,0,NA,NA
FB3,MC3,2024-05-23T16:15:00Z,0.875,21.8,85.85,0.33,1.8,2.5,22.3,4.28,-3.6,40,54.7,0,15,459,15,458,0,NA,NA
FB3,MC3,2024-05-23T16:30:00Z,0.889,21.8,85.86,0.29,1.8,1.65,22.2,3.58,-3.7,35,44.7,8,15,461,15,460,2,NA,NA
FB3,MC3,2024-05-23T16:45:00Z,0.897,21.6,85.89,0.27,1.9,1.21,22,2.17,-3.6,49,31.3,15,15,462,15,462,14,NA,NA
FB3,MC3,2024-05-23T17:00:00Z,0.904,21.3,85.89,0.24,1.8,2.27,21.5,3.73,-3.7,56,9.3,15,15,463,15,464,15,NA,NA
FB3,MC3,2024-05-23T17:15:00Z,0.904,21.1,85.91,0.24,1.9,1.77,21.3,3.21,-3.7,59,5.3,15,15,464,15,464,15,NA,NA
FB3,MC3,2024-05-23T17:30:00Z,0.907,21,85.92,0.23,1.9,2,21.1,3.85,-3.7,69,0.4,15,15,463,15,464,15,NA,NA
FB3,MC3,2024-05-23T17:45:00Z,0.902,20.9,85.92,0.24,1.9,2.02,21,3.36,-3.8,72,0,15,15,464,15,464,15,NA,NA
FB3,MC3,2024-05-23T18:00:00Z,0.9,20.8,85.94,0.25,1.9,1.25,20.9,3.3,-3.6,77,0,15,15,464,15,465,15,NA,NA
FB3,MC3,2024-05-23T18:15:00Z,0.898,20.7,85.95,0.25,1.9,1.04,20.9,2.85,-3.7,85,0,15,15,464,15,464,15,NA,NA
FB3,MC3,2024-05-23T18:30:00Z,0.906,20.7,85.96,0.23,1.9,1.23,20.8,2.36,-3.7,76,0,15,15,464,15,465,15,NA,NA
FB3,MC3,2024-05-23T18:45:00Z,0.92,20.6,85.95,0.19,1.9,1.98,20.7,3.18,-3.7,68,0,15,15,467,15,468,15,NA,NA
FB3,MC3,2024-05-23T19:00:00Z,0.939,20.4,85.95,0.15,1.9,1.2,20.5,2.71,-3.7,83,0,15,15,782,15,902,15,NA,NA
FB3,MC3,2024-05-23T19:15:00Z,0.959,19.8,85.98,0.09,1.9,1.11,19.9,3.48,-3.6,78,0,15,15,1020,15,966,15,NA,NA
FB3,MC3,2024-05-23T19:30:00Z,0.975,19.5,86.03,0.06,1.9,0.91,19.4,1.97,-3.6,214,0,15,15,922,15,908,15,NA,NA
FB3,MC3,2024-05-23T19:45:00Z,0.981,19.3,86.05,0.04,1.9,0.52,19.2,1.85,-3.7,251,0,15,15,961,15,978,15,NA,NA
FB3,MC3,2024-05-23T20:00:00Z,0.983,19.2,86.05,0.04,1.9,1.11,18.9,2.57,-3.7,29,0,15,15,908,15,927,15,NA,NA
FB3,MC3,2024-05-23T20:15:00Z,0.98,19.3,86.04,0.04,1.9,0.71,19,2.37,-3.7,50,0,15,15,869,15,905,15,NA,NA
FB3,MC3,2024-05-23T20:30:00Z,0.986,19.6,86.05,0.03,1.9,1.49,19.4,3.68,-3.7,44,0,15,15,846,15,881,15,NA,NA
FB3,MC3,2024-05-23T20:45:00Z,0.991,19.6,86.06,0.02,1.9,0.94,19.4,2.16,-3.7,27,0,15,15,839,15,862,15,NA,NA
FB3,MC3,2024-05-23T21:00:00Z,0.992,19.6,86.05,0.02,1.9,0.43,19.4,1.05,-3.7,346,0,15,15,827,15,832,15,NA,NA
FB3,MC3,2024-05-23T21:15:00Z,0.99,19.2,86.05,0.02,1.9,0.37,18.9,1.31,-3.7,217,0,15,15,799,15,804,15,NA,NA
FB3,MC3,2024-05-23T21:30:00Z,0.99,19,86.06,0.02,1.9,0.44,18.8,1.09,-3.7,195,0,15,15,828,15,795,15,NA,NA
FB3,MC3,2024-05-23T21:45:00Z,0.993,19,86.06,0.02,1.9,0.37,18.8,0.77,-3.7,192,0,15,15,805,15,786,15,NA,NA
FB3,MC3,2024-05-23T22:00:00Z,0.996,18.9,86.05,0.01,1.9,0.39,18.8,1.19,-3.7,195,0,15,15,789,15,783,15,NA,NA
FB3,MC3,2024-05-23T22:15:00Z,0.997,18.9,86.04,0.01,1.9,0.53,18.8,0.93,-3.8,185,0,15,15,844,15,772,15,NA,NA
FB3,MC3,2024-05-23T22:30:00Z,0.999,19,86.06,0,1.9,0.91,18.8,1.38,-3.7,203,0,15,15,815,15,772,15,NA,NA
FB3,MC3,2024-05-23T22:45:00Z,1,19,86.06,0,1.9,0.58,18.8,1.07,-3.7,194,0,15,15,793,15,770,15,NA,NA
FB3,MC3,2024-05-23T23:00:00Z,0.999,18.9,86.06,0,1.9,0.54,18.8,1,-3.7,188,0,15,15,776,15,767,15,NA,NA
FB3,MC3,2024-05-23T23:15:00Z,0.998,18.9,86.03,0,2,0.5,18.4,1.99,-3.7,78,0,15,15,689,15,686,15,NA,NA
FB3,MC3,2024-05-23T23:30:00Z,0.978,19.2,86.03,0.05,1.9,0.91,18.5,2.4,-3.7,62,0,15,15,633,15,609,15,NA,NA
FB3,MC3,2024-05-23T23:45:00Z,0.972,19,86.02,0.06,1.9,0.38,18.4,0.89,-3.8,158,0,15,15,619,15,585,15,NA,NA
FB3,MC3,2024-05-24T00:00:00Z,0.981,18.9,86,0.04,1.9,0.41,18.6,1.02,-3.8,62,0,15,15,616,15,579,15,NA,NA
FB3,MC3,2024-05-24T00:15:00Z,0.989,18.8,85.97,0.02,1.9,0.52,18.6,1.67,-3.7,78,0,15,15,608,15,566,15,NA,NA
FB3,MC3,2024-05-24T00:30:00Z,0.993,18.7,85.95,0.01,1.9,0.37,18.5,0.94,-3.7,130,0,15,15,596,15,550,15,NA,NA
FB3,MC3,2024-05-24T00:45:00Z,0.993,18.6,85.92,0.01,1.9,0.96,18.3,2.03,-3.8,75,0,15,15,590,15,535,15,NA,NA
FB3,MC3,2024-05-24T01:00:00Z,0.993,18.7,85.92,0.02,1.9,0.9,18.4,1.9,-3.8,74,0,15,15,586,15,531,15,NA,NA
FB3,MC3,2024-05-24T01:15:00Z,0.994,18.6,85.91,0.01,1.9,0.59,18.3,1.54,-3.8,214,0,15,15,568,15,516,15,NA,NA
FB3,MC3,2024-05-24T01:30:00Z,0.991,18.6,85.9,0.02,2,0.49,18.3,1.05,-3.8,88,0,15,15,564,15,509,15,NA,NA
FB3,MC3,2024-05-24T01:45:00Z,0.991,18.6,85.89,0.02,2,0.65,18.3,0.88,-3.8,238,0,15,15,551,15,504,15,NA,NA
FB3,MC3,2024-05-24T02:00:00Z,0.986,18.7,85.89,0.03,1.9,0.87,18.3,1.6,-3.8,244,0,15,15,526,15,494,15,NA,NA
FB3,MC3,2024-05-24T02:15:00Z,0.972,18.9,85.88,0.06,1.9,1.03,18.2,1.56,-3.8,242,0,15,15,500,15,488,15,NA,NA
FB3,MC3,2024-05-24T02:30:00Z,0.963,18.7,85.87,0.08,1.9,1,18,1.88,-3.8,246,0,15,15,478,15,477,15,NA,NA
FB3,MC3,2024-05-24T02:45:00Z,0.935,19.2,85.86,0.14,2,0.88,17.9,1.62,-3.8,242,0,15,15,468,15,472,15,NA,NA
FB3,MC3,2024-05-24T03:00:00Z,0.92,18.8,85.87,0.17,2,1.23,17.4,2.17,-3.8,239,0,15,15,470,15,473,15,NA,NA
FB3,MC3,2024-05-24T03:15:00Z,0.913,19,85.87,0.19,1.9,0.8,17.4,1.43,-3.8,244,0,15,15,467,15,468,15,NA,NA
FB3,MC3,2024-05-24T03:30:00Z,0.908,19,85.88,0.2,1.9,1.28,17.3,1.93,-3.9,242,0,15,15,473,15,475,15,NA,NA
FB3,MC3,2024-05-24T03:45:00Z,0.932,18.6,85.88,0.15,1.9,0.93,17.5,1.94,-3.8,259,0,15,15,472,15,474,15,NA,NA
FB3,MC3,2024-05-24T04:00:00Z,0.935,18.5,85.89,0.14,2,1.39,17.4,2.11,-3.8,239,0,15,15,477,15,480,15,NA,NA
FB3,MC3,2024-05-24T04:15:00Z,0.947,18.2,85.91,0.11,1.9,1.38,17.3,1.77,-3.8,234,0,15,15,478,15,483,15,NA,NA
FB3,MC3,2024-05-24T04:30:00Z,0.967,18.2,85.92,0.07,2,1.32,17.7,1.85,-3.8,239,0,15,15,486,15,494,15,NA,NA
FB3,MC3,2024-05-24T04:45:00Z,0.976,18.3,85.92,0.05,1.9,1.29,17.8,1.87,-3.8,241,0,15,15,484,15,492,15,NA,NA
FB3,MC3,2024-05-24T05:00:00Z,0.963,18.6,85.93,0.08,2,0.9,17.8,1.25,-3.8,252,0,15,15,474,15,478,15,NA,NA
FB3,MC3,2024-05-24T05:15:00Z,0.953,18.7,85.92,0.1,1.9,0.66,17.8,1.46,-3.8,88,0,15,15,478,15,481,15,NA,NA
FB3,MC3,2024-05-24T05:30:00Z,0.965,18.6,85.91,0.07,2,0.92,18,2.39,-3.8,77,2.7,15,15,485,15,492,15,NA,NA
FB3,MC3,2024-05-24T05:45:00Z,0.982,18.3,85.91,0.04,2,1.45,18.1,3.14,-3.8,79,9.9,15,15,488,15,494,15,NA,NA
FB3,MC3,2024-05-24T06:00:00Z,0.989,18.3,85.91,0.02,2,1.58,18.2,3.41,-3.8,77,17.4,15,15,486,15,490,15,NA,NA
FB3,MC3,2024-05-24T06:15:00Z,0.99,18.4,85.93,0.02,2,0.75,18.2,2.25,-3.8,86,33.7,15,15,480,15,480,15,NA,NA
FB3,MC3,2024-05-24T06:30:00Z,0.988,18.5,85.96,0.03,1.9,0.53,18.4,1.74,-3.8,58,25.8,15,15,480,15,483,15,NA,NA
FB3,MC3,2024-05-24T06:45:00Z,0.99,18.5,85.98,0.02,1.9,0.9,18.5,2.85,-3.8,85,56.9,15,15,477,15,478,15,NA,NA
FB3,MC3,2024-05-24T07:00:00Z,0.989,18.6,85.99,0.02,1.9,1.06,18.6,3.07,-3.8,73,70.1,15,15,475,15,478,15,NA,NA
FB3,MC3,2024-05-24T07:15:00Z,0.991,18.6,86,0.02,1.8,0.82,18.8,2.86,-3.8,84,69.9,15,15,473,15,472,15,NA,NA
FB3,MC3,2024-05-24T07:30:00Z,0.984,18.9,86.01,0.03,1.9,1.21,19,2.7,-3.8,75,101.3,15,15,467,15,466,15,NA,NA
FB3,MC3,2024-05-24T07:45:00Z,0.95,19.4,86.02,0.11,1.9,1.67,19.5,3.23,-3.8,62,188,15,15,466,15,465,15,NA,NA
FB3,MC3,2024-05-24T08:00:00Z,0.928,19.8,86.03,0.17,1.9,1.16,19.9,2.16,-3.8,63,123.2,15,15,464,15,463,15,NA,NA
FB3,MC3,2024-05-24T08:15:00Z,0.927,20,86.05,0.17,1.9,1.34,20.2,3.71,-3.7,80,156.7,15,15,464,15,464,15,NA,NA
FB3,MC3,2024-05-24T08:30:00Z,0.935,19.9,86.07,0.15,1.8,1.23,20.2,4.41,-3.8,108,181.1,15,15,464,15,462,15,NA,NA
FB3,MC3,2024-05-24T08:45:00Z,0.948,20,86.07,0.12,1.8,1.09,20.3,2.4,-3.8,122,133.7,15,15,466,15,467,15,NA,NA
FB3,MC3,2024-05-24T09:00:00Z,0.952,20.1,86.08,0.11,1.9,1.41,20.2,3.43,-3.7,87,330,15,15,460,15,460,12,NA,NA
FB3,MC3,2024-05-24T09:15:00Z,0.937,20.1,86.08,0.15,1.9,2.56,20.1,4.99,-3.7,73,227.6,14,15,466,15,467,12,NA,NA
FB3,MC3,2024-05-24T09:30:00Z,0.956,19.8,86.08,0.1,1.8,1.96,20,5.25,-3.8,71,154.7,15,15,464,15,463,15,NA,NA
FB3,MC3,2024-05-24T09:45:00Z,0.936,20.6,86.08,0.16,1.8,2.09,20.6,5,-3.8,69,387.6,9,15,462,15,462,6,NA,NA
FB3,MC3,2024-05-24T10:00:00Z,0.924,20.6,86.07,0.19,1.8,2.16,20.7,4.22,-3.8,68,337.6,11,15,460,15,458,4,NA,NA
FB3,MC3,2024-05-24T10:15:00Z,0.913,21.3,86.06,0.22,1.8,1.59,21.2,3.11,-3.7,66,299.9,2,15,459,15,459,0,NA,NA
FB3,MC3,2024-05-24T10:30:00Z,0.909,21.2,86.05,0.23,1.8,1.78,21.4,3.83,-3.7,74,252.5,8,15,461,15,461,10,NA,NA
FB3,MC3,2024-05-24T10:45:00Z,0.919,20.7,86.05,0.2,1.8,1.96,20.9,3.68,-3.7,64,110.2,14,15,463,15,462,15,NA,NA
FB3,MC3,2024-05-24T11:00:00Z,0.929,20.5,86.04,0.17,1.8,1.86,20.8,3.3,-3.7,71,97.6,15,15,463,15,463,15,NA,NA
FB3,MC3,2024-05-24T11:15:00Z,0.935,20.5,86.03,0.16,1.8,2.4,20.7,3.63,-3.7,67,110,15,15,463,15,464,15,NA,NA
FB3,MC3,2024-05-24T11:30:00Z,0.941,20.6,86.03,0.14,1.8,2.08,20.8,4.16,-3.7,70,314,13,15,459,15,461,15,NA,NA
FB3,MC3,2024-05-24T11:45:00Z,0.911,21.3,86.02,0.23,1.7,2.38,21.5,3.96,-3.7,63,303.8,1,15,458,15,459,6,NA,NA
FB3,MC3,2024-05-24T12:00:00Z,0.899,21.8,86,0.26,1.7,1.49,22.1,3.66,-3.7,56,208.7,0,15,457,15,456,1,NA,NA
FB3,MC3,2024-05-24T12:15:00Z,0.881,21.8,85.99,0.31,1.8,2.78,21.9,5.15,-3.7,61,282.3,0,15,458,15,458,0,NA,NA
FB3,MC3,2024-05-24T12:30:00Z,0.88,21.6,85.97,0.31,1.8,3.14,21.9,5.64,-3.8,62,215.7,0,15,458,15,455,0,NA,NA
FB3,MC3,2024-05-24T12:45:00Z,0.869,22,85.95,0.35,1.8,2.51,22.2,4.78,-3.7,56,229.4,0,15,458,15,457,0,NA,NA
FB3,MC3,2024-05-24T13:00:00Z,0.86,22.1,85.93,0.37,1.7,2.63,22.4,4.46,-3.7,58,294.8,0,15,457,15,454,0,NA,NA
FB3,MC3,2024-05-24T13:15:00Z,0.846,22.3,85.9,0.42,1.6,2.55,22.6,6.54,-3.7,54,223.8,0,15,456,15,455,0,NA,NA
FB3,MC3,2024-05-24T13:30:00Z,0.834,22.6,85.89,0.46,1.6,2.2,23,6,-3.6,55,214.2,0,15,456,15,454,0,NA,NA
FB3,MC3,2024-05-24T13:45:00Z,0.824,23,85.86,0.49,1.5,1.65,23.6,4.13,-3.6,31,190.6,0,15,455,15,454,0,NA,NA
FB3,MC3,2024-05-24T14:00:00Z,0.824,22.9,85.85,0.49,1.5,2.26,23.2,6.37,-3.7,39,233.8,0,15,453,15,454,0,NA,NA
FB3,MC3,2024-05-24T14:15:00Z,0.834,22.7,85.84,0.46,1.5,2.36,23.2,5.27,-3.7,39,530.1,0,15,453,15,456,0,NA,NA
FB3,MC3,2024-05-24T14:30:00Z,0.843,22.8,85.86,0.43,1.5,1.66,23.4,4.03,-3.6,53,417.7,0,15,456,15,456,0,NA,NA
FB3,MC3,2024-05-24T14:45:00Z,0.855,22.8,85.85,0.4,1.6,1.52,23.4,3.8,-3.8,44,191.7,0,15,457,15,456,0,NA,NA
FB3,MC3,2024-05-24T15:00:00Z,0.868,22.5,85.84,0.36,1.6,1.28,23.2,4.76,-3.6,44,140.1,0,15,457,15,457,0,NA,NA
FB3,MC3,2024-05-24T15:15:00Z,0.88,22.2,85.83,0.32,1.7,1.65,22.6,3.68,-3.7,41,100.3,0,15,459,15,459,0,NA,NA
FB3,MC3,2024-05-24T15:30:00Z,0.889,22,85.83,0.29,1.6,1.94,22.3,3.87,-3.7,47,94.5,0,15,459,15,459,2,NA,NA
FB3,MC3,2024-05-24T15:45:00Z,0.892,21.6,85.82,0.28,1.7,2.6,21.8,4.89,-3.7,53,61.5,12,15,461,15,462,13,NA,NA
FB3,MC3,2024-05-24T16:00:00Z,0.908,21.4,85.82,0.23,1.7,2.24,21.6,3.94,-3.7,57,34.4,15,15,463,15,464,15,NA,NA
FB3,MC3,2024-05-24T16:15:00Z,0.911,21.3,85.8,0.23,1.8,2.71,21.4,4.02,-3.8,56,53.5,15,15,463,15,462,15,NA,NA
FB3,MC3,2024-05-24T16:30:00Z,0.911,21.3,85.79,0.23,1.7,1.61,21.5,4.2,-3.8,58,31.5,15,15,464,15,465,15,NA,NA
FB3,MC3,2024-05-24T16:45:00Z,0.914,21.1,85.84,0.21,1.7,1.37,21.3,3.02,-3.7,64,2.7,15,15,465,15,466,15,NA,NA
FB3,MC3,2024-05-24T17:00:00Z,0.922,21,85.86,0.19,1.8,1.69,21.1,3.19,-3.7,67,7,15,15,466,15,467,15,NA,NA
FB3,MC3,2024-05-24T17:15:00Z,0.929,20.9,85.84,0.17,1.8,1.81,21,3.25,-3.7,69,9.9,15,15,467,15,469,15,NA,NA
FB3,MC3,2024-05-24T17:30:00Z,0.93,20.8,85.85,0.17,1.7,1.37,20.9,4.08,-3.7,73,12.1,15,15,467,15,468,15,NA,NA
FB3,MC3,2024-05-24T17:45:00Z,0.924,20.8,85.86,0.19,1.8,1.1,20.9,2.73,-3.7,86,7,15,15,467,15,468,15,NA,NA
FB3,MC3,2024-05-24T18:00:00Z,0.923,20.7,85.86,0.19,1.7,1.45,20.8,2.95,-3.7,78,0,15,15,468,15,469,15,NA,NA
FB3,MC3,2024-05-24T18:15:00Z,0.927,20.5,85.86,0.18,1.8,1.38,20.7,2.77,-3.7,79,0,15,15,468,15,469,15,NA,NA
FB3,MC3,2024-05-24T18:30:00Z,0.924,20.5,85.86,0.18,1.8,1.98,20.6,3.27,-3.8,76,0,15,15,467,15,469,15,NA,NA
FB3,MC3,2024-05-24T18:45:00Z,0.925,20.4,85.88,0.18,1.8,1.3,20.5,3.72,-3.7,80,0,15,15,470,15,472,15,NA,NA
FB3,MC3,2024-05-24T19:00:00Z,0.936,20.2,85.9,0.15,1.8,0.51,20.3,1.01,-3.8,199,0,15,15,473,15,476,15,NA,NA
FB3,MC3,2024-05-24T19:15:00Z,0.944,20,85.93,0.13,1.7,1.01,20.2,2.25,-3.8,77,0,15,15,473,15,476,15,NA,NA
FB3,MC3,2024-05-24T19:30:00Z,0.946,20,85.93,0.13,1.8,0.85,20.2,2.14,-3.8,106,0,15,15,471,15,473,15,NA,NA
FB3,MC3,2024-05-24T19:45:00Z,0.941,20.1,85.95,0.14,1.8,0.93,20.2,2.76,-3.8,85,0,15,15,471,15,473,15,NA,NA
FB3,MC3,2024-05-24T20:00:00Z,0.957,20.1,85.96,0.1,1.8,0.82,20.3,2.23,-3.8,77,0,15,15,479,15,484,15,NA,NA
FB3,MC3,2024-05-24T20:15:00Z,0.97,20,85.97,0.07,1.8,0.49,20.1,1.25,-3.8,192,0,15,15,484,15,489,15,NA,NA
FB3,MC3,2024-05-24T20:30:00Z,0.977,19.9,85.98,0.05,1.8,0.79,20,2.05,-3.8,98,0,15,15,483,15,485,15,NA,NA
FB3,MC3,2024-05-24T20:45:00Z,0.982,19.8,85.99,0.04,1.8,0.49,20,1.49,-3.8,165,0,15,15,568,15,546,15,NA,NA
FB3,MC3,2024-05-24T21:00:00Z,0.984,19.9,85.99,0.04,1.9,0.49,20,1.15,-3.8,205,0,15,15,543,15,527,15,NA,NA
FB3,MC3,2024-05-24T21:15:00Z,0.985,19.8,86,0.03,1.8,0.81,19.9,1.91,-3.8,216,0,15,15,532,15,519,15,NA,NA
FB3,MC3,2024-05-24T21:30:00Z,0.985,19.7,85.99,0.03,1.8,0.96,19.7,1.55,-3.8,207,0,15,15,520,15,514,15,NA,NA
FB3,MC3,2024-05-24T21:45:00Z,0.983,19.6,86,0.04,1.8,0.75,19.7,1.37,-3.8,210,0,15,15,506,15,503,15,NA,NA
FB3,MC3,2024-05-24T22:00:00Z,0.97,19.7,86.01,0.07,1.8,0.44,19.7,1.34,-3.8,230,0,15,15,483,15,483,15,NA,NA
FB3,MC3,2024-05-24T22:15:00Z,0.946,19.8,86.02,0.12,1.7,0.72,19.8,2.19,-3.7,48,0,15,15,474,15,475,15,NA,NA
FB3,MC3,2024-05-24T22:30:00Z,0.948,19.7,86.02,0.12,1.8,1.32,19.8,2.88,-3.8,46,0,15,15,477,15,481,15,NA,NA
FB3,MC3,2024-05-24T22:45:00Z,0.968,19.4,86,0.07,1.8,1.57,19.6,4.25,-3.9,57,0,15,15,481,15,486,15,NA,NA
FB3,MC3,2024-05-24T23:00:00Z,0.965,19.6,85.99,0.08,1.9,2.39,19.6,5.13,-3.8,58,0,15,15,476,15,478,15,NA,NA
FB3,MC3,2024-05-24T23:15:00Z,0.958,19.7,85.97,0.1,1.9,2.68,19.7,5.42,-3.8,63,0,15,15,477,15,480,15,NA,NA
FB3,MC3,2024-05-24T23:30:00Z,0.966,19.7,85.96,0.08,1.9,2.15,19.8,5.2,-3.7,61,0,15,15,478,15,482,15,NA,NA
FB3,MC3,2024-05-24T23:45:00Z,0.969,19.7,85.96,0.07,1.8,2.5,19.8,5.08,-3.9,59,0,15,15,480,15,484,15,NA,NA
FB3,MC3,2024-05-25T00:00:00Z,0.97,19.6,85.95,0.07,1.8,1.65,19.7,5.44,-3.8,61,0,15,15,479,15,483,15,NA,NA
FB3,MC3,2024-05-25T00:15:00Z,0.962,19.6,85.93,0.09,1.9,1.98,19.6,5.1,-3.8,61,0,15,15,476,15,479,15,NA,NA
FB3,MC3,2024-05-25T00:30:00Z,0.956,19.6,85.91,0.1,1.9,2.25,19.7,5.77,-3.8,67,0,15,15,474,15,477,15,NA,NA
FB3,MC3,2024-05-25T00:45:00Z,0.945,19.7,85.88,0.13,1.9,3.1,19.7,6.9,-3.8,66,0,15,15,470,15,472,15,NA,NA
FB3,MC3,2024-05-25T01:00:00Z,0.932,19.7,85.86,0.16,1.9,2.52,19.7,5.97,-3.8,71,0,15,15,469,15,470,15,NA,NA
FB3,MC3,2024-05-25T01:15:00Z,0.929,19.7,85.86,0.16,1.9,3.14,19.8,7.01,-3.8,69,0,15,15,469,15,471,15,NA,NA
FB3,MC3,2024-05-25T01:30:00Z,0.926,19.7,85.86,0.17,1.9,2.43,19.7,5.49,-3.8,70,0,15,15,468,15,469,15,NA,NA
FB3,MC3,2024-05-25T01:45:00Z,0.924,19.6,85.85,0.17,1.9,1.39,19.7,4.56,-3.8,82,0,15,15,469,15,471,15,NA,NA
FB3,MC3,2024-05-25T02:00:00Z,0.927,19.6,85.85,0.17,1.9,1.8,19.6,4.39,-3.8,77,0,15,15,470,15,472,15,NA,NA
FB3,MC3,2024-05-25T02:15:00Z,0.93,19.5,85.85,0.16,1.9,2.13,19.6,5.5,-3.8,71,0,15,15,469,15,471,15,NA,NA
FB3,MC3,2024-05-25T02:30:00Z,0.933,19.4,85.84,0.15,1.9,1.8,19.4,4.65,-3.8,76,0,15,15,469,15,471,15,NA,NA
FB3,MC3,2024-05-25T02:45:00Z,0.927,19.4,85.84,0.16,1.8,2.4,19.4,5.44,-3.8,71,0,15,15,467,15,468,15,NA,NA
FB3,MC3,2024-05-25T03:00:00Z,0.907,19.5,85.82,0.21,1.9,3.08,19.5,6.72,-3.8,69,0,15,15,465,15,465,15,NA,NA
FB3,MC3,2024-05-25T03:15:00Z,0.892,19.5,85.82,0.25,1.9,2.73,19.5,6.88,-3.8,74,0,15,15,463,15,463,15,NA,NA
FB3,MC3,2024-05-25T03:30:00Z,0.875,19.6,85.82,0.28,2,2.53,19.6,7.05,-3.8,78,0,15,15,462,15,462,15,NA,NA
FB3,MC3,2024-05-25T03:45:00Z,0.863,19.6,85.82,0.31,1.8,2.71,19.6,6.17,-3.8,78,0,15,15,460,15,461,15,NA,NA
FB3,MC3,2024-05-25T04:00:00Z,0.844,19.7,85.83,0.36,2,2.99,19.8,5.88,-3.8,78,0,10,15,460,15,460,11,NA,NA
FB3,MC3,2024-05-25T04:15:00Z,0.84,19.8,85.84,0.37,1.9,2.75,19.8,6.23,-3.8,81,0,6,15,460,15,460,11,NA,NA
FB3,MC3,2024-05-25T04:30:00Z,0.848,19.6,85.84,0.35,1.9,2.72,19.7,6.19,-3.8,80,0,15,15,460,15,460,15,NA,NA
FB3,MC3,2024-05-25T04:45:00Z,0.847,19.6,85.84,0.35,1.9,3.05,19.7,6.19,-3.9,78,0,13,15,460,15,460,15,NA,NA
FB3,MC3,2024-05-25T05:00:00Z,0.839,19.7,85.85,0.37,1.8,3.05,19.7,6.45,-3.8,78,0,3,15,459,15,459,4,NA,NA
FB3,MC3,2024-05-25T05:15:00Z,0.821,19.7,85.86,0.41,2,3.23,19.8,7.26,-3.8,78,0,0,15,459,15,459,0,NA,NA
FB3,MC3,2024-05-25T05:30:00Z,0.802,19.8,85.86,0.45,1.9,2.92,19.8,6.34,-3.8,83,3.5,0,15,458,15,458,0,NA,NA
FB3,MC3,2024-05-25T05:45:00Z,0.805,19.8,85.88,0.45,1.9,2.47,20,6.1,-3.8,83,24.5,0,15,458,15,458,0,NA,NA
FB3,MC3,2024-05-25T06:00:00Z,0.803,20,85.9,0.46,1.9,1.93,20.3,5.36,-3.8,83,52.7,0,15,458,15,458,0,NA,NA
FB3,MC3,2024-05-25T06:15:00Z,0.814,20.1,85.92,0.44,1.8,2.51,20.4,4.79,-3.8,73,43.2,0,15,458,15,458,0,NA,NA
FB3,MC3,2024-05-25T06:30:00Z,0.828,20,85.93,0.4,1.9,2.84,20.2,5.13,-3.8,74,44.9,0,15,458,15,458,0,NA,NA
FB3,MC3,2024-05-25T06:45:00Z,0.844,19.9,85.94,0.36,1.8,3.24,20.2,5.32,-3.8,74,84.2,0,15,459,15,459,0,NA,NA
FB3,MC3,2024-05-25T07:00:00Z,0.862,19.9,85.94,0.32,1.9,3.21,20.2,5.87,-3.8,74,76.4,0,15,459,15,458,0,NA,NA
FB3,MC3,2024-05-25T07:15:00Z,0.84,20.2,85.93,0.38,2,3.86,20.4,8.4,-3.8,74,65.6,0,15,458,15,457,0,NA,NA
