Tree,MC,Timestamp,Port2_RH,Port2_Temp,Port2_VPD,Port2_Atmos_pressure,Port3_LWS_Count,Port3_LW_minutes,Port3_LW_minutes_H,Port5_Atmos_pressure,Port5_Temp,Port5_VPD,Port5_RH,Port1_Solar,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV2,MC3,2023-06-02T21:15:00Z,0.953,18.2,0.1,85.46,452,15,0,85.46,18.2,0.1,0.95,0,0,0,15,455
TV2,MC3,2023-06-02T21:30:00Z,0.958,18.2,0.09,85.47,454,15,0,85.46,18.2,0.1,0.953,0,0,0,15,455
TV2,MC3,2023-06-02T21:45:00Z,0.967,18.1,0.07,85.47,453,15,0,85.47,18.1,0.08,0.961,0,0,0,15,455
TV2,MC3,2023-06-02T22:00:00Z,0.975,18.1,0.05,85.47,453,15,0,85.47,18.1,0.07,0.968,0,0,0,15,455
TV2,MC3,2023-06-02T22:15:00Z,0.987,18.1,0.03,85.47,452,15,0,85.47,18,0.04,0.98,0,0,0,15,456
TV2,MC3,2023-06-02T22:30:00Z,0.997,18,0.01,85.47,452,15,0,85.47,17.9,0.02,0.989,0,0,0,15,457
TV2,MC3,2023-06-02T22:45:00Z,1,17.8,0,85.48,452,15,0,85.48,17.8,0.01,0.995,0,0,0,15,457
TV2,MC3,2023-06-02T23:00:00Z,1,17.7,0,85.47,452,15,0,85.47,17.6,0,0.998,0,0,0,15,456
TV2,MC3,2023-06-02T23:15:00Z,1,17.7,0,85.45,452,15,0,85.45,17.6,0.02,0.992,0,0,0,15,456
TV2,MC3,2023-06-02T23:30:00Z,0.999,17.6,0,85.43,453,15,0,85.43,17.6,0.02,0.991,0,0,0,15,456
TV2,MC3,2023-06-02T23:45:00Z,0.984,17.7,0.03,85.43,453,15,0,85.43,17.7,0.05,0.977,0,0,0,15,455
TV2,MC3,2023-06-03T00:00:00Z,0.981,17.8,0.04,85.42,453,15,0,85.42,17.8,0.06,0.973,0,0,0,15,456
TV2,MC3,2023-06-03T00:15:00Z,0.995,17.7,0.01,85.41,452,15,0,85.4,17.7,0.03,0.985,0,0,0,15,456
TV2,MC3,2023-06-03T00:30:00Z,0.999,17.6,0,85.39,452,15,0,85.38,17.5,0.01,0.993,0,0,0,15,456
TV2,MC3,2023-06-03T00:45:00Z,0.994,17.5,0.01,85.38,453,15,0,85.38,17.5,0.03,0.985,0,0,0,15,455
TV2,MC3,2023-06-03T01:00:00Z,0.968,17.8,0.07,85.37,453,15,0,85.36,17.6,0.07,0.966,0,0,0,15,455
TV2,MC3,2023-06-03T01:15:00Z,0.952,17.8,0.1,85.36,453,15,0,85.35,17.7,0.1,0.949,0,0,0,15,455
TV2,MC3,2023-06-03T01:30:00Z,0.95,17.8,0.1,85.36,452,15,0,85.35,17.7,0.11,0.945,0,0,0,15,455
TV2,MC3,2023-06-03T01:45:00Z,0.946,17.8,0.11,85.35,453,15,0,85.34,17.7,0.12,0.943,0,0,0,15,455
TV2,MC3,2023-06-03T02:00:00Z,0.946,17.8,0.11,85.34,452,15,0,85.33,17.7,0.11,0.943,0,0,0,15,455
TV2,MC3,2023-06-03T02:15:00Z,0.952,17.8,0.1,85.32,453,15,0,85.31,17.7,0.11,0.946,0,0,0,15,455
TV2,MC3,2023-06-03T02:30:00Z,0.964,17.8,0.07,85.31,453,15,0,85.3,17.7,0.08,0.959,0,0,0,15,455
TV2,MC3,2023-06-03T02:45:00Z,0.971,17.8,0.06,85.3,453,15,0,85.29,17.7,0.07,0.966,0,0,0,15,455
TV2,MC3,2023-06-03T03:00:00Z,0.975,17.8,0.05,85.3,453,15,0,85.29,17.7,0.06,0.968,0,0,0,15,456
TV2,MC3,2023-06-03T03:15:00Z,0.985,17.8,0.03,85.31,453,15,0,85.3,17.8,0.04,0.978,0,0,0,15,456
TV2,MC3,2023-06-03T03:30:00Z,0.986,17.8,0.03,85.31,453,15,0,85.3,17.7,0.04,0.982,0,0,0,15,456
TV2,MC3,2023-06-03T03:45:00Z,0.987,17.6,0.03,85.3,453,15,0,85.29,17.5,0.04,0.981,0,0,0,15,456
TV2,MC3,2023-06-03T04:00:00Z,0.983,17.5,0.03,85.31,453,15,0,85.3,17.4,0.05,0.977,0,0,0,15,456
TV2,MC3,2023-06-03T04:15:00Z,0.983,17.2,0.03,85.31,453,15,0,85.3,17.2,0.04,0.978,0,0,0,15,456
TV2,MC3,2023-06-03T04:30:00Z,0.987,16.9,0.02,85.3,452,15,0,85.3,16.8,0.04,0.981,0,0,0,15,456
TV2,MC3,2023-06-03T04:45:00Z,0.997,16.6,0.01,85.3,452,15,0,85.3,16.6,0.02,0.989,0,0,0,15,456
TV2,MC3,2023-06-03T05:00:00Z,1,16.5,0,85.3,452,15,0,85.3,16.4,0.01,0.993,0,0,0,15,456
TV2,MC3,2023-06-03T05:15:00Z,1,16.4,0,85.31,452,15,0,85.31,16.3,0.01,0.995,0,0,0,15,456
TV2,MC3,2023-06-03T05:30:00Z,1,16.6,0,85.31,452,15,0,85.31,16.5,0,0.998,0.9,0,0,15,456
TV2,MC3,2023-06-03T05:45:00Z,1,16.7,0,85.32,452,15,0,85.31,16.6,0.01,0.996,6.8,0,0,15,456
TV2,MC3,2023-06-03T06:00:00Z,0.999,16.8,0,85.33,453,15,0,85.33,16.7,0.01,0.997,14.3,27.3,0,15,455
TV2,MC3,2023-06-03T06:15:00Z,0.999,17.2,0,85.34,453,15,0,85.34,17.2,0.03,0.986,22,118.7,0,15,453
TV2,MC3,2023-06-03T06:30:00Z,0.984,17.7,0.03,85.35,453,15,0,85.34,18,0.08,0.959,26,116.5,0,15,452
TV2,MC3,2023-06-03T06:45:00Z,0.967,18.3,0.07,85.36,452,15,0,85.35,18.6,0.11,0.948,30.4,25.8,0,15,454
TV2,MC3,2023-06-03T07:00:00Z,0.951,18.9,0.11,85.38,452,15,0,85.36,19.2,0.15,0.934,40.6,140.3,0,15,451
TV2,MC3,2023-06-03T07:15:00Z,0.929,19.5,0.16,85.38,452,15,0,85.37,20.1,0.24,0.898,39.2,43.6,0,8,449
TV2,MC3,2023-06-03T07:30:00Z,0.905,19.9,0.22,85.4,451,15,0,85.38,20.1,0.27,0.887,41,25.6,0,15,452
TV2,MC3,2023-06-03T07:45:00Z,0.911,20,0.21,85.41,451,15,0,85.4,20.1,0.23,0.901,60.2,381.2,0,15,452
TV2,MC3,2023-06-03T08:00:00Z,0.921,20.1,0.19,85.42,452,15,0,85.41,20.1,0.2,0.914,47.8,234,0,15,452
TV2,MC3,2023-06-03T08:15:00Z,0.916,20,0.2,85.43,451,15,0,85.42,20,0.21,0.91,55.7,40.6,0,15,453
TV2,MC3,2023-06-03T08:30:00Z,0.916,20,0.2,85.45,451,15,0,85.44,20,0.21,0.91,93.2,28,0,15,453
TV2,MC3,2023-06-03T08:45:00Z,0.913,20.3,0.21,85.45,451,15,0,85.44,20.2,0.21,0.91,103.5,31.1,0,15,453
TV2,MC3,2023-06-03T09:00:00Z,0.926,20.3,0.18,85.46,451,15,0,85.45,20.2,0.18,0.925,178.3,37.4,0,15,453
TV2,MC3,2023-06-03T09:15:00Z,0.923,20.6,0.19,85.46,451,15,0,85.45,20.3,0.18,0.925,410,111.9,0,15,453
TV2,MC3,2023-06-03T09:30:00Z,0.908,21.7,0.24,85.47,450,11,0,85.46,20.9,0.19,0.923,217,74.7,0,15,452
TV2,MC3,2023-06-03T09:45:00Z,0.908,20.9,0.23,85.47,450,15,0,85.46,20.7,0.21,0.913,210.6,71.2,0,15,453
TV2,MC3,2023-06-03T10:00:00Z,0.917,20.9,0.2,85.48,450,15,0,85.47,20.7,0.2,0.919,167,161.1,0,15,452
TV2,MC3,2023-06-03T10:15:00Z,0.899,21.6,0.26,85.47,449,6,0,85.46,21.2,0.24,0.906,321.5,308.2,0,15,451
TV2,MC3,2023-06-03T10:30:00Z,0.889,21.7,0.29,85.47,449,1,0,85.46,21.2,0.26,0.898,408.1,111.5,0,15,452
TV2,MC3,2023-06-03T10:45:00Z,0.901,21.8,0.26,85.47,450,2,0,85.46,21.4,0.23,0.908,178.9,65.2,0,15,453
TV2,MC3,2023-06-03T11:00:00Z,0.929,21,0.18,85.48,450,15,0,85.46,20.9,0.18,0.927,117.9,43.4,0,15,453
TV2,MC3,2023-06-03T11:15:00Z,0.943,21,0.14,85.46,450,14,0,85.45,20.8,0.14,0.942,192.3,73.2,0,15,453
TV2,MC3,2023-06-03T11:30:00Z,0.934,21.5,0.17,85.45,450,9,0,85.44,21.2,0.16,0.937,213.5,69.4,0,15,453
TV2,MC3,2023-06-03T11:45:00Z,0.939,21.4,0.16,85.45,449,5,0,85.44,21,0.15,0.941,324.3,79.8,0,15,453
TV2,MC3,2023-06-03T12:00:00Z,0.92,21.6,0.21,85.44,450,4,0,85.43,21.3,0.19,0.927,140.6,50.7,0,15,453
TV2,MC3,2023-06-03T12:15:00Z,0.941,21,0.15,85.43,451,15,0,85.42,20.8,0.14,0.941,131.1,46.7,0,15,454
TV2,MC3,2023-06-03T12:30:00Z,0.95,20.9,0.12,85.42,451,15,0,85.41,20.8,0.13,0.948,85,30,0,15,454
TV2,MC3,2023-06-03T12:45:00Z,0.96,20.6,0.1,85.4,451,15,0,85.39,20.5,0.11,0.956,119,40.5,0,15,454
TV2,MC3,2023-06-03T13:00:00Z,0.957,20.6,0.1,85.39,451,15,0,85.38,20.4,0.11,0.954,104.7,36.1,0,15,454
TV2,MC3,2023-06-03T13:15:00Z,0.954,21.1,0.11,85.35,450,8,0,85.34,20.9,0.12,0.953,268.8,74,0,15,453
TV2,MC3,2023-06-03T13:30:00Z,0.932,21.7,0.18,85.35,450,5,0,85.34,21.4,0.17,0.933,194.8,58.2,0,15,453
TV2,MC3,2023-06-03T13:45:00Z,0.926,21.5,0.19,85.34,450,8,0,85.33,21.2,0.17,0.931,144.5,45,0,15,453
TV2,MC3,2023-06-03T14:00:00Z,0.943,21.5,0.15,85.32,450,10,0,85.31,21.4,0.15,0.941,214.6,74.9,0,15,453
TV2,MC3,2023-06-03T14:15:00Z,0.931,22.1,0.18,85.29,450,6,0,85.28,21.7,0.18,0.931,132.9,44.3,0,15,454
TV2,MC3,2023-06-03T14:30:00Z,0.937,21.6,0.16,85.31,450,15,0,85.3,21.3,0.15,0.941,99.2,36.6,0,15,454
TV2,MC3,2023-06-03T14:45:00Z,0.945,21.4,0.14,85.33,450,15,0,85.32,21.2,0.14,0.944,103.6,36.3,0,15,454
TV2,MC3,2023-06-03T15:00:00Z,0.942,21.6,0.15,85.31,450,15,0,85.3,21.3,0.14,0.944,123.2,43,0,15,454
TV2,MC3,2023-06-03T15:15:00Z,0.932,21.8,0.18,85.3,450,13,0,85.28,21.4,0.15,0.941,103.1,36.3,0,15,454
TV2,MC3,2023-06-03T15:30:00Z,0.942,21.2,0.15,85.29,450,15,0,85.27,21.1,0.15,0.942,105.7,31.7,0,15,454
TV2,MC3,2023-06-03T15:45:00Z,0.958,20.9,0.1,85.29,451,15,0,85.28,20.8,0.12,0.952,46.7,16.5,0,15,454
TV2,MC3,2023-06-03T16:00:00Z,0.976,20.4,0.06,85.29,453,15,0,85.28,20.4,0.07,0.969,19.4,6.8,0,15,455
TV2,MC3,2023-06-03T16:15:00Z,0.987,20.1,0.03,85.28,452,15,0,85.27,20.1,0.05,0.979,22.7,8.1,0,15,455
TV2,MC3,2023-06-03T16:30:00Z,0.996,19.8,0.01,85.28,452,15,0,85.27,19.8,0.03,0.985,22.3,7,0,15,455
TV2,MC3,2023-06-03T16:45:00Z,0.998,19.7,0,85.29,452,15,0,85.28,19.6,0.02,0.99,22,8.1,0,15,455
TV2,MC3,2023-06-03T17:00:00Z,0.999,19.6,0,85.29,452,15,0,85.28,19.5,0.02,0.991,38.8,13.2,0,15,455
TV2,MC3,2023-06-03T17:15:00Z,0.999,19.6,0,85.32,452,15,0,85.31,19.5,0.02,0.992,25.3,9,0,15,455
TV2,MC3,2023-06-03T17:30:00Z,0.997,19.5,0.01,85.33,453,15,0,85.32,19.4,0.02,0.99,9.9,1.5,0,15,455
TV2,MC3,2023-06-03T17:45:00Z,0.997,19.4,0.01,85.35,462,15,1,85.34,19.4,0.02,0.99,8.8,0.5,0,15,457
TV2,MC3,2023-06-03T18:00:00Z,1,19.4,0,85.34,609,15,15,85.33,19.3,0.01,0.994,2.2,0,13,15,713
TV2,MC3,2023-06-03T18:15:00Z,0.999,19.2,0,85.38,569,15,15,85.37,19.2,0.01,0.997,0,0,15,15,679
TV2,MC3,2023-06-03T18:30:00Z,1.001,19,0,85.39,564,15,15,85.38,19,0,0.999,0,0,15,15,666
TV2,MC3,2023-06-03T18:45:00Z,1,18.9,0,85.4,562,15,15,85.39,18.9,0,1,0,0,15,15,657
TV2,MC3,2023-06-03T19:00:00Z,0.999,18.9,0,85.41,559,15,15,85.4,18.9,0,1.001,0,0,15,15,649
TV2,MC3,2023-06-03T19:15:00Z,1,18.8,0,85.43,557,15,15,85.42,18.8,0,1,0,0,15,15,642
TV2,MC3,2023-06-03T19:30:00Z,1,18.7,0,85.45,555,15,15,85.44,18.7,0,1,0,0,15,15,633
TV2,MC3,2023-06-03T19:45:00Z,1,18.6,0,85.46,553,15,15,85.45,18.6,0,1,0,0,15,15,628
TV2,MC3,2023-06-03T20:00:00Z,1.001,18.5,0,85.47,554,15,15,85.46,18.4,0,1.001,0,0,15,15,626
TV2,MC3,2023-06-03T20:15:00Z,1.001,18.3,0,85.48,552,15,15,85.47,18.2,0,1,0,0,15,15,621
TV2,MC3,2023-06-03T20:30:00Z,1.001,18.3,0,85.48,545,15,15,85.48,18.2,0,1,0,0,15,15,616
TV2,MC3,2023-06-03T20:45:00Z,1,18.4,0,85.5,540,15,15,85.49,18.3,0,0.999,0,0,15,15,612
TV2,MC3,2023-06-03T21:00:00Z,1,18.4,0,85.52,540,15,15,85.52,18.4,0,1,0,0,15,15,611
TV2,MC3,2023-06-03T21:15:00Z,1,18.4,0,85.55,540,15,15,85.54,18.4,0,0.999,0,0,15,15,610
TV2,MC3,2023-06-03T21:30:00Z,1,18.4,0,85.56,540,15,15,85.55,18.4,0,1.001,0,0,15,15,609
TV2,MC3,2023-06-03T21:45:00Z,1,18.3,0,85.57,543,15,15,85.56,18.3,0,0.999,0,0,15,15,608
TV2,MC3,2023-06-03T22:00:00Z,1,18.1,0,85.57,544,15,15,85.56,18.1,0,1.001,0,0,15,15,607
TV2,MC3,2023-06-03T22:15:00Z,0.999,17.9,0,85.56,547,15,15,85.55,17.8,0,1,0,0,15,15,607
TV2,MC3,2023-06-03T22:30:00Z,1.001,17.5,0,85.53,548,15,15,85.53,17.5,0,1,0,0,15,15,606
TV2,MC3,2023-06-03T22:45:00Z,1.001,17.2,0,85.52,549,15,15,85.52,17.2,0,0.999,0,0,15,15,606
TV2,MC3,2023-06-03T23:00:00Z,1,17,0,85.52,550,15,15,85.52,17,0,1,0,0,15,15,605
TV2,MC3,2023-06-03T23:15:00Z,1,16.9,0,85.51,550,15,15,85.5,16.9,0,1,0,0,15,15,605
TV2,MC3,2023-06-03T23:30:00Z,0.999,16.8,0,85.5,551,15,15,85.5,16.7,0,1.001,0,0,15,15,605
TV2,MC3,2023-06-03T23:45:00Z,1,16.8,0,85.49,551,15,15,85.48,16.8,0,0.999,0,0,15,15,604
TV2,MC3,2023-06-04T00:00:00Z,1,17.1,0,85.48,552,15,15,85.47,17,0,1,0,0,15,15,603
TV2,MC3,2023-06-04T00:15:00Z,1.001,16.8,0,85.47,552,15,15,85.46,16.8,0,1,0,0,15,15,602
TV2,MC3,2023-06-04T00:30:00Z,0.999,16.8,0,85.45,551,15,15,85.45,16.8,0,1,0,0,15,15,601
TV2,MC3,2023-06-04T00:45:00Z,1,16.8,0,85.44,552,15,15,85.44,16.8,0,0.999,0,0,15,15,601
TV2,MC3,2023-06-04T01:00:00Z,1,16.6,0,85.42,554,15,15,85.42,16.6,0,0.999,0,0,15,15,600
TV2,MC3,2023-06-04T01:15:00Z,1,16.4,0,85.39,554,15,15,85.39,16.4,0,1.001,0,0,15,15,599
TV2,MC3,2023-06-04T01:30:00Z,1.001,16.4,0,85.37,553,15,15,85.37,16.4,0,1,0,0,15,15,598
TV2,MC3,2023-06-04T01:45:00Z,0.999,16.4,0,85.34,553,15,15,85.34,16.3,0,0.999,0,0,15,15,597
TV2,MC3,2023-06-04T02:00:00Z,1.001,16.6,0,85.33,554,15,15,85.33,16.4,0,1,0,0,15,15,596
TV2,MC3,2023-06-04T02:15:00Z,1,16.9,0,85.33,548,15,15,85.32,16.8,0,1,0,0,15,15,593
TV2,MC3,2023-06-04T02:30:00Z,1,17.4,0,85.33,544,15,15,85.32,17.2,0.01,0.997,0,0,15,15,591
TV2,MC3,2023-06-04T02:45:00Z,0.996,17.6,0.01,85.33,538,15,15,85.32,17.5,0.02,0.989,0,0,15,15,586
TV2,MC3,2023-06-04T03:00:00Z,0.99,17.8,0.02,85.33,537,15,15,85.32,17.7,0.04,0.982,0,0,15,15,583
TV2,MC3,2023-06-04T03:15:00Z,0.995,17.8,0.01,85.33,537,15,15,85.32,17.7,0.03,0.986,0,0,15,15,582
TV2,MC3,2023-06-04T03:30:00Z,1,17.7,0,85.33,536,15,15,85.32,17.7,0.01,0.996,0,0,15,15,580
TV2,MC3,2023-06-04T03:45:00Z,1,17.7,0,85.35,535,15,15,85.34,17.7,0,1,0,0,15,15,579
TV2,MC3,2023-06-04T04:00:00Z,1,17.6,0,85.37,535,15,15,85.36,17.5,0,1,0,0,15,15,578
TV2,MC3,2023-06-04T04:15:00Z,1.001,17.7,0,85.37,534,15,15,85.36,17.6,0,1,0,0,15,15,577
TV2,MC3,2023-06-04T04:30:00Z,1,17.8,0,85.37,533,15,15,85.37,17.7,0,1,0,0,15,15,576
TV2,MC3,2023-06-04T04:45:00Z,1.001,17.7,0,85.38,534,15,15,85.37,17.7,0,1,0,0,15,15,575
TV2,MC3,2023-06-04T05:00:00Z,1,17.4,0,85.38,536,15,15,85.37,17.3,0,0.999,0,0,15,15,574
TV2,MC3,2023-06-04T05:15:00Z,0.999,17.1,0,85.38,538,15,15,85.38,17.1,0,1,0,0,15,15,573
TV2,MC3,2023-06-04T05:30:00Z,1,16.8,0,85.4,538,15,15,85.4,16.8,0,0.999,1.3,0,15,15,572
TV2,MC3,2023-06-04T05:45:00Z,1,16.6,0,85.42,538,15,15,85.41,16.6,0,0.999,7.9,2,15,15,570
TV2,MC3,2023-06-04T06:00:00Z,1.001,16.6,0,85.42,535,15,15,85.41,16.6,0,1,15.9,24.7,15,15,566
TV2,MC3,2023-06-04T06:15:00Z,1.001,17.1,0,85.42,531,15,15,85.41,17.2,0,0.999,23.4,111.1,15,15,553
TV2,MC3,2023-06-04T06:30:00Z,1,17.6,0,85.44,529,15,15,85.43,18.1,0.01,0.998,27.8,137.5,15,15,534
TV2,MC3,2023-06-04T06:45:00Z,1.001,18,0,85.46,526,15,15,85.45,18.6,0.06,0.971,32.2,28,15,15,523
TV2,MC3,2023-06-04T07:00:00Z,0.999,18.5,0,85.47,523,15,15,85.45,18.8,0.07,0.966,41.6,95.9,15,15,488
TV2,MC3,2023-06-04T07:15:00Z,0.996,19.1,0.01,85.47,519,15,15,85.45,20.2,0.09,0.961,40.3,39.2,5,10,449
TV2,MC3,2023-06-04T07:30:00Z,0.976,19.6,0.05,85.49,515,15,15,85.47,20.9,0.2,0.917,42.8,26.9,0,13,453
TV2,MC3,2023-06-04T07:45:00Z,0.955,20.1,0.11,85.49,505,15,15,85.48,20.8,0.21,0.916,52.7,324.3,0,15,452
TV2,MC3,2023-06-04T08:00:00Z,0.926,20.5,0.18,85.5,492,15,15,85.48,20.7,0.23,0.906,51.6,238.6,0,14,451
TV2,MC3,2023-06-04T08:15:00Z,0.929,20.7,0.17,85.5,473,15,15,85.49,20.7,0.2,0.918,67.4,47.1,0,15,453
TV2,MC3,2023-06-04T08:30:00Z,0.936,20.9,0.16,85.5,453,15,7,85.48,20.8,0.17,0.931,114.3,30.6,0,15,453
TV2,MC3,2023-06-04T08:45:00Z,0.93,21.3,0.18,85.5,452,15,0,85.49,21.1,0.19,0.926,95,35.2,0,15,453
TV2,MC3,2023-06-04T09:00:00Z,0.897,21.6,0.26,85.51,451,15,0,85.5,21.3,0.26,0.899,185.5,42.5,0,15,453
TV2,MC3,2023-06-04T09:15:00Z,0.88,22,0.32,85.51,451,15,0,85.5,21.4,0.29,0.888,183.7,56.9,0,15,453
TV2,MC3,2023-06-04T09:30:00Z,0.898,21.6,0.26,85.52,450,15,0,85.51,21.2,0.24,0.906,195.9,59.7,0,15,453
TV2,MC3,2023-06-04T09:45:00Z,0.916,21.6,0.22,85.52,451,15,0,85.51,21.3,0.2,0.922,87.7,36.4,0,15,453
TV2,MC3,2023-06-04T10:00:00Z,0.942,21.3,0.15,85.52,451,15,0,85.51,21.3,0.17,0.935,58,21.8,0,15,454
TV2,MC3,2023-06-04T10:15:00Z,0.943,21.3,0.14,85.51,452,15,0,85.5,21.1,0.14,0.942,40.6,17.4,0,15,454
TV2,MC3,2023-06-04T10:30:00Z,0.954,21.1,0.11,85.51,451,15,0,85.5,20.8,0.12,0.953,138.1,57.1,0,15,454
TV2,MC3,2023-06-04T10:45:00Z,0.942,22,0.15,85.51,450,15,0,85.5,21.3,0.14,0.947,163.9,62.1,0,15,453
TV2,MC3,2023-06-04T11:00:00Z,0.926,22.1,0.2,85.52,451,15,0,85.5,21.4,0.15,0.941,54.6,22.3,0,15,454
TV2,MC3,2023-06-04T11:15:00Z,0.955,21.2,0.11,85.53,452,15,0,85.52,20.9,0.1,0.961,16.7,7,0,15,455
TV2,MC3,2023-06-04T11:30:00Z,0.975,20.8,0.06,85.53,712,15,12,85.52,20.6,0.07,0.973,15,6.4,4,15,780
TV2,MC3,2023-06-04T11:45:00Z,0.988,20,0.03,85.52,875,15,15,85.51,19.9,0.04,0.983,26.2,9.2,15,15,739
TV2,MC3,2023-06-04T12:00:00Z,0.994,19.1,0.01,85.52,718,15,15,85.51,19,0.02,0.99,28,9.5,15,15,808
TV2,MC3,2023-06-04T12:15:00Z,0.999,19.2,0,85.51,722,15,15,85.5,19.2,0.01,0.997,51.6,17.2,15,15,876
TV2,MC3,2023-06-04T12:30:00Z,1,19.2,0,85.49,597,15,15,85.48,19.1,0,0.999,120.5,43.2,15,15,701
TV2,MC3,2023-06-04T12:45:00Z,1,19.9,0,85.47,613,15,15,85.46,19.7,0,1,189.9,54.9,15,15,605
TV2,MC3,2023-06-04T13:00:00Z,1,20.6,0,85.44,596,15,15,85.43,20.4,0,1,247,65.2,15,15,573
TV2,MC3,2023-06-04T13:15:00Z,1,20.9,0,85.42,582,15,15,85.41,20.8,0,1,357.6,71.2,15,15,694
TV2,MC3,2023-06-04T13:30:00Z,0.995,20.9,0.01,85.41,742,15,15,85.39,20.7,0.01,0.997,128.2,40.5,15,15,648
TV2,MC3,2023-06-04T13:45:00Z,0.986,20.3,0.03,85.4,579,15,15,85.39,20.2,0.04,0.982,71.4,22.5,15,15,594
TV2,MC3,2023-06-04T14:00:00Z,1,20.4,0,85.4,605,15,15,85.38,20.4,0.01,0.994,18.1,5.7,15,15,602
TV2,MC3,2023-06-04T14:15:00Z,0.994,18.9,0.01,85.4,702,15,15,85.39,18.8,0.02,0.99,8.6,0.9,15,15,1015
TV2,MC3,2023-06-04T14:30:00Z,0.993,17.2,0.01,85.41,659,15,15,85.4,17.2,0.03,0.985,13.7,2.9,15,15,740
TV2,MC3,2023-06-04T14:45:00Z,0.996,16.9,0.01,85.42,673,15,15,85.41,17,0.02,0.987,12.6,0,15,15,721
TV2,MC3,2023-06-04T15:00:00Z,1,17,0,85.41,651,15,15,85.4,16.9,0.01,0.995,15.4,3.8,15,15,716
TV2,MC3,2023-06-04T15:15:00Z,0.999,17.5,0,85.36,625,15,15,85.36,17.4,0,1,25.8,8.4,15,15,613
TV2,MC3,2023-06-04T15:30:00Z,1,18,0,85.32,638,15,15,85.31,17.9,0,1,62.6,20.9,15,15,595
TV2,MC3,2023-06-04T15:45:00Z,1,18.4,0,85.37,604,15,15,85.37,18.3,0,1,101.8,30.9,15,15,577
TV2,MC3,2023-06-04T16:00:00Z,1,18.7,0,85.36,581,15,15,85.35,18.8,0,0.999,83.5,22.5,15,15,560
TV2,MC3,2023-06-04T16:15:00Z,1,18.7,0,85.4,592,15,15,85.39,18.7,0,1,34.4,11.7,15,15,566
TV2,MC3,2023-06-04T16:30:00Z,1,18.8,0,85.4,571,15,15,85.39,18.8,0,0.999,24.5,9.3,15,15,583
TV2,MC3,2023-06-04T16:45:00Z,1.001,18.6,0,85.4,586,15,15,85.4,18.6,0,0.998,15.2,6.4,15,15,551
TV2,MC3,2023-06-04T17:00:00Z,1,18.4,0,85.43,570,15,15,85.42,18.3,0,0.999,5.1,0.9,15,15,547
TV2,MC3,2023-06-04T17:15:00Z,1.001,18.2,0,85.45,564,15,15,85.44,18.2,0.01,0.993,0,0,15,15,523
TV2,MC3,2023-06-04T17:30:00Z,0.998,18.3,0,85.42,556,15,15,85.41,18.2,0.03,0.987,0,0,15,15,520
TV2,MC3,2023-06-04T17:45:00Z,0.993,18.2,0.02,85.44,569,15,15,85.43,18.2,0.04,0.982,0,0,15,15,520
TV2,MC3,2023-06-04T18:00:00Z,0.993,18.1,0.01,85.47,569,15,15,85.46,18.1,0.04,0.982,0,0,15,15,512
TV2,MC3,2023-06-04T18:15:00Z,0.991,18.3,0.02,85.48,575,15,15,85.47,18.3,0.05,0.978,0,0,15,15,523
TV2,MC3,2023-06-04T18:30:00Z,0.999,18.4,0,85.51,572,15,15,85.5,18.4,0.03,0.988,0,0,15,15,520
TV2,MC3,2023-06-04T18:45:00Z,1,18.4,0,85.5,570,15,15,85.49,18.4,0.01,0.995,0,0,15,15,528
TV2,MC3,2023-06-04T19:00:00Z,1.001,18.3,0,85.5,575,15,15,85.49,18.3,0,1,0,0,15,15,533
TV2,MC3,2023-06-04T19:15:00Z,1.001,18.4,0,85.51,577,15,15,85.5,18.4,0,1,0,0,15,15,529
TV2,MC3,2023-06-04T19:30:00Z,1,18.3,0,85.54,564,15,15,85.53,18.3,0,1,0,0,15,15,526
TV2,MC3,2023-06-04T19:45:00Z,0.999,18.1,0,85.56,645,15,15,85.55,18.2,0,0.998,0,0,15,15,532
TV2,MC3,2023-06-04T20:00:00Z,1,18,0,85.58,608,15,15,85.57,18,0,0.999,0,0,15,15,570
TV2,MC3,2023-06-04T20:15:00Z,0.999,17.8,0,85.61,595,15,15,85.6,17.8,0,1,0,0,15,15,578
TV2,MC3,2023-06-04T20:30:00Z,1,17.5,0,85.64,562,15,15,85.63,17.5,0,1,0,0,15,15,558
TV2,MC3,2023-06-04T20:45:00Z,1,17.5,0,85.65,628,15,15,85.64,17.5,0,1,0,0,15,15,593
TV2,MC3,2023-06-04T21:00:00Z,1.001,17.6,0,85.69,605,15,15,85.68,17.6,0,1,0,0,15,15,608
TV2,MC3,2023-06-04T21:15:00Z,0.999,17.6,0,85.68,625,15,15,85.67,17.6,0,1,0,0,15,15,593
TV2,MC3,2023-06-04T21:30:00Z,0.999,17.5,0,85.68,608,15,15,85.67,17.5,0,1,0,0,15,15,589
TV2,MC3,2023-06-04T21:45:00Z,1,17.6,0,85.67,572,15,15,85.66,17.6,0,1,0,0,15,15,575
TV2,MC3,2023-06-04T22:00:00Z,1,17.7,0,85.67,574,15,15,85.66,17.6,0,1.001,0,0,15,15,564
TV2,MC3,2023-06-04T22:15:00Z,1,17.7,0,85.67,582,15,15,85.66,17.6,0,1,0,0,15,15,560
TV2,MC3,2023-06-04T22:30:00Z,0.999,17.8,0,85.64,562,15,15,85.63,17.8,0,1,0,0,15,15,556
