Tree,MC,Timestamp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port3_Temp,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_Xaxis,Port2_ATM22_temp,Port2_Gust_speed,Port6_Unknown,Port1_Solar,Port4_LW_minutes_H,Port4_LWS_Count,Port4_LW_minutes,Port5_LW_minutes_H,Port5_LW_minutes,Port5_LWS_Count
TV3,MC2,2023-11-27T08:15:00Z,0.978,84.98,0.04,17.4,4.1,0.81,108,-1.2,17.6,2.02,0,72.9,15,965,15,15,15,571
TV3,MC2,2023-11-27T08:30:00Z,0.981,84.98,0.04,17.5,4.1,0.89,0,-1.2,17.7,2.59,0,98.9,15,934,15,15,15,518
TV3,MC2,2023-11-27T08:45:00Z,0.979,84.97,0.04,17.5,4,0.86,46,-1.2,17.6,3.24,0,71.8,15,885,15,15,15,491
TV3,MC2,2023-11-27T09:00:00Z,0.977,84.96,0.05,17.5,4.1,0.99,11,-1.2,17.7,4.05,0,202.3,15,706,15,15,15,480
TV3,MC2,2023-11-27T09:15:00Z,0.967,84.99,0.07,17.7,4.1,1.03,46,-1.2,17.9,2.82,0,219.4,15,507,15,15,15,473
TV3,MC2,2023-11-27T09:30:00Z,0.955,85,0.09,17.9,4.1,0.96,50,-1.1,18.1,3.16,0,295,15,464,15,15,15,468
TV3,MC2,2023-11-27T09:45:00Z,0.944,85,0.12,18,4.1,1.01,91,-1.1,18.3,3.57,0,312.7,12,459,15,15,15,463
TV3,MC2,2023-11-27T10:00:00Z,0.938,85,0.13,18.4,4,0.84,68,-1.1,18.7,2.8,0,375.4,10,462,15,15,15,467
TV3,MC2,2023-11-27T10:15:00Z,0.941,84.99,0.12,18.3,4,0.8,21,-1.2,18.6,2.75,0,298.8,15,469,15,15,15,472
TV3,MC2,2023-11-27T10:30:00Z,0.944,84.98,0.12,18.4,4,0.92,6,-1.2,18.8,3.31,0,272.6,15,469,15,15,15,465
TV3,MC2,2023-11-27T10:45:00Z,0.941,84.97,0.12,18.4,4,0.83,51,-1.2,18.7,3.05,0,181.8,15,491,15,14,15,505
TV3,MC2,2023-11-27T11:00:00Z,0.953,84.95,0.1,18.2,4,0.82,65,-1.1,18.5,4.96,0,215,15,643,15,15,15,631
TV3,MC2,2023-11-27T11:15:00Z,0.948,84.92,0.11,18.5,4,0.97,34,-1.1,18.8,4.62,0,356.7,15,468,15,15,15,539
TV3,MC2,2023-11-27T11:30:00Z,0.942,84.9,0.12,18.6,4.1,0.82,49,-1.2,18.9,2.99,0,292.6,15,564,15,15,15,614
TV3,MC2,2023-11-27T11:45:00Z,0.94,84.89,0.13,18.8,4,0.98,80,-1.1,19,2.35,0,243.9,15,489,15,15,15,572
TV3,MC2,2023-11-27T12:00:00Z,0.953,84.87,0.1,18.4,4,0.77,87,-1.1,18.8,2.16,0,253.6,15,633,15,15,15,653
TV3,MC2,2023-11-27T12:15:00Z,0.957,84.86,0.09,18.6,4,0.75,129,-1.2,18.8,2.12,0,214.2,15,944,15,15,15,588
TV3,MC2,2023-11-27T12:30:00Z,0.967,84.85,0.07,18.2,4,1.01,140,-1.2,18.6,4.14,0,217.7,15,1015,15,15,15,652
TV3,MC2,2023-11-27T12:45:00Z,0.961,84.83,0.08,18.2,4.1,1.05,63,-1.2,18.6,2.5,0,289.7,15,980,15,15,15,590
TV3,MC2,2023-11-27T13:00:00Z,0.958,84.8,0.09,18,4,0.92,55,-1.2,18.5,2.33,0,226.9,15,941,15,15,15,545
TV3,MC2,2023-11-27T13:15:00Z,0.965,84.78,0.07,18.1,4.1,1.08,29,-1.2,18.5,2.77,0,242.1,15,820,15,15,15,500
TV3,MC2,2023-11-27T13:30:00Z,0.966,84.8,0.07,18.1,4,1.06,65,-1.2,18.5,3.48,0,212.2,15,974,15,15,15,571
TV3,MC2,2023-11-27T13:45:00Z,0.962,84.78,0.08,18.1,4.1,0.97,44,-1.2,18.4,3.75,0,184.8,15,925,15,15,15,509
TV3,MC2,2023-11-27T14:00:00Z,0.961,84.78,0.08,17.8,4.1,0.88,213,-1.2,18.2,2.29,0,62.8,15,1031,15,15,15,644
TV3,MC2,2023-11-27T14:15:00Z,0.972,84.8,0.06,17.8,4.1,0.9,43,-1.1,18,3.63,0,76.4,15,965,15,15,15,604
TV3,MC2,2023-11-27T14:30:00Z,0.974,84.82,0.05,17.7,4.1,0.87,76,-1.2,17.9,2.47,0,44.9,15,963,15,15,15,574
TV3,MC2,2023-11-27T14:45:00Z,0.969,84.83,0.06,17.5,4,0.79,61,-1.2,17.7,3.28,0,45.2,15,957,15,15,15,544
TV3,MC2,2023-11-27T15:00:00Z,0.964,84.8,0.07,17.5,4.1,0.83,83,-1.1,17.8,2.95,0,74.9,15,976,15,15,15,550
TV3,MC2,2023-11-27T15:15:00Z,0.966,84.82,0.07,17.6,4.1,0.89,313,-1.2,17.7,3.65,0,73.6,15,991,15,15,15,607
TV3,MC2,2023-11-27T15:30:00Z,0.971,84.85,0.06,17.4,4.1,0.79,105,-1.2,17.6,3.12,0,75.1,15,965,15,15,15,588
TV3,MC2,2023-11-27T15:45:00Z,0.967,84.86,0.06,17,4.1,0.75,86,-1.2,17.3,1.78,0,60.4,15,941,15,15,15,538
TV3,MC2,2023-11-27T16:00:00Z,0.971,84.87,0.06,16.8,4.1,0.7,66,-1.2,17.1,2.73,0,15.7,15,998,15,15,15,608
TV3,MC2,2023-11-27T16:15:00Z,0.976,84.86,0.05,16.7,4.1,0.7,107,-1.2,16.8,2.44,0,18.3,15,969,15,15,15,569
TV3,MC2,2023-11-27T16:30:00Z,0.977,84.86,0.04,16.6,4.2,0.8,76,-1.2,16.8,2.19,0,13.2,15,999,15,15,15,621
TV3,MC2,2023-11-27T16:45:00Z,0.976,84.87,0.05,16.5,4.1,0.79,96,-1.2,16.6,3.12,0,14.8,15,955,15,15,15,563
TV3,MC2,2023-11-27T17:00:00Z,0.978,84.87,0.04,16.5,4.1,0.79,65,-1.2,16.6,2.14,0,13.2,15,943,15,15,15,529
TV3,MC2,2023-11-27T17:15:00Z,0.975,84.88,0.05,16.5,4.2,0.79,99,-1.2,16.6,4.05,0,4.6,15,928,15,15,15,509
TV3,MC2,2023-11-27T17:30:00Z,0.973,84.89,0.05,16.6,4.2,0.81,91,-1.2,16.7,3.04,0,0,15,919,15,15,15,508
TV3,MC2,2023-11-27T17:45:00Z,0.972,84.93,0.05,16.6,4.1,0.82,354,-1.2,16.8,5.28,0,0,15,929,15,15,15,549
TV3,MC2,2023-11-27T18:00:00Z,0.969,84.97,0.06,16.7,4.1,0.72,55,-1.1,16.8,1.92,0,0,15,988,15,15,15,639
TV3,MC2,2023-11-27T18:15:00Z,0.971,84.98,0.05,16.8,4.1,0.75,34,-1.2,16.8,2.46,0,0,15,985,15,15,15,607
TV3,MC2,2023-11-27T18:30:00Z,0.973,84.98,0.05,16.6,4.2,0.72,96,-1.2,16.7,2.26,0,0,15,988,15,15,15,614
TV3,MC2,2023-11-27T18:45:00Z,0.978,84.99,0.04,16.6,4.1,0.73,101,-1.1,16.7,2.4,0,0,15,978,15,15,15,602
TV3,MC2,2023-11-27T19:00:00Z,0.979,84.99,0.04,16.6,4.1,0.75,351,-1.2,16.7,2.11,0,0,15,968,15,15,15,620
TV3,MC2,2023-11-27T19:15:00Z,0.975,85,0.05,16.5,4.2,0.85,48,-1.2,16.6,2.71,0,0,15,987,15,15,15,622
TV3,MC2,2023-11-27T19:30:00Z,0.974,84.97,0.05,16.4,4.2,0.94,90,-1.2,16.5,2.8,0,0,15,978,15,15,15,596
TV3,MC2,2023-11-27T19:45:00Z,0.969,84.97,0.06,16.4,4.2,0.86,146,-1.2,16.4,3.11,0,0,15,961,15,15,15,579
TV3,MC2,2023-11-27T20:00:00Z,0.97,84.97,0.05,16.4,4.2,0.75,82,-1.2,16.4,2.28,0,0,15,942,15,15,15,528
TV3,MC2,2023-11-27T20:15:00Z,0.961,84.96,0.07,16.2,4.2,0.91,68,-1.2,16.4,2.95,0,0,15,934,15,15,15,509
TV3,MC2,2023-11-27T20:30:00Z,0.948,84.95,0.1,16.3,4.2,1.05,42,-1.2,16.4,2.48,0,0,15,911,15,15,15,487
TV3,MC2,2023-11-27T20:45:00Z,0.934,84.97,0.12,16.4,4.2,1,39,-1.2,16.4,3.3,0,0,15,837,15,15,15,477
TV3,MC2,2023-11-27T21:00:00Z,0.937,84.98,0.12,16.4,4.2,0.93,54,-1.2,16.4,3.09,0,0,15,713,15,15,15,474
TV3,MC2,2023-11-27T21:15:00Z,0.936,84.98,0.12,16.4,4.2,1.01,16,-1.3,16.4,2.58,0,0,15,633,15,15,15,472
TV3,MC2,2023-11-27T21:30:00Z,0.934,84.98,0.12,16.4,4.2,0.97,35,-1.2,16.4,3.17,0,0,15,563,15,15,15,469
TV3,MC2,2023-11-27T21:45:00Z,0.933,84.97,0.13,16.4,4.2,0.91,32,-1.2,16.5,2.26,0,0,15,506,15,15,15,467
TV3,MC2,2023-11-27T22:00:00Z,0.928,84.97,0.14,16.6,4.1,0.94,26,-1.2,16.6,2.5,0,0,15,484,15,15,15,461
TV3,MC2,2023-11-27T22:15:00Z,0.928,84.97,0.14,16.8,4.2,1.06,34,-1.2,16.7,2.9,0,0,15,478,15,2,15,459
TV3,MC2,2023-11-27T22:30:00Z,0.924,84.97,0.14,16.7,4.1,1.1,73,-1.3,16.7,2.75,0,0,15,471,15,0,15,457
TV3,MC2,2023-11-27T22:45:00Z,0.922,84.97,0.15,16.7,4.2,1.21,47,-1.2,16.7,3.15,0,0,15,471,15,0,15,458
TV3,MC2,2023-11-27T23:00:00Z,0.926,84.97,0.14,16.6,4.1,1.03,11,-1.2,16.7,2.26,0,0,15,470,15,0,15,457
TV3,MC2,2023-11-27T23:15:00Z,0.928,84.97,0.14,16.7,4.2,1.06,58,-1.2,16.7,2.64,0,0,15,471,15,0,15,458
TV3,MC2,2023-11-27T23:30:00Z,0.932,84.96,0.13,16.6,4.1,1.01,54,-1.2,16.6,2.8,0,0,15,471,15,0,15,458
TV3,MC2,2023-11-27T23:45:00Z,0.931,84.95,0.13,16.5,4.2,0.98,38,-1.2,16.6,2.42,0,0,15,470,15,0,15,458
TV3,MC2,2023-11-28T00:00:00Z,0.927,84.94,0.14,16.5,4.2,0.91,27,-1.2,16.5,2.51,0,0,15,471,15,0,15,459
TV3,MC2,2023-11-28T00:15:00Z,0.917,84.92,0.15,16.4,4.1,0.97,21,-1.2,16.5,2.69,0,0,15,468,15,0,15,457
TV3,MC2,2023-11-28T00:30:00Z,0.917,84.91,0.15,16.4,4.2,1,25,-1.3,16.4,2.78,0,0,15,467,15,0,15,457
TV3,MC2,2023-11-28T00:45:00Z,0.907,84.89,0.17,16.2,4.1,1.06,18,-1.2,16.2,3.39,0,0,15,467,15,0,15,457
TV3,MC2,2023-11-28T01:00:00Z,0.907,84.88,0.17,16.1,4.1,1.03,15,-1.2,16.1,2.66,0,0,15,467,15,0,15,457
TV3,MC2,2023-11-28T01:15:00Z,0.911,84.86,0.16,16.1,4.2,0.99,42,-1.2,16.1,2.37,0,0,15,467,15,0,15,457
TV3,MC2,2023-11-28T01:30:00Z,0.915,84.85,0.15,16,4.1,0.98,54,-1.2,16.1,2.84,0,0,15,469,15,0,15,457
TV3,MC2,2023-11-28T01:45:00Z,0.917,84.84,0.15,16,4.2,0.95,47,-1.3,16,2.57,0,0,15,469,15,0,15,457
TV3,MC2,2023-11-28T02:00:00Z,0.926,84.84,0.13,16,4.2,0.97,44,-1.3,16,2.92,0,0,15,472,15,0,15,458
TV3,MC2,2023-11-28T02:15:00Z,0.934,84.83,0.12,16.1,4.2,0.93,17,-1.2,16.2,2.45,0,0,15,473,15,0,15,458
TV3,MC2,2023-11-28T02:30:00Z,0.937,84.84,0.12,16.3,4.2,0.86,36,-1.2,16.3,2.5,0,0,15,472,15,0,15,458
TV3,MC2,2023-11-28T02:45:00Z,0.935,84.85,0.12,16.3,4.2,0.99,27,-1.2,16.3,2.88,0,0,15,473,15,0,15,458
TV3,MC2,2023-11-28T03:00:00Z,0.933,84.84,0.12,16.2,4.1,1.04,35,-1.2,16.2,2.67,0,0,15,472,15,0,15,458
TV3,MC2,2023-11-28T03:15:00Z,0.941,84.84,0.11,16.2,4.2,1.02,24,-1.2,16.2,2.62,0,0,15,475,15,0,15,458
TV3,MC2,2023-11-28T03:30:00Z,0.958,84.85,0.08,16.2,4.1,0.93,53,-1.2,16.3,2.83,0,0,15,476,15,0,15,459
TV3,MC2,2023-11-28T03:45:00Z,0.936,84.85,0.12,16.3,4.1,0.88,39,-1.2,16.3,2.21,0,0,15,471,15,0,15,458
TV3,MC2,2023-11-28T04:00:00Z,0.917,84.84,0.15,16.1,4.1,1.03,28,-1.2,16.2,3.5,0,0,15,469,15,0,15,457
TV3,MC2,2023-11-28T04:15:00Z,0.92,84.87,0.15,16,4.2,1.01,15,-1.3,16.1,2.8,0,0,15,469,15,0,15,457
TV3,MC2,2023-11-28T04:30:00Z,0.923,84.89,0.14,16,4.2,1,26,-1.2,16,2.96,0,0,15,470,15,0,15,457
TV3,MC2,2023-11-28T04:45:00Z,0.928,84.91,0.13,16,4.2,0.9,37,-1.2,16,2.17,0,0,15,471,15,0,15,457
TV3,MC2,2023-11-28T05:00:00Z,0.937,84.91,0.11,16.1,4.1,0.8,157,-1.2,16.1,2,0,0,15,472,15,0,15,458
TV3,MC2,2023-11-28T05:15:00Z,0.947,84.93,0.1,16.2,4.3,0.83,168,-1.2,16.2,3.67,0,0,15,484,15,2,15,462
TV3,MC2,2023-11-28T05:30:00Z,0.957,84.96,0.08,16.2,4.2,0.81,32,-1.2,16.2,2.51,0,0,15,581,15,15,15,503
TV3,MC2,2023-11-28T05:45:00Z,0.963,84.98,0.07,16,4.2,0.92,6,-1.2,16.1,3.02,0,0,15,566,15,15,15,509
TV3,MC2,2023-11-28T06:00:00Z,0.955,84.97,0.08,16,4.2,0.86,33,-1.2,16.1,2.62,0,5.9,15,530,15,15,15,486
TV3,MC2,2023-11-28T06:15:00Z,0.949,84.98,0.09,16.1,4.2,0.86,23,-1.2,16.2,2.69,0,9.5,15,499,15,15,15,463
TV3,MC2,2023-11-28T06:30:00Z,0.94,85,0.11,16.2,4.1,0.87,59,-1.2,16.2,2.04,0,13.7,15,477,15,4,15,457
TV3,MC2,2023-11-28T06:45:00Z,0.926,85.01,0.14,16.2,4.2,0.74,22,-1.2,16.3,2.02,0,13.5,15,471,15,0,15,457
TV3,MC2,2023-11-28T07:00:00Z,0.91,85.04,0.17,16.3,4.1,0.89,11,-1.2,16.4,2.7,0,36.4,15,465,15,0,15,456
TV3,MC2,2023-11-28T07:15:00Z,0.907,85.08,0.17,16.5,4.2,0.9,42,-1.2,16.5,2.45,0,29.7,15,466,15,0,15,457
TV3,MC2,2023-11-28T07:30:00Z,0.914,85.12,0.16,16.6,4.2,0.89,19,-1.2,16.5,2.44,0,34.4,15,466,15,0,15,457
TV3,MC2,2023-11-28T07:45:00Z,0.905,85.15,0.18,16.8,4.1,0.9,15,-1.2,16.7,3.07,0,76.4,15,463,15,0,15,456
TV3,MC2,2023-11-28T08:00:00Z,0.905,85.17,0.18,16.9,4.2,0.78,320,-1.2,16.9,2.33,0,53.1,15,464,15,0,15,456
TV3,MC2,2023-11-28T08:15:00Z,0.899,85.17,0.2,17.2,4.1,0.82,65,-1.2,17.3,2.33,0,54.6,15,463,15,0,15,454
TV3,MC2,2023-11-28T08:30:00Z,0.897,85.16,0.2,17.4,4.1,0.88,29,-1.2,17.6,2.16,0,380.1,15,462,15,0,15,452
TV3,MC2,2023-11-28T08:45:00Z,0.884,85.15,0.24,17.9,4.1,0.93,30,-1.1,18,2.25,0,629,3,455,15,0,15,450
TV3,MC2,2023-11-28T09:00:00Z,0.868,85.15,0.28,18.5,4,0.93,28,-1.1,18.7,2.21,0,670.2,0,454,15,0,9,452
TV3,MC2,2023-11-28T09:15:00Z,0.87,85.15,0.28,18.7,4,0.9,28,-1.1,18.7,2.89,0,690.7,0,454,15,0,15,453
TV3,MC2,2023-11-28T09:30:00Z,0.875,85.14,0.27,18.8,4,0.9,44,-1.1,19,2.16,0,724.5,0,453,15,0,15,452
TV3,MC2,2023-11-28T09:45:00Z,0.871,85.14,0.28,19,3.9,0.87,31,-1.1,19.5,3,0,677.9,0,455,15,0,15,452
TV3,MC2,2023-11-28T10:00:00Z,0.88,85.14,0.26,18.7,4,0.94,33,-1.1,19.3,3.55,0,408.5,0,456,15,0,15,452
TV3,MC2,2023-11-28T10:15:00Z,0.891,85.12,0.24,18.9,3.9,0.82,66,-1.1,19.4,3.73,0,353.4,2,471,15,1,15,460
TV3,MC2,2023-11-28T10:30:00Z,0.917,85.1,0.18,18.6,4,0.8,165,-1.1,19.2,2.77,0,431.2,8,460,15,4,15,455
TV3,MC2,2023-11-28T10:45:00Z,0.929,85.09,0.15,18.6,4,0.81,21,-1.2,19,2.6,0,224.5,15,466,15,15,15,490
TV3,MC2,2023-11-28T11:00:00Z,0.938,85.06,0.13,18.5,4,0.83,173,-1.1,18.9,2.23,0,430.7,15,557,15,13,15,514
TV3,MC2,2023-11-28T11:15:00Z,0.954,85.06,0.09,17.9,4,0.98,35,-1.2,18.2,5.06,0,244.6,15,648,15,15,15,612
TV3,MC2,2023-11-28T11:30:00Z,0.941,85.05,0.12,18,4,0.89,94,-1.2,18.4,3,0,832.8,15,475,15,15,15,474
TV3,MC2,2023-11-28T11:45:00Z,0.906,85.04,0.2,18.4,4,1,142,-1.2,18.8,3.52,0,627.1,15,461,15,15,15,460
TV3,MC2,2023-11-28T12:00:00Z,0.882,85.02,0.25,18.7,4,0.8,26,-1.2,19,2.84,0,843.9,1,458,15,0,15,452
TV3,MC2,2023-11-28T12:15:00Z,0.891,85.02,0.24,19,4,0.94,128,-1.1,19.1,2.57,0,576.2,12,863,15,9,15,695
TV3,MC2,2023-11-28T12:30:00Z,0.944,85,0.12,18,4,0.92,24,-1.2,18.4,2.17,0,282.9,15,765,15,15,15,521
TV3,MC2,2023-11-28T12:45:00Z,0.961,84.98,0.08,17.4,4,0.89,177,-1.2,17.9,3.02,0,209.3,15,713,15,15,15,548
TV3,MC2,2023-11-28T13:00:00Z,0.948,84.95,0.1,17.5,4,0.82,345,-1.1,18.2,2.53,0,218.6,15,489,15,15,15,486
TV3,MC2,2023-11-28T13:15:00Z,0.908,84.93,0.19,18.1,4,0.86,62,-1.1,18.6,2.17,0,221.9,15,462,15,15,15,475
TV3,MC2,2023-11-28T13:30:00Z,0.875,84.92,0.26,18.2,4,0.92,58,-1.1,18.9,2.52,0,331.8,6,459,15,15,15,472
TV3,MC2,2023-11-28T13:45:00Z,0.858,84.92,0.31,18.8,3.9,0.8,359,-1.1,19.8,2.23,0,497.1,0,459,15,15,15,469
TV3,MC2,2023-11-28T14:00:00Z,0.873,84.91,0.28,19.1,3.9,0.74,80,-1.1,20.2,2.11,0,154.5,0,459,15,15,15,466
TV3,MC2,2023-11-28T14:15:00Z,0.891,84.9,0.24,19,3.9,0.85,151,-1.2,19.8,2.16,0,199.8,11,461,15,15,15,464
TV3,MC2,2023-11-28T14:30:00Z,0.912,84.87,0.19,18.5,4,0.68,69,-1.2,19.2,2.01,0,142.5,15,467,15,15,15,467
TV3,MC2,2023-11-28T14:45:00Z,0.942,84.88,0.12,18.2,4,0.79,92,-1.2,19,2.79,0,214.1,15,580,15,15,15,605
TV3,MC2,2023-11-28T15:00:00Z,0.956,84.91,0.09,18,4,0.97,231,-1.2,18.3,3.18,0,124,15,1051,15,15,15,689
TV3,MC2,2023-11-28T15:15:00Z,0.971,84.94,0.06,17.1,4.1,0.87,184,-1.2,17.3,3.12,0,61.2,15,998,15,15,15,614
TV3,MC2,2023-11-28T15:30:00Z,0.978,84.95,0.04,16.2,4.2,0.86,79,-1.2,16.5,4.55,0,35,15,1062,15,15,15,688
TV3,MC2,2023-11-28T15:45:00Z,0.983,84.95,0.03,16.2,4.2,0.75,159,-1.2,16.4,2.93,0,25.5,15,1006,15,15,15,620
TV3,MC2,2023-11-28T16:00:00Z,0.983,84.96,0.03,16.5,4.2,0.74,84,-1.3,16.6,2.03,0,25.8,15,946,15,15,15,572
TV3,MC2,2023-11-28T16:15:00Z,0.984,84.96,0.03,16.4,4.2,0.84,134,-1.2,16.6,2.08,0,27.6,15,951,15,15,15,552
TV3,MC2,2023-11-28T16:30:00Z,0.983,84.96,0.03,16.4,4.2,0.92,61,-1.2,16.6,2.59,0,26.9,15,922,15,15,15,538
TV3,MC2,2023-11-28T16:45:00Z,0.984,84.95,0.03,16.1,4.2,0.81,35,-1.2,16.4,2.04,0,29.3,15,905,15,15,15,512
TV3,MC2,2023-11-28T17:00:00Z,0.969,84.98,0.06,15.7,4.2,0.67,37,-1.2,16,2.21,0,19,15,900,15,15,15,518
TV3,MC2,2023-11-28T17:15:00Z,0.964,84.98,0.06,15.6,4.2,0.68,161,-1.2,15.8,1.89,0,2.7,15,857,15,15,15,506
TV3,MC2,2023-11-28T17:30:00Z,0.961,84.98,0.07,15.7,4.2,0.76,76,-1.2,15.8,1.96,0,0,15,772,15,15,15,499
TV3,MC2,2023-11-28T17:45:00Z,0.961,84.98,0.07,15.6,4.2,0.71,89,-1.3,15.8,1.87,0,0,15,702,15,15,15,494
TV3,MC2,2023-11-28T18:00:00Z,0.97,84.99,0.05,15.9,4.3,0.7,39,-1.2,16,2.34,0,0,15,663,15,15,15,490
TV3,MC2,2023-11-28T18:15:00Z,0.978,85,0.04,16.4,4.2,0.64,110,-1.2,16.4,1.82,0,0,15,783,15,15,15,534
TV3,MC2,2023-11-28T18:30:00Z,0.981,85.01,0.04,16.6,4.2,0.65,22,-1.2,16.6,1.59,0,0,15,968,15,15,15,679
TV3,MC2,2023-11-28T18:45:00Z,0.982,85.02,0.03,16.7,4.1,0.65,71,-1.2,16.7,2.32,0,0,15,946,15,15,15,618
TV3,MC2,2023-11-28T19:00:00Z,0.982,85.03,0.03,16.8,4.2,0.69,97,-1.2,16.9,2,0,0,15,929,15,15,15,592
TV3,MC2,2023-11-28T19:15:00Z,0.979,85.04,0.04,16.8,4.2,0.74,48,-1.2,16.9,2.13,0,0,15,971,15,15,15,643
TV3,MC2,2023-11-28T19:30:00Z,0.982,85.05,0.04,17,4.2,0.76,127,-1.2,17,2.05,0,0,15,1035,15,15,15,717
TV3,MC2,2023-11-28T19:45:00Z,0.983,85.07,0.03,17,4.2,0.68,116,-1.2,17.1,1.91,0,0,15,982,15,15,15,620
TV3,MC2,2023-11-28T20:00:00Z,0.982,85.07,0.03,17,4.2,0.79,93,-1.2,17,2.81,0,0,15,962,15,15,15,591
TV3,MC2,2023-11-28T20:15:00Z,0.978,85.07,0.04,16.8,4.2,0.83,62,-1.2,16.9,2.21,0,0,15,947,15,15,15,562
TV3,MC2,2023-11-28T20:30:00Z,0.976,85.09,0.05,16.8,4.2,0.67,74,-1.2,16.9,1.84,0,0,15,968,15,15,15,593
TV3,MC2,2023-11-28T20:45:00Z,0.981,85.11,0.04,16.9,4.2,0.77,49,-1.2,16.9,2.9,0,0,15,964,15,15,15,591
TV3,MC2,2023-11-28T21:00:00Z,0.977,85.1,0.04,16.7,4.2,0.82,75,-1.2,16.8,2.19,0,0,15,954,15,15,15,583
TV3,MC2,2023-11-28T21:15:00Z,0.968,85.09,0.06,16.5,4.2,0.9,26,-1.2,16.6,2.79,0,0,15,954,15,15,15,584
TV3,MC2,2023-11-28T21:30:00Z,0.955,85.09,0.08,16.3,4.1,0.87,68,-1.2,16.5,2.15,0,0,15,928,15,15,15,532
TV3,MC2,2023-11-28T21:45:00Z,0.945,85.11,0.1,16.4,4.2,0.78,18,-1.2,16.4,1.84,0,0,15,910,15,15,15,496
TV3,MC2,2023-11-28T22:00:00Z,0.944,85.11,0.1,16.2,4.2,0.88,359,-1.2,16.2,3,0,0,15,870,15,15,15,487
TV3,MC2,2023-11-28T22:15:00Z,0.944,85.11,0.1,16,4.2,0.74,28,-1.2,16,1.99,0,0,15,793,15,15,15,484
TV3,MC2,2023-11-28T22:30:00Z,0.949,85.11,0.09,15.9,4.2,0.71,75,-1.2,16,2.5,0,0,15,698,15,15,15,483
TV3,MC2,2023-11-28T22:45:00Z,0.941,85.09,0.11,16,4.2,0.79,16,-1.1,16,2.25,0,0,15,621,15,15,15,481
TV3,MC2,2023-11-28T23:00:00Z,0.935,85.08,0.12,16.1,4.2,0.92,33,-1.2,16,2.57,0,0,15,559,15,15,15,479
TV3,MC2,2023-11-28T23:15:00Z,0.938,85.09,0.11,16.1,4.2,0.84,23,-1.2,16.1,2.5,0,0,15,513,15,15,15,477
TV3,MC2,2023-11-28T23:30:00Z,0.933,85.07,0.12,16.2,4.2,0.84,59,-1.2,16.1,2.29,0,0,15,488,15,15,15,475
TV3,MC2,2023-11-28T23:45:00Z,0.934,85.05,0.12,16.2,4.2,0.86,17,-1.2,16.1,2.4,0,0,15,483,15,15,15,474
TV3,MC2,2023-11-29T00:00:00Z,0.945,85.04,0.1,16.2,4.1,0.87,26,-1.2,16.2,1.91,0,0,15,479,15,15,15,472
TV3,MC2,2023-11-29T00:15:00Z,0.94,85.02,0.11,16.3,4.2,0.81,40,-1.2,16.3,1.81,0,0,15,476,15,15,15,469
TV3,MC2,2023-11-29T00:30:00Z,0.946,85,0.1,16.2,4.2,0.8,43,-1.2,16.2,1.84,0,0,15,484,15,15,15,470
TV3,MC2,2023-11-29T00:45:00Z,0.959,84.99,0.08,16.3,4.1,0.84,24,-1.2,16.3,1.99,0,0,15,487,15,15,15,471
TV3,MC2,2023-11-29T01:00:00Z,0.951,84.97,0.09,16.4,4.3,0.75,356,-1.2,16.4,3.91,0,0,15,479,15,15,15,464
TV3,MC2,2023-11-29T01:15:00Z,0.939,84.97,0.11,16.4,4.2,0.77,27,-1.2,16.4,1.72,0,0,15,474,15,8,15,459
TV3,MC2,2023-11-29T01:30:00Z,0.935,84.97,0.12,16.4,4.1,0.62,64,-1.2,16.4,2.04,0,0,15,472,15,0,15,458
TV3,MC2,2023-11-29T01:45:00Z,0.934,84.98,0.12,16.4,4.2,0.72,13,-1.2,16.4,2.12,0,0,15,471,15,0,15,458
TV3,MC2,2023-11-29T02:00:00Z,0.937,84.98,0.12,16.5,4.2,0.71,43,-1.2,16.4,1.7,0,0,15,472,15,0,15,459
TV3,MC2,2023-11-29T02:15:00Z,0.941,84.97,0.11,16.3,4.2,0.72,70,-1.2,16.3,1.94,0,0,15,493,15,10,15,467
TV3,MC2,2023-11-29T02:30:00Z,0.946,84.97,0.1,16.2,4.2,0.62,47,-1.2,16.2,2.73,0,0,15,486,15,15,15,465
TV3,MC2,2023-11-29T02:45:00Z,0.951,84.97,0.09,16.1,4.2,0.61,77,-1.2,16.1,1.63,0,0,15,532,15,15,15,499
TV3,MC2,2023-11-29T03:00:00Z,0.952,84.95,0.09,16,4.2,0.68,106,-1.2,16,2.21,0,0,15,497,15,15,15,476
TV3,MC2,2023-11-29T03:15:00Z,0.924,84.95,0.14,15.9,4.2,0.65,275,-1.2,15.9,1.87,0,0,15,474,15,8,15,458
TV3,MC2,2023-11-29T03:30:00Z,0.926,84.93,0.13,15.7,4.2,0.66,61,-1.2,15.8,2.36,0,0,15,470,15,0,15,457
TV3,MC2,2023-11-29T03:45:00Z,0.916,84.93,0.15,15.7,4.2,0.61,26,-1.2,15.8,1.41,0,0,15,468,15,0,15,457
TV3,MC2,2023-11-29T04:00:00Z,0.919,84.95,0.14,15.7,4.2,0.82,36,-1.2,15.7,2.67,0,0,15,470,15,0,15,457
TV3,MC2,2023-11-29T04:15:00Z,0.926,84.98,0.13,15.6,4.2,0.6,73,-1.2,15.6,2.16,0,0,15,469,15,0,15,457
