Tree,MC,Timestamp,Port5_RH,Port5_VPD,Port5_Atmos_pressure,Port5_Temp,Port2_Atmos_pressure,Port2_VPD,Port2_Temp,Port2_RH,Port1_Solar,Port3_LW_minutes,Port3_LWS_Count,Port3_LW_minutes_H,Port4_Solar,Port6_LW_minutes_H,Port6_LW_minutes,Port6_LWS_Count
TV4,MC2,2023-06-02T21:00:00Z,0.965,0.07,84.99,17.9,85.03,0.14,17.9,0.933,0,15,451,0,0,0,15,451
TV4,MC2,2023-06-02T21:15:00Z,0.968,0.07,85.01,17.8,85.04,0.14,17.8,0.933,0,15,451,0,0,0,15,451
TV4,MC2,2023-06-02T21:30:00Z,0.973,0.05,85.02,17.8,85.05,0.13,17.8,0.936,0,15,452,0,0,0,15,451
TV4,MC2,2023-06-02T21:45:00Z,0.98,0.04,85.02,17.8,85.06,0.11,17.8,0.946,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-02T22:00:00Z,0.987,0.03,85.02,17.7,85.05,0.09,17.7,0.953,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-02T22:15:00Z,0.997,0.01,85.02,17.8,85.05,0.07,17.7,0.964,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-02T22:30:00Z,1,0,85.03,17.7,85.06,0.06,17.6,0.971,0,15,453,0,0,0,15,452
TV4,MC2,2023-06-02T22:45:00Z,1,0,85.04,17.6,85.06,0.05,17.5,0.977,0,15,453,0,0,0,15,452
TV4,MC2,2023-06-02T23:00:00Z,1,0,85.03,17.4,85.05,0.04,17.4,0.979,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-02T23:15:00Z,1,0,85.01,17.4,85.03,0.04,17.3,0.978,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-02T23:30:00Z,0.999,0,84.99,17.3,85.02,0.05,17.2,0.975,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-02T23:45:00Z,1,0,84.98,17.2,85.01,0.08,17.3,0.96,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T00:00:00Z,0.999,0,84.98,17.4,85.01,0.09,17.4,0.957,0,15,453,0,0,0,15,452
TV4,MC2,2023-06-03T00:15:00Z,1.001,0,84.96,17.4,84.99,0.06,17.4,0.971,0,15,453,0,0,0,15,452
TV4,MC2,2023-06-03T00:30:00Z,1,0,84.94,17.3,84.97,0.05,17.2,0.977,0,15,453,0,0,0,15,452
TV4,MC2,2023-06-03T00:45:00Z,1,0,84.94,17.1,84.97,0.06,17.1,0.97,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T01:00:00Z,1,0,84.92,17,84.95,0.1,17.2,0.95,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T01:15:00Z,0.99,0.02,84.91,17.1,84.94,0.12,17.3,0.938,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T01:30:00Z,0.984,0.03,84.9,17.1,84.94,0.13,17.4,0.933,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T01:45:00Z,0.975,0.05,84.9,17.2,84.93,0.15,17.4,0.927,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T02:00:00Z,0.971,0.06,84.88,17.3,84.92,0.15,17.5,0.924,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T02:15:00Z,0.973,0.05,84.87,17.3,84.9,0.14,17.4,0.93,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T02:30:00Z,0.983,0.03,84.86,17.3,84.89,0.11,17.4,0.943,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T02:45:00Z,0.99,0.02,84.84,17.3,84.88,0.1,17.4,0.948,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T03:00:00Z,0.991,0.02,84.85,17.4,84.88,0.1,17.5,0.948,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T03:15:00Z,0.999,0,84.86,17.5,84.89,0.08,17.5,0.96,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T03:30:00Z,1,0,84.86,17.4,84.89,0.08,17.6,0.958,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T03:45:00Z,0.998,0,84.85,17.3,84.88,0.09,17.4,0.953,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T04:00:00Z,0.99,0.02,84.86,17.3,84.89,0.12,17.6,0.938,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T04:15:00Z,0.981,0.04,84.86,17.4,84.89,0.14,17.7,0.93,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T04:30:00Z,0.98,0.04,84.85,17.3,84.88,0.13,17.6,0.934,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T04:45:00Z,0.978,0.04,84.85,17.5,84.88,0.15,17.8,0.926,0,15,451,0,0,0,15,451
TV4,MC2,2023-06-03T05:00:00Z,0.966,0.07,84.84,17.8,84.88,0.17,18.1,0.916,0,15,451,0,0,0,15,451
TV4,MC2,2023-06-03T05:15:00Z,0.964,0.07,84.85,17.7,84.89,0.17,17.9,0.918,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T05:30:00Z,0.97,0.06,84.86,17.6,84.89,0.15,17.8,0.926,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-03T05:45:00Z,0.968,0.06,84.86,17.6,84.9,0.17,17.9,0.919,3.8,15,451,0,4.9,0,15,451
TV4,MC2,2023-06-03T06:00:00Z,0.967,0.07,84.87,17.8,84.91,0.16,18,0.921,14.3,15,451,0,13.9,0,15,451
TV4,MC2,2023-06-03T06:15:00Z,0.965,0.07,84.89,18.2,84.93,0.16,18.1,0.922,17.2,15,451,0,88.8,0,10,448
TV4,MC2,2023-06-03T06:30:00Z,0.945,0.12,84.89,18.9,84.94,0.16,18.3,0.925,17.6,15,451,0,18.7,0,8,450
TV4,MC2,2023-06-03T06:45:00Z,0.94,0.13,84.9,19,84.94,0.17,18.6,0.921,20,15,451,0,22.3,0,15,450
TV4,MC2,2023-06-03T07:00:00Z,0.929,0.16,84.92,19.2,84.96,0.2,18.9,0.907,22.7,15,451,0,24.2,0,15,450
TV4,MC2,2023-06-03T07:15:00Z,0.921,0.18,84.93,19.4,84.97,0.24,19.3,0.891,23.4,15,451,0,33.3,0,15,450
TV4,MC2,2023-06-03T07:30:00Z,0.916,0.19,84.94,19.6,84.98,0.27,19.6,0.883,25.3,15,451,0,34.8,0,15,450
TV4,MC2,2023-06-03T07:45:00Z,0.924,0.17,84.96,19.6,85,0.24,19.6,0.893,27.8,15,451,0,35.9,0,15,451
TV4,MC2,2023-06-03T08:00:00Z,0.938,0.14,84.97,19.7,85.01,0.21,19.6,0.909,30.4,15,451,0,37.4,0,15,451
TV4,MC2,2023-06-03T08:15:00Z,0.93,0.16,84.98,19.6,85.02,0.23,19.4,0.898,32.4,15,451,0,41.4,0,15,451
TV4,MC2,2023-06-03T08:30:00Z,0.934,0.15,85,19.6,85.04,0.22,19.6,0.902,34.1,15,451,0,76.2,0,15,450
TV4,MC2,2023-06-03T08:45:00Z,0.928,0.17,85,19.9,85.04,0.22,19.7,0.902,35.9,15,451,0,147.2,0,14,450
TV4,MC2,2023-06-03T09:00:00Z,0.943,0.13,85,19.8,85.04,0.19,19.6,0.916,40.3,15,451,0,72.5,0,14,451
TV4,MC2,2023-06-03T09:15:00Z,0.944,0.13,85.01,20,85.05,0.2,19.8,0.915,49.6,15,451,0,122.1,0,15,451
TV4,MC2,2023-06-03T09:30:00Z,0.943,0.14,85.02,20.5,85.06,0.2,20.3,0.918,55.5,15,451,0,93.4,0,15,450
TV4,MC2,2023-06-03T09:45:00Z,0.934,0.16,85.02,20.5,85.06,0.21,20.2,0.91,61.2,15,451,0,93,0,15,450
TV4,MC2,2023-06-03T10:00:00Z,0.936,0.16,85.02,20.8,85.06,0.21,20.5,0.912,71.8,15,451,0,281.2,0,10,449
TV4,MC2,2023-06-03T10:15:00Z,0.911,0.23,85.01,21.3,85.05,0.27,20.9,0.89,76.2,15,450,0,231.6,0,0,449
TV4,MC2,2023-06-03T10:30:00Z,0.907,0.23,85.01,21.2,85.06,0.28,20.9,0.887,83.9,15,450,0,154.5,0,0,450
TV4,MC2,2023-06-03T10:45:00Z,0.922,0.2,85.02,21.1,85.06,0.24,20.9,0.901,58.4,15,450,0,82.9,0,12,450
TV4,MC2,2023-06-03T11:00:00Z,0.947,0.13,85.02,20.6,85.06,0.19,20.4,0.922,45.2,15,451,0,61.9,0,15,451
TV4,MC2,2023-06-03T11:15:00Z,0.96,0.1,85.01,20.6,85.05,0.16,20.4,0.932,71.8,15,450,0,96.1,0,15,451
TV4,MC2,2023-06-03T11:30:00Z,0.953,0.12,85,21.1,85.04,0.19,20.9,0.923,68.3,15,450,0,91.7,0,15,451
TV4,MC2,2023-06-03T11:45:00Z,0.954,0.11,84.99,20.8,85.03,0.17,20.6,0.928,89.5,15,451,0,117.2,0,15,451
TV4,MC2,2023-06-03T12:00:00Z,0.945,0.14,84.99,21,85.03,0.2,20.8,0.919,57.7,15,451,0,102.9,0,15,451
TV4,MC2,2023-06-03T12:15:00Z,0.955,0.11,84.98,20.7,85.02,0.17,20.5,0.93,48,15,451,0,65.2,0,15,451
TV4,MC2,2023-06-03T12:30:00Z,0.964,0.09,84.96,20.6,85,0.15,20.4,0.935,31.1,15,451,0,42.8,0,15,452
TV4,MC2,2023-06-03T12:45:00Z,0.977,0.05,84.95,20.1,84.98,0.13,20,0.944,40.6,15,451,0,53.3,0,15,451
TV4,MC2,2023-06-03T13:00:00Z,0.977,0.05,84.94,20.1,84.97,0.13,20,0.944,41,15,451,0,54.7,0,15,452
TV4,MC2,2023-06-03T13:15:00Z,0.973,0.07,84.9,20.8,84.94,0.14,20.7,0.942,91.2,15,450,0,116.1,0,15,451
TV4,MC2,2023-06-03T13:30:00Z,0.949,0.13,84.89,21.4,84.93,0.21,21.2,0.919,69,15,450,0,92.7,0,15,451
TV4,MC2,2023-06-03T13:45:00Z,0.945,0.14,84.89,21,84.93,0.2,20.9,0.918,51.1,15,451,0,73.4,0,15,451
TV4,MC2,2023-06-03T14:00:00Z,0.954,0.12,84.87,21.2,84.9,0.18,21.2,0.927,78.9,15,450,0,126.3,0,15,450
TV4,MC2,2023-06-03T14:15:00Z,0.948,0.13,84.83,21.4,84.87,0.2,21.3,0.92,51.1,15,451,0,73.4,0,15,451
TV4,MC2,2023-06-03T14:30:00Z,0.959,0.1,84.86,20.9,84.9,0.18,20.9,0.928,39.7,15,451,0,55.5,0,15,451
TV4,MC2,2023-06-03T14:45:00Z,0.963,0.09,84.88,21.1,84.91,0.17,21,0.933,46.1,15,451,0,68.5,0,15,451
TV4,MC2,2023-06-03T15:00:00Z,0.958,0.11,84.86,21,84.89,0.19,21,0.925,45.6,15,451,0,63,0,15,451
TV4,MC2,2023-06-03T15:15:00Z,0.961,0.1,84.84,21.1,84.88,0.18,21,0.929,44.9,15,451,0,64.8,0,15,451
TV4,MC2,2023-06-03T15:30:00Z,0.957,0.11,84.83,20.9,84.87,0.17,20.7,0.929,39.6,15,451,0,51.3,0,15,451
TV4,MC2,2023-06-03T15:45:00Z,0.965,0.08,84.84,20.7,84.87,0.15,20.5,0.936,17.8,15,451,0,24.7,0,15,451
TV4,MC2,2023-06-03T16:00:00Z,0.983,0.04,84.84,20.2,84.87,0.12,20.2,0.95,7.1,15,455,0,10.3,0,15,452
TV4,MC2,2023-06-03T16:15:00Z,0.996,0.01,84.83,19.8,84.86,0.09,19.8,0.963,9.2,15,454,0,12.5,0,15,452
TV4,MC2,2023-06-03T16:30:00Z,1,0,84.84,19.6,84.86,0.07,19.5,0.971,7.9,15,454,0,12.3,0,15,452
TV4,MC2,2023-06-03T16:45:00Z,1,0,84.85,19.4,84.88,0.06,19.4,0.974,8.8,15,453,0,11.9,0,15,452
TV4,MC2,2023-06-03T17:00:00Z,1.001,0,84.84,19.3,84.87,0.06,19.2,0.975,15,15,452,0,21.1,0,15,452
TV4,MC2,2023-06-03T17:15:00Z,1,0,84.87,19.2,84.9,0.06,19.2,0.974,10.4,15,452,0,14.3,0,15,452
TV4,MC2,2023-06-03T17:30:00Z,1,0,84.89,19.2,84.91,0.06,19.2,0.971,1.5,15,452,0,4,0,15,452
TV4,MC2,2023-06-03T17:45:00Z,1,0,84.9,19.1,84.93,0.06,19.1,0.973,1.1,15,463,1,3.8,0,15,458
TV4,MC2,2023-06-03T18:00:00Z,1,0,84.9,19.1,84.92,0.05,19,0.976,0,15,657,15,0.7,15,15,557
TV4,MC2,2023-06-03T18:15:00Z,1,0,84.94,19,84.96,0.04,18.9,0.981,0,15,642,15,0,15,15,523
TV4,MC2,2023-06-03T18:30:00Z,0.999,0,84.95,18.8,84.98,0.03,18.8,0.984,0,15,635,15,0,15,15,503
TV4,MC2,2023-06-03T18:45:00Z,0.999,0,84.96,18.7,84.98,0.03,18.6,0.986,0,15,602,15,0,15,15,499
TV4,MC2,2023-06-03T19:00:00Z,0.999,0,84.97,18.7,84.99,0.02,18.6,0.989,0,15,598,15,0,15,15,503
TV4,MC2,2023-06-03T19:15:00Z,0.999,0,84.99,18.6,85.01,0.02,18.5,0.991,0,15,594,15,0,15,15,493
TV4,MC2,2023-06-03T19:30:00Z,0.999,0,85.01,18.4,85.03,0.02,18.4,0.991,0,15,587,15,0,15,15,489
TV4,MC2,2023-06-03T19:45:00Z,0.999,0,85.02,18.4,85.04,0.01,18.4,0.993,0,15,583,15,0,15,15,484
TV4,MC2,2023-06-03T20:00:00Z,1.001,0,85.02,18.2,85.05,0.01,18.2,0.994,0,15,578,15,0,15,15,486
TV4,MC2,2023-06-03T20:15:00Z,1.001,0,85.04,18,85.06,0.01,18,0.993,0,15,571,15,0,15,15,475
TV4,MC2,2023-06-03T20:30:00Z,1.001,0,85.04,18,85.07,0.01,18,0.994,0,15,564,15,0,15,15,469
TV4,MC2,2023-06-03T20:45:00Z,1.001,0,85.05,18.1,85.08,0.01,18.1,0.993,0,15,560,15,0,15,15,468
TV4,MC2,2023-06-03T21:00:00Z,1,0,85.08,18.2,85.1,0.01,18.1,0.994,0,15,557,15,0,15,15,468
TV4,MC2,2023-06-03T21:15:00Z,1,0,85.11,18.1,85.13,0.01,18.1,0.994,0,15,555,15,0,15,15,468
TV4,MC2,2023-06-03T21:30:00Z,1.001,0,85.12,18.1,85.14,0.01,18.1,0.994,0,15,553,15,0,15,15,468
TV4,MC2,2023-06-03T21:45:00Z,1,0,85.12,18,85.15,0.01,18,0.994,0,15,550,15,0,15,15,468
TV4,MC2,2023-06-03T22:00:00Z,1,0,85.13,17.8,85.15,0.02,17.8,0.992,0,15,542,15,0,15,15,465
TV4,MC2,2023-06-03T22:15:00Z,1,0,85.12,17.7,85.14,0.02,17.8,0.99,0,15,541,15,0,15,15,467
TV4,MC2,2023-06-03T22:30:00Z,1,0,85.09,17.4,85.11,0.03,17.5,0.986,0,15,538,15,0,15,15,465
TV4,MC2,2023-06-03T22:45:00Z,0.999,0,85.08,17.2,85.1,0.03,17.3,0.983,0,15,535,15,0,15,15,464
TV4,MC2,2023-06-03T23:00:00Z,1,0,85.08,17,85.1,0.04,17.1,0.978,0,15,532,15,0,15,15,464
TV4,MC2,2023-06-03T23:15:00Z,1,0,85.06,16.8,85.09,0.05,17,0.973,0,15,529,15,0,15,15,463
TV4,MC2,2023-06-03T23:30:00Z,1,0,85.05,17,85.08,0.06,17.1,0.97,0,15,522,15,0,15,15,462
TV4,MC2,2023-06-03T23:45:00Z,1,0,85.04,17.6,85.07,0.1,18,0.951,0,15,507,15,0,15,15,460
TV4,MC2,2023-06-04T00:00:00Z,1,0,85.03,17.8,85.06,0.12,18.1,0.94,0,15,502,15,0,14,15,460
TV4,MC2,2023-06-04T00:15:00Z,1,0,85.01,17.5,85.04,0.09,17.6,0.954,0,15,499,15,0,9,15,460
TV4,MC2,2023-06-04T00:30:00Z,0.998,0,85,17.3,85.03,0.1,17.4,0.95,0,15,493,15,0,0,15,458
TV4,MC2,2023-06-04T00:45:00Z,0.988,0.02,84.99,17.4,85.02,0.14,17.8,0.929,0,15,487,15,0,0,15,457
TV4,MC2,2023-06-04T01:00:00Z,0.982,0.04,84.97,17.6,85,0.13,17.6,0.936,0,15,485,15,0,0,15,457
TV4,MC2,2023-06-04T01:15:00Z,0.989,0.02,84.94,17.3,84.97,0.1,17.2,0.952,0,15,484,15,0,0,15,457
TV4,MC2,2023-06-04T01:30:00Z,0.993,0.01,84.92,17,84.95,0.09,17.1,0.956,0,15,480,15,0,0,15,456
TV4,MC2,2023-06-04T01:45:00Z,0.976,0.05,84.89,17.5,84.92,0.21,18.3,0.899,0,15,469,15,0,0,15,454
TV4,MC2,2023-06-04T02:00:00Z,0.94,0.12,84.87,18.2,84.91,0.27,18.8,0.874,0,15,458,12,0,0,15,453
TV4,MC2,2023-06-04T02:15:00Z,0.937,0.13,84.87,18.2,84.91,0.24,18.6,0.886,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-04T02:30:00Z,0.953,0.1,84.87,18.1,84.91,0.19,18.3,0.911,0,15,452,0,0,0,15,453
TV4,MC2,2023-06-04T02:45:00Z,0.972,0.06,84.87,18,84.91,0.14,18.1,0.931,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-04T03:00:00Z,0.982,0.04,84.88,17.8,84.91,0.12,17.8,0.943,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-04T03:15:00Z,0.993,0.01,84.88,17.6,84.91,0.09,17.6,0.957,0,15,452,0,0,0,15,452
TV4,MC2,2023-06-04T03:30:00Z,1,0,84.88,17.6,84.91,0.06,17.5,0.972,0,15,453,0,0,0,15,453
TV4,MC2,2023-06-04T03:45:00Z,0.998,0,84.91,17.6,84.93,0.04,17.4,0.981,0,15,453,0,0,0,15,453
TV4,MC2,2023-06-04T04:00:00Z,0.999,0,84.92,17.5,84.95,0.03,17.4,0.984,0,15,453,0,0,0,15,453
TV4,MC2,2023-06-04T04:15:00Z,1,0,84.93,17.5,84.95,0.03,17.5,0.986,0,15,453,0,0,0,15,453
TV4,MC2,2023-06-04T04:30:00Z,1,0,84.93,17.5,84.95,0.02,17.4,0.988,0,15,453,0,0,0,15,453
TV4,MC2,2023-06-04T04:45:00Z,1,0,84.93,17.4,84.96,0.03,17.4,0.986,0,15,453,0,0,0,15,452
TV4,MC2,2023-06-04T05:00:00Z,1,0,84.94,17.2,84.96,0.04,17.3,0.98,0,15,453,0,0,0,15,453
TV4,MC2,2023-06-04T05:15:00Z,1,0,84.94,16.9,84.96,0.05,16.9,0.975,0,15,453,0,0,0,15,453
TV4,MC2,2023-06-04T05:30:00Z,0.999,0,84.95,17,84.98,0.05,16.9,0.976,0,15,453,0,0,0,15,452
TV4,MC2,2023-06-04T05:45:00Z,1,0,84.97,17,84.99,0.06,17.1,0.971,3.7,15,452,0,5.5,0,15,452
TV4,MC2,2023-06-04T06:00:00Z,1,0,84.97,17.5,84.99,0.11,17.9,0.947,14.1,15,452,0,14.1,0,15,452
TV4,MC2,2023-06-04T06:15:00Z,0.997,0.01,84.97,17.8,85,0.13,18.1,0.939,17,15,452,0,83.1,0,12,449
TV4,MC2,2023-06-04T06:30:00Z,0.986,0.03,84.99,18.4,85.02,0.1,18,0.952,17.8,15,452,0,18.9,0,12,451
TV4,MC2,2023-06-04T06:45:00Z,0.968,0.07,85.01,18.7,85.04,0.1,18.2,0.953,20.3,15,452,0,22.7,0,15,450
TV4,MC2,2023-06-04T07:00:00Z,0.969,0.07,85.01,19.2,85.05,0.11,18.9,0.949,22.9,15,452,0,25.3,0,15,451
TV4,MC2,2023-06-04T07:15:00Z,0.952,0.11,85.02,19.4,85.05,0.18,19.2,0.921,24,15,451,0,35.5,0,15,450
TV4,MC2,2023-06-04T07:30:00Z,0.914,0.19,85.03,19.6,85.07,0.27,19.6,0.883,25.8,15,451,0,34.2,0,13,450
TV4,MC2,2023-06-04T07:45:00Z,0.929,0.16,85.04,20,85.08,0.25,20,0.894,28,15,451,0,37,0,15,450
TV4,MC2,2023-06-04T08:00:00Z,0.938,0.15,85.04,19.9,85.08,0.23,20,0.901,30.9,15,451,0,38.1,0,15,451
TV4,MC2,2023-06-04T08:15:00Z,0.948,0.12,85.05,20,85.09,0.21,20,0.91,33.3,15,451,0,49.4,0,15,451
TV4,MC2,2023-06-04T08:30:00Z,0.961,0.09,85.04,20.2,85.08,0.18,20.1,0.925,35.3,15,451,0,84.2,0,15,450
TV4,MC2,2023-06-04T08:45:00Z,0.95,0.12,85.05,20.5,85.09,0.21,20.4,0.914,38.6,15,450,0,137.5,0,12,449
TV4,MC2,2023-06-04T09:00:00Z,0.921,0.19,85.06,20.6,85.1,0.28,20.6,0.885,39,15,450,0,57.5,0,10,450
TV4,MC2,2023-06-04T09:15:00Z,0.918,0.2,85.06,20.9,85.1,0.28,20.9,0.885,42.5,15,450,0,63.2,0,5,450
TV4,MC2,2023-06-04T09:30:00Z,0.928,0.18,85.07,20.9,85.11,0.25,20.8,0.897,46.9,15,450,0,71,0,15,450
TV4,MC2,2023-06-04T09:45:00Z,0.944,0.14,85.06,21.1,85.1,0.22,21,0.913,39.9,15,451,0,60.6,0,15,450
TV4,MC2,2023-06-04T10:00:00Z,0.952,0.12,85.06,21.1,85.1,0.19,20.9,0.922,24.9,15,451,0,34.4,0,15,451
TV4,MC2,2023-06-04T10:15:00Z,0.956,0.11,85.05,20.8,85.09,0.18,20.7,0.926,17.9,15,451,0,25.6,0,15,451
TV4,MC2,2023-06-04T10:30:00Z,0.968,0.08,85.06,20.6,85.1,0.15,20.5,0.937,54.6,15,451,0,80.4,0,15,451
TV4,MC2,2023-06-04T10:45:00Z,0.965,0.09,85.06,21,85.09,0.16,20.8,0.935,63,15,451,0,88.4,0,15,451
TV4,MC2,2023-06-04T11:00:00Z,0.959,0.1,85.06,21.3,85.1,0.18,21.1,0.927,24.2,15,451,0,34.1,0,15,451
TV4,MC2,2023-06-04T11:15:00Z,0.971,0.07,85.08,20.7,85.11,0.13,20.5,0.944,6.6,15,451,0,8.6,0,15,452
TV4,MC2,2023-06-04T11:30:00Z,0.99,0.02,85.08,20.3,85.11,0.09,20.2,0.96,5.5,15,1060,8,7.7,12,15,749
TV4,MC2,2023-06-04T11:45:00Z,0.997,0.01,85.08,19.7,85.1,0.08,19.6,0.965,10.3,15,599,15,13.2,15,15,730
TV4,MC2,2023-06-04T12:00:00Z,0.999,0,85.07,19,85.1,0.07,18.8,0.967,10.6,15,667,15,14.6,15,15,671
TV4,MC2,2023-06-04T12:15:00Z,1,0,85.07,18.9,85.09,0.04,18.8,0.981,19,15,687,15,27.8,15,15,652
TV4,MC2,2023-06-04T12:30:00Z,1,0,85.04,18.8,85.07,0.04,18.7,0.982,45.8,15,560,15,63.9,15,15,556
TV4,MC2,2023-06-04T12:45:00Z,0.999,0,85.02,19.7,85.05,0.03,19.5,0.988,80.9,15,544,15,95,15,15,522
TV4,MC2,2023-06-04T13:00:00Z,1.001,0,85,20.2,85.03,0.03,20,0.988,146.5,15,522,15,108.8,15,15,503
TV4,MC2,2023-06-04T13:15:00Z,1.001,0,84.98,20.7,85,0.03,20.6,0.988,195,15,692,15,127.3,15,15,596
TV4,MC2,2023-06-04T13:30:00Z,1,0,84.96,20.8,84.99,0.05,20.7,0.981,54.2,15,615,15,70.3,15,15,607
TV4,MC2,2023-06-04T13:45:00Z,1,0,84.95,19.8,84.98,0.11,20,0.951,24.7,15,546,15,35.5,15,15,768
TV4,MC2,2023-06-04T14:00:00Z,1,0,84.95,20.1,84.97,0.06,20,0.976,6.4,15,561,15,8.8,15,15,576
TV4,MC2,2023-06-04T14:15:00Z,1,0,84.96,18.7,84.98,0.06,18.7,0.972,1.3,15,682,15,2.6,15,15,670
TV4,MC2,2023-06-04T14:30:00Z,1,0,84.96,17,84.99,0.08,17,0.96,4.4,15,580,15,6.8,15,15,602
TV4,MC2,2023-06-04T14:45:00Z,1,0,84.97,16.7,84.99,0.07,16.8,0.961,4.8,15,613,15,6.6,15,15,598
TV4,MC2,2023-06-04T15:00:00Z,1,0,84.96,16.9,84.99,0.04,16.8,0.978,5.9,15,550,15,8.6,15,15,554
TV4,MC2,2023-06-04T15:15:00Z,0.999,0,84.92,17.6,84.94,0.02,17.5,0.988,9.9,15,531,15,14.6,15,15,539
TV4,MC2,2023-06-04T15:30:00Z,1,0,84.87,17.8,84.9,0.02,17.6,0.989,25.1,15,512,15,33.3,15,15,509
TV4,MC2,2023-06-04T15:45:00Z,1,0,84.93,17.9,84.95,0.03,18,0.986,36.8,15,481,15,47.8,15,15,479
TV4,MC2,2023-06-04T16:00:00Z,1,0,84.91,18.5,84.94,0.06,18.7,0.972,26.6,15,478,15,36.6,15,15,479
TV4,MC2,2023-06-04T16:15:00Z,1,0,84.95,18.4,84.98,0.08,18.6,0.965,13.7,15,472,15,17.8,15,15,476
TV4,MC2,2023-06-04T16:30:00Z,1,0,84.95,18.5,84.98,0.06,18.5,0.97,10.1,15,471,15,12.8,15,15,475
TV4,MC2,2023-06-04T16:45:00Z,1.001,0,84.96,18.2,84.98,0.07,18.2,0.965,6.4,15,470,15,8.2,15,15,475
TV4,MC2,2023-06-04T17:00:00Z,1.001,0,84.98,18.1,85.01,0.07,18.1,0.967,1.3,15,469,15,2.4,15,15,475
TV4,MC2,2023-06-04T17:15:00Z,1,0,85,18,85.03,0.11,18.2,0.95,0,15,469,15,0,15,15,475
TV4,MC2,2023-06-04T17:30:00Z,0.999,0,84.97,18,85,0.1,18.1,0.952,0,15,468,15,0,15,15,475
TV4,MC2,2023-06-04T17:45:00Z,0.999,0,84.99,17.8,85.01,0.09,17.9,0.954,0,15,468,15,0,15,15,474
TV4,MC2,2023-06-04T18:00:00Z,0.995,0.01,85.02,17.8,85.04,0.12,18,0.944,0,15,468,15,0,15,15,474
TV4,MC2,2023-06-04T18:15:00Z,0.997,0.01,85.03,18,85.05,0.1,18,0.952,0,15,468,15,0,15,15,474
TV4,MC2,2023-06-04T18:30:00Z,1,0,85.06,18.2,85.08,0.06,18.1,0.97,0,15,469,15,0,15,15,474
TV4,MC2,2023-06-04T18:45:00Z,1.001,0,85.06,18.1,85.08,0.05,18.1,0.977,0,15,471,15,0,15,15,474
TV4,MC2,2023-06-04T19:00:00Z,1.001,0,85.05,18.1,85.07,0.03,18,0.985,0,15,471,15,0,15,15,474
TV4,MC2,2023-06-04T19:15:00Z,1,0,85.06,18.1,85.09,0.03,18,0.988,0,15,471,15,0,15,15,474
TV4,MC2,2023-06-04T19:30:00Z,1,0,85.09,18,85.12,0.02,17.9,0.99,0,15,493,15,0,15,15,487
TV4,MC2,2023-06-04T19:45:00Z,1,0,85.11,17.8,85.14,0.03,17.8,0.985,0,15,506,15,0,15,15,504
TV4,MC2,2023-06-04T20:00:00Z,1,0,85.14,17.7,85.16,0.04,17.7,0.982,0,15,568,15,0,15,15,590
TV4,MC2,2023-06-04T20:15:00Z,1,0,85.16,17.6,85.19,0.03,17.6,0.987,0,15,576,15,0,15,15,598
TV4,MC2,2023-06-04T20:30:00Z,1,0,85.19,17.4,85.21,0.02,17.3,0.988,0,15,569,15,0,15,15,592
TV4,MC2,2023-06-04T20:45:00Z,1,0,85.2,17.2,85.22,0.02,17.2,0.988,0,15,625,15,0,15,15,611
TV4,MC2,2023-06-04T21:00:00Z,1,0,85.24,17.4,85.26,0.02,17.3,0.989,0,15,584,15,0,15,15,598
TV4,MC2,2023-06-04T21:15:00Z,1,0,85.23,17.4,85.26,0.02,17.3,0.99,0,15,558,15,0,15,15,564
TV4,MC2,2023-06-04T21:30:00Z,1,0,85.23,17.3,85.25,0.02,17.2,0.99,0,15,552,15,0,15,15,550
TV4,MC2,2023-06-04T21:45:00Z,1,0,85.22,17.3,85.24,0.03,17.4,0.985,0,15,537,15,0,15,15,529
