Tree,MC,Timestamp,Port3_Temp,Port3_RH,Port3_Atmos_pressure,Port3_VPD,Port2_ATM22_Xaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port2_ATM22_Yaxis,Port2_Gust_speed,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes_H,Port4_LW_minutes
ET5,MC2,2023-06-02T20:15:00Z,21.5,0.774,87.63,0.58,5,3.15,191,21.5,0.8,5.62,0,450,0,5
ET5,MC2,2023-06-02T20:30:00Z,21.2,0.817,87.63,0.46,5.2,4.52,193,21.3,0.6,8.57,0,450,0,15
ET5,MC2,2023-06-02T20:45:00Z,21.2,0.824,87.64,0.44,5.4,4.53,192,21.3,0.4,7.76,0,450,0,15
ET5,MC2,2023-06-02T21:00:00Z,21.1,0.835,87.65,0.41,5.2,4.41,195,21.1,0.7,8.14,0,451,0,15
ET5,MC2,2023-06-02T21:15:00Z,21,0.834,87.66,0.41,5,4.48,193,21.1,0.7,8.73,0,451,0,15
ET5,MC2,2023-06-02T21:30:00Z,21,0.83,87.67,0.42,5.2,3.92,192,21,0.6,8.02,0,451,0,15
ET5,MC2,2023-06-02T21:45:00Z,20.8,0.841,87.67,0.39,5.1,4.22,194,20.9,0.7,8.09,0,451,0,15
ET5,MC2,2023-06-02T22:00:00Z,20.9,0.836,87.67,0.4,5.5,4.65,194,21,0.4,8.98,0,451,0,15
ET5,MC2,2023-06-02T22:15:00Z,20.5,0.875,87.66,0.3,5.3,5.04,193,20.6,0.6,10.06,0,451,0,15
ET5,MC2,2023-06-02T22:30:00Z,20.6,0.859,87.67,0.34,5.2,4.32,195,20.7,0.6,8.86,0,451,0,15
ET5,MC2,2023-06-02T22:45:00Z,20.4,0.871,87.67,0.31,5.2,4.83,195,20.5,0.6,10,0,451,0,15
ET5,MC2,2023-06-02T23:00:00Z,20.4,0.863,87.67,0.33,5.4,4.74,192,20.5,0.7,8.59,0,451,0,15
ET5,MC2,2023-06-02T23:15:00Z,20.5,0.849,87.64,0.36,5.4,4.46,190,20.5,0.7,7.61,0,451,0,15
ET5,MC2,2023-06-02T23:30:00Z,20.2,0.867,87.63,0.32,5.2,4.35,191,20.3,0.7,9.86,0,451,0,15
ET5,MC2,2023-06-02T23:45:00Z,20.5,0.845,87.62,0.37,5.2,4.74,193,20.6,0.5,9.21,0,451,0,15
ET5,MC2,2023-06-03T00:00:00Z,20.4,0.86,87.62,0.34,5.2,5.07,197,20.4,0.7,9.68,0,451,0,15
ET5,MC2,2023-06-03T00:15:00Z,20.2,0.87,87.61,0.31,5.3,5.12,197,20.3,0.7,10.68,0,451,0,15
ET5,MC2,2023-06-03T00:30:00Z,20.1,0.871,87.59,0.3,5.2,4.55,195,20.2,0.6,8.43,0,451,0,15
ET5,MC2,2023-06-03T00:45:00Z,20.3,0.857,87.58,0.34,5.3,4.8,195,20.4,0.5,8.88,0,451,0,15
ET5,MC2,2023-06-03T01:00:00Z,20.5,0.837,87.56,0.39,5.2,4.66,196,20.6,0.5,8.79,0,451,0,15
ET5,MC2,2023-06-03T01:15:00Z,20.5,0.832,87.55,0.41,5.1,4.42,193,20.6,0.6,8.49,0,451,0,15
ET5,MC2,2023-06-03T01:30:00Z,20.6,0.826,87.55,0.42,4.9,4.15,191,20.6,0.7,8.79,0,451,0,15
ET5,MC2,2023-06-03T01:45:00Z,20.4,0.837,87.54,0.39,5.1,3.09,191,20.4,0.7,7.71,0,451,0,15
ET5,MC2,2023-06-03T02:00:00Z,20,0.849,87.53,0.35,5,2.31,173,20.1,0.8,6.07,0,451,0,15
ET5,MC2,2023-06-03T02:15:00Z,19.8,0.861,87.51,0.32,5,2.61,185,20,0.9,5.9,0,451,0,15
ET5,MC2,2023-06-03T02:30:00Z,20.2,0.853,87.5,0.35,5.1,2.96,190,20.2,0.7,6.34,0,451,0,15
ET5,MC2,2023-06-03T02:45:00Z,20.5,0.849,87.5,0.36,5.1,4.03,197,20.6,0.9,8.12,0,451,0,15
ET5,MC2,2023-06-03T03:00:00Z,20.5,0.838,87.49,0.39,5,2.13,181,20.4,0.8,5.93,0,451,0,15
ET5,MC2,2023-06-03T03:15:00Z,20.4,0.846,87.51,0.37,4.9,2.59,190,20.5,1,6.3,0,451,0,15
ET5,MC2,2023-06-03T03:30:00Z,20.7,0.832,87.5,0.41,5,2.9,188,20.8,0.8,5.41,0,451,0,15
ET5,MC2,2023-06-03T03:45:00Z,20.7,0.831,87.49,0.41,5.2,3.3,185,20.8,0.8,7.88,0,451,0,15
ET5,MC2,2023-06-03T04:00:00Z,21,0.816,87.5,0.46,5.3,3.68,186,21,0.7,8.22,0,451,0,15
ET5,MC2,2023-06-03T04:15:00Z,20.8,0.827,87.51,0.42,4.9,2.64,180,20.7,0.8,6.62,0,451,0,15
ET5,MC2,2023-06-03T04:30:00Z,20.8,0.828,87.5,0.42,5.1,2.76,187,20.9,0.9,5.96,0,451,0,15
ET5,MC2,2023-06-03T04:45:00Z,20.6,0.834,87.5,0.4,4.8,2.22,187,20.7,0.8,5.61,0,451,0,15
ET5,MC2,2023-06-03T05:00:00Z,20.9,0.824,87.5,0.43,5,2.84,187,20.9,0.7,5.6,0,451,0,15
ET5,MC2,2023-06-03T05:15:00Z,20.9,0.822,87.51,0.44,5.1,2.49,189,20.9,0.8,6.11,0,451,0,15
ET5,MC2,2023-06-03T05:30:00Z,21,0.816,87.51,0.46,5.1,3.21,188,21,0.8,6.53,6.2,451,0,15
ET5,MC2,2023-06-03T05:45:00Z,21.1,0.814,87.52,0.47,5.1,3.01,185,21.3,0.8,6.01,34.4,450,0,15
ET5,MC2,2023-06-03T06:00:00Z,21.1,0.823,87.53,0.44,5.1,3.27,188,21.5,0.8,6.47,82,450,0,3
ET5,MC2,2023-06-03T06:15:00Z,21.2,0.823,87.55,0.45,5.2,3.74,189,21.6,0.9,6.82,126.3,449,0,0
ET5,MC2,2023-06-03T06:30:00Z,21.3,0.826,87.55,0.44,5.1,2.58,178,21.8,0.9,5.24,174,449,0,0
ET5,MC2,2023-06-03T06:45:00Z,21.6,0.823,87.56,0.46,5,2.05,178,22.2,1,5.73,226.5,449,0,0
ET5,MC2,2023-06-03T07:00:00Z,22,0.813,87.58,0.5,4.9,1.41,175,22.8,1.1,3.46,280.3,448,0,0
ET5,MC2,2023-06-03T07:15:00Z,22.2,0.805,87.58,0.52,5,1.71,172,23,1.1,3.16,336.5,448,0,0
ET5,MC2,2023-06-03T07:30:00Z,22.7,0.789,87.6,0.58,4.9,1.05,182,23.9,1.1,2.75,393.3,448,0,0
ET5,MC2,2023-06-03T07:45:00Z,23.6,0.772,87.61,0.66,5,0.4,324,25.4,1.4,0.97,450.6,447,0,0
ET5,MC2,2023-06-03T08:00:00Z,24.1,0.76,87.62,0.72,5,0.36,323,26.4,1.4,0.83,506.1,447,0,0
ET5,MC2,2023-06-03T08:15:00Z,24.4,0.746,87.63,0.78,5.1,0.42,328,26.8,1.4,0.89,562.3,447,0,0
ET5,MC2,2023-06-03T08:30:00Z,24.4,0.732,87.64,0.82,5.1,0.47,328,27,1.4,0.84,343.9,448,0,0
ET5,MC2,2023-06-03T08:45:00Z,24.4,0.742,87.64,0.79,5.2,1.29,152,25.9,1.3,3.81,635.6,448,0,0
ET5,MC2,2023-06-03T09:00:00Z,23.8,0.759,87.66,0.71,5,1.9,86,25.1,1.3,4.18,676.6,448,0,0
ET5,MC2,2023-06-03T09:15:00Z,24.5,0.751,87.66,0.76,5,1.63,91,25.5,1.2,4.66,324.5,448,0,0
ET5,MC2,2023-06-03T09:30:00Z,23.9,0.766,87.67,0.69,5,1.78,160,24.8,1.2,4.57,339.3,449,0,0
ET5,MC2,2023-06-03T09:45:00Z,24,0.77,87.67,0.69,4.9,1.59,156,25,1.1,4.2,828.4,448,0,0
ET5,MC2,2023-06-03T10:00:00Z,24.6,0.758,87.67,0.75,4.9,1.19,78,25.6,1.2,4.53,893.7,447,0,0
ET5,MC2,2023-06-03T10:15:00Z,24.1,0.767,87.66,0.7,5,1.95,107,24.9,1.1,5.04,581,448,0,0
ET5,MC2,2023-06-03T10:30:00Z,24.4,0.78,87.67,0.67,5,1.1,68,25.2,1,4.03,375.2,448,0,0
ET5,MC2,2023-06-03T10:45:00Z,24.5,0.782,87.67,0.67,5.1,1.28,170,24.6,1,4.61,331.2,449,0,0
ET5,MC2,2023-06-03T11:00:00Z,24,0.804,87.66,0.58,5,1.74,169,24.8,1.1,5.65,798.2,448,0,0
ET5,MC2,2023-06-03T11:15:00Z,23.6,0.815,87.66,0.54,5,1.7,172,24.2,0.9,5.7,257.4,449,0,0
ET5,MC2,2023-06-03T11:30:00Z,23.7,0.82,87.65,0.53,5,1.48,59,24.3,0.9,3.51,267.2,449,0,0
ET5,MC2,2023-06-03T11:45:00Z,24.3,0.812,87.63,0.57,5,1.27,38,24.7,1,5.33,295.9,448,0,0
ET5,MC2,2023-06-03T12:00:00Z,24.5,0.81,87.62,0.58,5.1,1.55,66,24.9,1.1,3.9,823.4,447,0,0
ET5,MC2,2023-06-03T12:15:00Z,24.8,0.8,87.62,0.62,5,1.51,176,25,1.1,4.94,797.6,447,0,0
ET5,MC2,2023-06-03T12:30:00Z,24.6,0.809,87.6,0.59,5,1.35,64,25.1,1.1,6.63,859.1,447,0,0
ET5,MC2,2023-06-03T12:45:00Z,24.6,0.795,87.58,0.64,4.9,1.39,38,24.9,1,4.46,702.6,447,0,0
ET5,MC2,2023-06-03T13:00:00Z,24,0.82,87.57,0.54,4.9,1.44,62,24.5,1,4.8,293.7,448,0,0
ET5,MC2,2023-06-03T13:15:00Z,23.8,0.828,87.55,0.51,4.9,1.33,51,24.2,1,3.46,255.6,449,0,0
ET5,MC2,2023-06-03T13:30:00Z,24.8,0.809,87.54,0.6,4.9,1.17,17,24.9,1,3.07,668,448,0,0
ET5,MC2,2023-06-03T13:45:00Z,23.9,0.816,87.53,0.55,5,1.78,197,24.4,1,4.87,843.4,448,0,0
ET5,MC2,2023-06-03T14:00:00Z,24.8,0.803,87.51,0.62,4.9,1.05,3,25.4,1.1,2.9,499.5,448,0,0
ET5,MC2,2023-06-03T14:15:00Z,24.4,0.814,87.49,0.57,5,1.2,33,24.7,1.1,3.47,229.1,449,0,0
ET5,MC2,2023-06-03T14:30:00Z,24.2,0.816,87.5,0.56,4.9,1.14,16,24.9,1.1,4.18,301.8,448,0,0
ET5,MC2,2023-06-03T14:45:00Z,24.8,0.796,87.52,0.64,4.9,1.25,245,25,1.1,5.22,273.2,449,0,0
ET5,MC2,2023-06-03T15:00:00Z,23.7,0.832,87.5,0.49,4.9,1.28,135,24.3,1.1,4.23,251.6,449,0,0
ET5,MC2,2023-06-03T15:15:00Z,24.2,0.813,87.49,0.56,4.9,1.48,187,24.6,1.1,3.84,232.7,449,0,0
ET5,MC2,2023-06-03T15:30:00Z,23.6,0.826,87.47,0.51,4.9,2.01,205,24,0.9,6.46,290,449,0,0
ET5,MC2,2023-06-03T15:45:00Z,23.3,0.843,87.48,0.45,4.9,1.7,166,23.5,1.1,5.75,191.7,450,0,0
ET5,MC2,2023-06-03T16:00:00Z,22.4,0.875,87.48,0.34,5.4,3.96,195,22.6,0.7,8.5,239.5,456,0,4
ET5,MC2,2023-06-03T16:15:00Z,22.3,0.88,87.46,0.32,5,2.56,198,22.6,0.8,8.54,198.1,450,0,3
ET5,MC2,2023-06-03T16:30:00Z,22,0.879,87.48,0.32,5,2.19,195,22.2,0.9,6.96,91.9,450,0,15
ET5,MC2,2023-06-03T16:45:00Z,21.9,0.87,87.48,0.34,5.1,2.86,196,22,0.8,6.02,79.8,450,0,15
ET5,MC2,2023-06-03T17:00:00Z,21.8,0.871,87.48,0.34,4.9,1.48,165,22,0.8,6.17,67.7,451,0,15
ET5,MC2,2023-06-03T17:15:00Z,21.7,0.882,87.51,0.3,4.8,0.88,138,21.8,0.9,2.96,51.1,451,0,15
ET5,MC2,2023-06-03T17:30:00Z,21.4,0.899,87.53,0.26,4.9,1.54,187,21.5,0.9,4.06,30.9,451,0,15
ET5,MC2,2023-06-03T17:45:00Z,21.3,0.909,87.54,0.23,5,2.51,194,21.4,0.9,7.1,35.7,451,0,15
ET5,MC2,2023-06-03T18:00:00Z,21.3,0.903,87.53,0.24,5,2.82,197,21.4,0.7,7.49,17.6,451,0,15
ET5,MC2,2023-06-03T18:15:00Z,21.1,0.908,87.58,0.23,5.1,3.48,194,21.2,0.8,8.03,0.4,454,0,15
ET5,MC2,2023-06-03T18:30:00Z,21.1,0.907,87.59,0.23,5.2,3.4,192,21.2,0.9,5.97,0,452,0,15
ET5,MC2,2023-06-03T18:45:00Z,21,0.907,87.6,0.23,5,3.14,190,21.1,0.8,6.82,0,452,0,15
ET5,MC2,2023-06-03T19:00:00Z,20.9,0.906,87.62,0.23,5,2.35,198,21,0.8,6.67,0,452,0,15
ET5,MC2,2023-06-03T19:15:00Z,20.8,0.913,87.62,0.21,4.9,2.11,203,20.8,0.8,5.83,0,452,0,15
ET5,MC2,2023-06-03T19:30:00Z,20.9,0.902,87.65,0.24,4.9,1.43,216,20.9,0.8,6.38,0,452,0,15
ET5,MC2,2023-06-03T19:45:00Z,20.5,0.923,87.66,0.19,4.8,1.19,237,20.5,0.9,3.96,0,452,0,15
ET5,MC2,2023-06-03T20:00:00Z,20.5,0.917,87.67,0.2,4.8,0.67,243,20.4,0.8,4.32,0,453,0,15
ET5,MC2,2023-06-03T20:15:00Z,20.2,0.931,87.68,0.16,4.8,0.42,354,20,0.8,1.33,0,453,0,15
ET5,MC2,2023-06-03T20:30:00Z,20.3,0.932,87.69,0.16,4.9,2.14,202,20.4,0.7,4.78,0,452,0,15
ET5,MC2,2023-06-03T20:45:00Z,20.6,0.917,87.71,0.2,4.9,1.7,204,20.6,0.8,4.73,0,452,0,15
ET5,MC2,2023-06-03T21:00:00Z,20.3,0.924,87.74,0.18,4.8,0.55,333,20.2,0.8,2.05,0,453,0,15
ET5,MC2,2023-06-03T21:15:00Z,20.2,0.94,87.77,0.14,4.8,0.54,260,20.2,0.9,1.85,0,453,0,15
ET5,MC2,2023-06-03T21:30:00Z,20.2,0.935,87.78,0.15,4.9,0.54,87,20.2,0.9,1.1,0,453,0,15
ET5,MC2,2023-06-03T21:45:00Z,20.1,0.935,87.78,0.15,4.8,0.64,96,20,0.9,1.79,0,453,0,15
ET5,MC2,2023-06-03T22:00:00Z,20.2,0.925,87.77,0.18,4.9,1.43,173,20.3,0.8,5.05,0,452,0,15
ET5,MC2,2023-06-03T22:15:00Z,21,0.86,87.75,0.35,5.1,2.69,184,21,0.9,5.46,0,451,0,15
ET5,MC2,2023-06-03T22:30:00Z,21.4,0.836,87.74,0.42,5.2,3.08,191,21.4,0.7,6.06,0,451,0,15
ET5,MC2,2023-06-03T22:45:00Z,21.4,0.823,87.72,0.45,5.1,2.8,186,21.5,0.9,5.18,0,451,0,15
ET5,MC2,2023-06-03T23:00:00Z,21.6,0.801,87.72,0.52,5.1,2.32,187,21.6,0.9,4.77,0,451,0,15
ET5,MC2,2023-06-03T23:15:00Z,20.5,0.85,87.71,0.36,4.9,1.49,180,20.4,0.9,2.78,0,451,0,15
ET5,MC2,2023-06-03T23:30:00Z,20.3,0.851,87.7,0.36,4.8,1.19,178,20.4,0.9,2.25,0,451,0,15
ET5,MC2,2023-06-03T23:45:00Z,20.1,0.86,87.69,0.33,4.9,1.07,169,20.1,0.8,3.25,0,451,0,15
ET5,MC2,2023-06-04T00:00:00Z,20.5,0.857,87.69,0.34,5,2.53,184,20.6,0.9,5.35,0,451,0,15
ET5,MC2,2023-06-04T00:15:00Z,20.9,0.849,87.67,0.37,5,2.04,189,20.8,0.8,4.63,0,451,0,15
ET5,MC2,2023-06-04T00:30:00Z,20.6,0.855,87.66,0.35,5,1.79,190,20.6,0.9,5.4,0,451,0,15
ET5,MC2,2023-06-04T00:45:00Z,20.3,0.861,87.65,0.33,4.9,1.06,204,20.4,0.8,2.33,0,451,0,15
ET5,MC2,2023-06-04T01:00:00Z,20.1,0.86,87.63,0.33,4.8,0.95,190,20.2,0.8,2.47,0,451,0,15
ET5,MC2,2023-06-04T01:15:00Z,20.6,0.833,87.58,0.4,4.9,1.69,191,20.6,0.8,3.92,0,451,0,15
ET5,MC2,2023-06-04T01:30:00Z,20.6,0.832,87.56,0.41,5,2.38,188,20.6,0.8,4.67,0,451,0,15
ET5,MC2,2023-06-04T01:45:00Z,20.6,0.816,87.54,0.45,4.8,1.06,195,20.6,0.8,2.52,0,451,0,15
ET5,MC2,2023-06-04T02:00:00Z,21.1,0.787,87.52,0.53,5,1.53,183,21.3,0.9,3.82,0,450,0,15
ET5,MC2,2023-06-04T02:15:00Z,20.8,0.812,87.52,0.46,4.9,1.52,163,20.6,0.9,3.7,0,451,0,15
ET5,MC2,2023-06-04T02:30:00Z,20.2,0.851,87.52,0.35,4.9,0.82,103,20.3,0.9,2.61,0,451,0,15
ET5,MC2,2023-06-04T02:45:00Z,20.1,0.861,87.52,0.33,4.8,0.62,34,20,0.9,2.59,0,451,0,15
ET5,MC2,2023-06-04T03:00:00Z,19.8,0.878,87.53,0.28,4.8,0.52,302,19.7,0.8,1.1,0,452,0,15
ET5,MC2,2023-06-04T03:15:00Z,19.5,0.889,87.54,0.25,4.8,0.49,323,19.2,0.9,0.87,0,452,0,15
ET5,MC2,2023-06-04T03:30:00Z,19,0.922,87.55,0.17,4.8,0.61,331,19,0.8,1.44,0,453,0,15
ET5,MC2,2023-06-04T03:45:00Z,19,0.935,87.57,0.14,4.8,0.7,140,18.9,0.8,1.95,0,452,0,15
ET5,MC2,2023-06-04T04:00:00Z,19.3,0.942,87.59,0.13,4.9,1.24,167,19.4,0.9,2.82,0,452,0,15
ET5,MC2,2023-06-04T04:15:00Z,19.9,0.925,87.59,0.17,4.8,0.85,162,19.8,0.9,1.94,0,452,0,15
ET5,MC2,2023-06-04T04:30:00Z,19.8,0.925,87.59,0.17,4.8,0.97,158,19.7,0.9,2.17,0,453,0,15
ET5,MC2,2023-06-04T04:45:00Z,19.5,0.931,87.59,0.15,4.9,0.88,126,19.5,0.9,2.27,0,453,0,15
ET5,MC2,2023-06-04T05:00:00Z,19.6,0.919,87.6,0.18,4.9,1.21,170,19.6,0.9,3.04,0,452,0,15
ET5,MC2,2023-06-04T05:15:00Z,19.8,0.899,87.59,0.23,4.9,1.2,193,19.9,0.8,3.14,0,452,0,15
ET5,MC2,2023-06-04T05:30:00Z,19.8,0.891,87.61,0.25,4.9,1.63,181,19.8,0.9,3.66,7.3,452,0,15
ET5,MC2,2023-06-04T05:45:00Z,20.4,0.857,87.62,0.34,4.8,1.19,175,20.5,0.8,3.72,32.4,451,0,15
ET5,MC2,2023-06-04T06:00:00Z,19.8,0.883,87.63,0.27,4.9,1.48,180,20.2,0.9,2.53,72.3,450,0,15
ET5,MC2,2023-06-04T06:15:00Z,20.2,0.875,87.63,0.3,4.9,1.37,179,20.6,0.9,3.02,115.2,450,0,10
ET5,MC2,2023-06-04T06:30:00Z,20.7,0.865,87.65,0.33,4.8,0.85,156,21.4,1.1,2.39,168.1,449,0,0
ET5,MC2,2023-06-04T06:45:00Z,21.5,0.838,87.67,0.41,4.9,0.7,143,22.6,1.1,1.97,217.9,448,0,0
ET5,MC2,2023-06-04T07:00:00Z,22,0.812,87.68,0.5,5,0.56,122,23.6,1.1,1.18,274.1,447,0,0
ET5,MC2,2023-06-04T07:15:00Z,22.7,0.806,87.68,0.53,5,0.43,60,24.7,1.2,0.95,330.7,447,0,0
ET5,MC2,2023-06-04T07:30:00Z,23.3,0.785,87.7,0.62,5.1,0.37,320,25.4,1.4,0.76,387.5,447,0,0
ET5,MC2,2023-06-04T07:45:00Z,23.6,0.782,87.7,0.63,5.1,0.4,332,25.9,1.3,0.87,444.9,447,0,0
ET5,MC2,2023-06-04T08:00:00Z,24.6,0.745,87.7,0.79,5.1,0.52,347,26.3,1.4,1.15,500.2,447,0,0
ET5,MC2,2023-06-04T08:15:00Z,24.2,0.759,87.71,0.73,5.2,0.42,325,26.8,1.5,0.96,552.1,448,0,0
ET5,MC2,2023-06-04T08:30:00Z,25,0.746,87.7,0.8,5.2,0.5,344,27.1,1.4,1.05,278.5,448,0,0
ET5,MC2,2023-06-04T08:45:00Z,24.5,0.762,87.71,0.73,5.2,0.57,325,26.8,1.5,1.1,600.4,448,0,0
ET5,MC2,2023-06-04T09:00:00Z,25,0.771,87.72,0.73,5.2,0.63,335,27.1,1.4,1.5,580.4,448,0,0
ET5,MC2,2023-06-04T09:15:00Z,25.4,0.779,87.72,0.72,5.2,0.59,353,27,1.3,1.85,195.6,448,0,0
ET5,MC2,2023-06-04T09:30:00Z,25,0.787,87.73,0.67,5.2,0.62,336,26.2,1.1,1.62,209.1,449,0,0
ET5,MC2,2023-06-04T09:45:00Z,24.2,0.828,87.74,0.52,5.1,0.46,334,25.6,1.1,0.79,170.8,450,0,0
ET5,MC2,2023-06-04T10:00:00Z,24,0.856,87.73,0.43,5.1,0.49,346,25.5,1.1,0.97,492,449,0,7
ET5,MC2,2023-06-04T10:15:00Z,24.6,0.836,87.72,0.5,5.2,0.67,324,25.4,1.1,1.63,338.4,449,0,0
ET5,MC2,2023-06-04T10:30:00Z,24.4,0.836,87.72,0.5,5.1,0.79,330,25.4,1.1,1.56,473.3,449,0,0
ET5,MC2,2023-06-04T10:45:00Z,24.3,0.835,87.72,0.5,5.1,0.58,339,24.9,1.1,1.43,177.2,450,0,3
ET5,MC2,2023-06-04T11:00:00Z,23.6,0.861,87.74,0.4,5,0.54,340,24.4,1.1,1,195.4,450,0,15
ET5,MC2,2023-06-04T11:15:00Z,23.5,0.867,87.75,0.38,5.1,0.45,331,24.4,1.1,0.91,189,450,0,14
ET5,MC2,2023-06-04T11:30:00Z,24.6,0.853,87.73,0.45,5,0.57,336,25.4,1.1,1.23,356,449,0,2
ET5,MC2,2023-06-04T11:45:00Z,24.9,0.813,87.72,0.59,5.1,0.72,330,25.4,1.1,1.67,293.5,449,0,0
ET5,MC2,2023-06-04T12:00:00Z,24,0.854,87.72,0.44,5,0.65,335,24.9,1.1,1.3,262.9,450,0,0
ET5,MC2,2023-06-04T12:15:00Z,23.5,0.852,87.7,0.43,5,1.28,211,24.4,1.1,3.49,342.6,449,0,2
ET5,MC2,2023-06-04T12:30:00Z,23,0.842,87.68,0.44,5,1.23,161,23.8,1,2.97,297.4,449,0,0
ET5,MC2,2023-06-04T12:45:00Z,23.2,0.815,87.67,0.53,5,1.44,126,24,1.2,4.45,350.3,449,0,0
ET5,MC2,2023-06-04T13:00:00Z,24.3,0.796,87.64,0.62,5,1.03,158,25.2,1.1,3.32,345.5,448,0,0
ET5,MC2,2023-06-04T13:15:00Z,26.2,0.743,87.61,0.87,5,0.66,344,26.2,1.2,1.46,312.7,448,0,0
ET5,MC2,2023-06-04T13:30:00Z,26.1,0.734,87.6,0.9,5,0.63,334,26.2,1.1,1.26,335.3,448,0,0
ET5,MC2,2023-06-04T13:45:00Z,25.4,0.755,87.58,0.8,5,0.78,335,25.7,1.1,2.11,191.7,449,0,0
ET5,MC2,2023-06-04T14:00:00Z,24.4,0.808,87.58,0.59,5,0.76,115,25,1,3.28,130,449,0,0
ET5,MC2,2023-06-04T14:15:00Z,22.4,0.865,87.59,0.37,5.1,2.25,153,22,1,4.77,30,715,13,15
ET5,MC2,2023-06-04T14:30:00Z,19.9,0.913,87.64,0.2,4.3,2.83,239,18.8,0.2,5.68,11.7,1045,15,15
ET5,MC2,2023-06-04T14:45:00Z,19.9,0.936,87.63,0.15,4.6,NA,NA,19,0.2,NA,14.3,635,15,15
ET5,MC2,2023-06-04T15:00:00Z,19.5,0.938,87.65,0.14,4.1,NA,NA,18.8,0.4,NA,15.9,688,15,15
ET5,MC2,2023-06-04T15:15:00Z,19,0.965,87.58,0.08,4.1,NA,NA,18.8,0.4,NA,33.1,590,15,15
ET5,MC2,2023-06-04T15:30:00Z,19.1,0.973,87.54,0.06,4.3,NA,NA,18.7,0.4,NA,158.9,492,15,15
ET5,MC2,2023-06-04T15:45:00Z,20.6,0.961,87.57,0.09,4.3,NA,NA,20,0.6,NA,287.8,471,15,15
ET5,MC2,2023-06-04T16:00:00Z,20.6,0.933,87.56,0.16,4.4,NA,NA,19.4,0.6,NA,107.3,455,13,15
ET5,MC2,2023-06-04T16:15:00Z,21.6,0.847,87.6,0.39,4.6,NA,NA,20.8,0.5,NA,41.6,466,10,15
ET5,MC2,2023-06-04T16:30:00Z,21.4,0.853,87.6,0.37,4.7,2.94,195,21.3,0.6,5.33,34.4,453,6,15
ET5,MC2,2023-06-04T16:45:00Z,21.1,0.866,87.61,0.34,4.6,1.44,152,20.8,0.6,4.22,23.4,453,0,15
ET5,MC2,2023-06-04T17:00:00Z,21,0.864,87.63,0.34,4.8,2.3,172,21.1,0.6,4.05,16.1,451,0,15
ET5,MC2,2023-06-04T17:15:00Z,21.8,0.778,87.64,0.58,5,5.1,198,21.9,0.5,8.8,7.1,450,0,15
ET5,MC2,2023-06-04T17:30:00Z,21.2,0.811,87.62,0.48,4.9,3.33,182,21.2,0.6,6.73,3.8,451,0,15
ET5,MC2,2023-06-04T17:45:00Z,20.8,0.857,87.64,0.35,4.8,2.6,176,20.9,0.7,6.31,0,451,0,15
ET5,MC2,2023-06-04T18:00:00Z,21,0.856,87.67,0.36,5,3.08,183,21.1,0.7,7.18,0,479,4,15
ET5,MC2,2023-06-04T18:15:00Z,20.8,0.867,87.69,0.33,4.8,2.7,185,20.9,0.8,6.4,0,464,15,15
ET5,MC2,2023-06-04T18:30:00Z,21.1,0.871,87.7,0.32,4.8,3.3,197,21.2,0.6,7.21,0,452,1,15
ET5,MC2,2023-06-04T18:45:00Z,20.7,0.902,87.72,0.24,4.8,3.13,199,20.7,0.6,6.45,0,452,0,15
ET5,MC2,2023-06-04T19:00:00Z,20.4,0.92,87.7,0.19,4.8,2.52,173,20.4,0.9,7.3,0,452,0,15
ET5,MC2,2023-06-04T19:15:00Z,20.7,0.906,87.71,0.23,5.1,4.62,197,20.9,0.6,8.14,0,461,4,15
ET5,MC2,2023-06-04T19:30:00Z,20.8,0.893,87.75,0.26,4.8,1.36,185,20.7,0.7,4.99,0,543,8,15
ET5,MC2,2023-06-04T19:45:00Z,20.1,0.926,87.78,0.17,4.7,0.58,48,20.1,0.7,2.83,0,616,15,15
ET5,MC2,2023-06-04T20:00:00Z,19.8,0.944,87.8,0.13,4.6,0.92,136,19.8,0.7,2.46,0,525,15,15
ET5,MC2,2023-06-04T20:15:00Z,19.8,0.938,87.83,0.14,4.6,1.06,190,19.9,0.7,3.84,0,516,15,15
ET5,MC2,2023-06-04T20:30:00Z,19.8,0.922,87.85,0.18,4.6,1.51,193,19.8,0.7,4.15,0,561,15,15
ET5,MC2,2023-06-04T20:45:00Z,19.4,0.951,87.9,0.11,4.3,0.7,316,19.1,0.5,1.92,0,682,15,15
ET5,MC2,2023-06-04T21:00:00Z,19.1,0.946,87.92,0.12,4.2,2.27,223,18.2,0.3,4.5,0,778,15,15
ET5,MC2,2023-06-04T21:15:00Z,19.2,0.918,87.91,0.18,4.2,2.2,231,17.8,0.2,4.07,0,673,15,15
ET5,MC2,2023-06-04T21:30:00Z,19.2,0.915,87.9,0.19,4.2,1.54,201,17.9,0.4,2.42,0,622,15,15
ET5,MC2,2023-06-04T21:45:00Z,19,0.942,87.88,0.13,4.3,2.1,185,18.1,0.4,3.99,0,552,15,15
ET5,MC2,2023-06-04T22:00:00Z,20,0.893,87.88,0.25,4.7,2.88,191,18.6,0.5,5.41,0,482,15,15
ET5,MC2,2023-06-04T22:15:00Z,19.9,0.902,87.86,0.23,4.8,3.73,195,19.8,0.3,8.69,0,458,11,15
