Tree,MC,Timestamp,Port3_VPD,Port3_Temp,Port3_Atmos_pressure,Port3_RH,Port6_RH,Port6_VPD,Port6_Temp,Port6_Atmos_pressure,Port2_Gust_speed,Port2_ATM22_Xaxis,Port2_ATM22_Yaxis,Port2_Wind_speed,Port2_Wind_direction,Port2_ATM22_temp,Port1_Solar,Port4_LWS_Count,Port4_LW_minutes,Port4_LW_minutes_H,Port5_LW_minutes,Port5_LW_minutes_H,Port5_LWS_Count
FB6,MC2,2024-02-20T19:15:00Z,0,15.7,86.33,0.998,1,0,15.8,86.2,NA,-2.1,-2.9,NA,NA,15.7,0,1236,15,15,15,15,1078
FB6,MC2,2024-02-20T19:30:00Z,0,15.8,86.32,0.998,0.999,0,15.8,86.19,NA,-1.6,-2.9,NA,NA,15.8,0,1062,15,15,15,15,1010
FB6,MC2,2024-02-20T19:45:00Z,0,15.9,86.32,0.999,1,0,15.9,86.2,NA,-1.9,-2.5,NA,NA,15.9,0,1131,15,15,15,15,1015
FB6,MC2,2024-02-20T20:00:00Z,0,15.9,86.33,0.998,1.001,0,15.9,86.21,NA,-2.2,-3,NA,NA,15.9,0,1203,15,15,15,15,1036
FB6,MC2,2024-02-20T20:15:00Z,0,16,86.36,0.998,0.999,0,16,86.23,NA,-2,-2.9,NA,NA,16,0,1163,15,15,15,15,954
FB6,MC2,2024-02-20T20:30:00Z,0,15.8,86.38,0.999,1,0,15.9,86.25,NA,-2.2,-2.9,NA,NA,15.8,0,1148,15,15,15,15,973
FB6,MC2,2024-02-20T20:45:00Z,0,15.8,86.4,0.998,1,0,15.9,86.27,NA,-1.5,-2.8,NA,NA,15.8,0,1178,15,15,15,15,999
FB6,MC2,2024-02-20T21:00:00Z,0,15.9,86.41,0.998,0.999,0,16,86.28,NA,-1.7,-3,NA,NA,15.9,0,1144,15,15,15,15,1039
FB6,MC2,2024-02-20T21:15:00Z,0,16,86.4,0.998,1,0,16,86.28,NA,-1.6,-3,NA,NA,16,0,1156,15,15,15,15,1036
FB6,MC2,2024-02-20T21:30:00Z,0,15.8,86.41,0.999,1.001,0,15.9,86.29,NA,-2.4,-2.5,NA,NA,15.8,0,1170,15,15,15,15,1076
FB6,MC2,2024-02-20T21:45:00Z,0,15.9,86.4,0.999,1,0,16,86.27,NA,-2,-3.1,NA,NA,15.9,0,1138,15,15,15,15,1031
FB6,MC2,2024-02-20T22:00:00Z,0,15.8,86.41,0.999,1.001,0,15.8,86.28,NA,-2.3,-2.9,NA,NA,15.8,0,1064,15,15,15,15,985
FB6,MC2,2024-02-20T22:15:00Z,0,15.5,86.42,0.999,1.001,0,15.6,86.3,NA,-1.9,-2.5,NA,NA,15.5,0,1102,15,15,15,15,1028
FB6,MC2,2024-02-20T22:30:00Z,0,15.1,86.42,0.998,1.001,0,15.2,86.3,NA,-2.5,-2.8,NA,NA,15.1,0,870,15,15,15,15,949
FB6,MC2,2024-02-20T22:45:00Z,0,15,86.42,0.998,1,0,15,86.3,NA,-2.1,-2.8,NA,NA,15,0,1090,15,15,15,15,990
FB6,MC2,2024-02-20T23:00:00Z,0,15.3,86.42,0.999,1,0,15.4,86.3,NA,-1.7,-2.7,NA,NA,15.3,0,1010,15,15,15,15,930
FB6,MC2,2024-02-20T23:15:00Z,0,15.1,86.44,0.997,0.999,0,15.2,86.32,NA,-1.9,-2.5,NA,NA,15.1,0,1199,15,15,15,15,1094
FB6,MC2,2024-02-20T23:30:00Z,0,15.1,86.43,0.998,1,0,15.1,86.3,NA,-1.9,-2.8,NA,NA,15.1,0,1221,15,15,15,15,1139
FB6,MC2,2024-02-20T23:45:00Z,0,15.2,86.42,0.998,1,0,15.2,86.29,NA,-1.9,-2.3,NA,NA,15.2,0,1154,15,15,15,15,1108
FB6,MC2,2024-02-21T00:00:00Z,0,15.2,86.41,0.998,0.999,0,15.2,86.29,NA,-1.8,-3,NA,NA,15.2,0,1228,15,15,15,15,1085
FB6,MC2,2024-02-21T00:15:00Z,0.01,15.2,86.4,0.997,1,0,15.3,86.28,NA,-2,-3.1,NA,NA,15.2,0,1125,15,15,15,15,1094
FB6,MC2,2024-02-21T00:30:00Z,0,15.2,86.39,0.998,0.999,0,15.2,86.27,NA,-1.8,-3.1,NA,NA,15.2,0,1199,15,15,15,15,1092
FB6,MC2,2024-02-21T00:45:00Z,0,15,86.38,0.997,1,0,15.1,86.26,NA,-1.9,-3.1,NA,NA,15,0,1172,15,15,15,15,1070
FB6,MC2,2024-02-21T01:00:00Z,0,14.6,86.36,0.998,0.999,0,14.7,86.23,NA,-2.1,-3.1,NA,NA,14.6,0,1121,15,15,15,15,1026
FB6,MC2,2024-02-21T01:15:00Z,0,14,86.35,0.997,1,0,14,86.23,NA,-2.4,-3,NA,NA,14,0,1081,15,15,15,15,1031
FB6,MC2,2024-02-21T01:30:00Z,0,13.9,86.33,0.998,1,0,13.9,86.2,NA,-2.1,-3,NA,NA,13.9,0,1199,15,15,15,15,1005
FB6,MC2,2024-02-21T01:45:00Z,0,14.1,86.29,0.999,0.999,0,14.2,86.16,NA,-1.7,-3.2,NA,NA,14.1,0,1222,15,15,15,15,1009
FB6,MC2,2024-02-21T02:00:00Z,0,14.4,86.25,0.998,1,0,14.4,86.12,NA,-2,-2.9,NA,NA,14.4,0,1204,15,15,15,15,1032
FB6,MC2,2024-02-21T02:15:00Z,0,14.6,86.24,0.998,0.999,0,14.7,86.11,NA,-2.1,-2.7,NA,NA,14.6,0,1206,15,15,15,15,972
FB6,MC2,2024-02-21T02:30:00Z,0,14.7,86.23,0.998,1,0,14.8,86.1,NA,-2.2,-2.8,NA,NA,14.8,0,1158,15,15,15,15,1054
FB6,MC2,2024-02-21T02:45:00Z,0,14.8,86.23,0.998,1,0,14.8,86.1,NA,-1.3,-3.1,NA,NA,14.8,0,1151,15,15,15,15,994
FB6,MC2,2024-02-21T03:00:00Z,0,14.8,86.23,0.998,1,0,14.9,86.1,NA,-1.9,-2.7,NA,NA,14.8,0,1246,15,15,15,15,1076
FB6,MC2,2024-02-21T03:15:00Z,0,14.8,86.23,0.998,0.999,0,14.8,86.1,NA,-1.9,-3.2,NA,NA,14.8,0,1220,15,15,15,15,1012
FB6,MC2,2024-02-21T03:30:00Z,0,14.6,86.24,0.999,1,0,14.7,86.11,NA,-1.8,-3,NA,NA,14.6,0,1198,15,15,15,15,995
FB6,MC2,2024-02-21T03:45:00Z,0,14.6,86.24,0.999,1.001,0,14.7,86.12,NA,-2,-3.1,NA,NA,14.6,0,1187,15,15,15,15,988
FB6,MC2,2024-02-21T04:00:00Z,0,14.6,86.25,0.998,1,0,14.7,86.12,NA,-1.9,-3,NA,NA,14.7,0,1261,15,15,15,15,1054
FB6,MC2,2024-02-21T04:15:00Z,0,14.6,86.24,0.999,0.999,0,14.7,86.11,NA,-1.8,-2.7,NA,NA,14.7,0,1224,15,15,15,15,1078
FB6,MC2,2024-02-21T04:30:00Z,0,14.6,86.25,0.999,1,0,14.7,86.12,NA,-1.9,-3,NA,NA,14.7,0,1215,15,15,15,15,1115
FB6,MC2,2024-02-21T04:45:00Z,0,14.6,86.28,0.998,1.001,0,14.6,86.15,NA,-1.7,-3.1,NA,NA,14.6,0,1238,15,15,15,15,1030
FB6,MC2,2024-02-21T05:00:00Z,0,14.5,86.28,0.998,1,0,14.6,86.15,NA,-1.8,-2.9,NA,NA,14.6,0,1247,15,15,15,15,973
FB6,MC2,2024-02-21T05:15:00Z,0.01,14.6,86.27,0.997,1,0,14.6,86.14,NA,-1.8,-3.1,NA,NA,14.6,0,1226,15,15,15,15,1021
FB6,MC2,2024-02-21T05:30:00Z,0,14.6,86.28,0.997,1,0,14.6,86.15,NA,-2,-3.1,NA,NA,14.6,0,1215,15,15,15,15,1016
FB6,MC2,2024-02-21T05:45:00Z,0,14.5,86.31,0.998,1,0,14.6,86.18,NA,-2,-3.1,NA,NA,14.5,0,1271,15,15,15,15,1006
FB6,MC2,2024-02-21T06:00:00Z,0,14.5,86.32,0.998,0.999,0,14.6,86.2,NA,-1.9,-3,NA,NA,14.5,0,1193,15,15,15,15,1065
FB6,MC2,2024-02-21T06:15:00Z,0,14.6,86.32,0.997,1,0,14.6,86.2,NA,-1.8,-3.1,NA,NA,14.6,0,1176,15,15,15,15,1010
FB6,MC2,2024-02-21T06:30:00Z,0,14.6,86.33,0.998,1,0,14.7,86.21,NA,-2,-3.1,NA,NA,14.6,0,1138,15,15,15,15,986
FB6,MC2,2024-02-21T06:45:00Z,0,14.7,86.34,0.998,1,0,14.8,86.21,NA,-1.9,-3,NA,NA,14.7,0,1142,15,15,15,15,985
FB6,MC2,2024-02-21T07:00:00Z,0,14.6,86.36,0.998,1,0,14.6,86.23,NA,-1.9,-2.9,NA,NA,14.6,0.7,1148,15,15,15,15,1028
FB6,MC2,2024-02-21T07:15:00Z,0,14.5,86.39,0.999,1,0,14.6,86.26,NA,-2,-2.9,NA,NA,14.5,3.5,1154,15,15,15,15,978
FB6,MC2,2024-02-21T07:30:00Z,0,14.6,86.41,0.999,0.999,0,14.7,86.28,NA,-1.8,-2.9,NA,NA,14.6,8.6,1254,15,15,15,15,984
FB6,MC2,2024-02-21T07:45:00Z,0,14.7,86.42,0.998,1,0,14.8,86.3,NA,-2.1,-2.9,NA,NA,14.8,14.6,1236,15,15,15,15,984
FB6,MC2,2024-02-21T08:00:00Z,0,14.8,86.43,0.998,1,0,14.9,86.3,NA,-1.8,-3,NA,NA,14.8,27.5,1126,15,15,15,15,958
FB6,MC2,2024-02-21T08:15:00Z,0,14.8,86.45,0.998,1,0,14.9,86.32,NA,-1.8,-3,NA,NA,14.8,30.4,1216,15,15,15,15,996
FB6,MC2,2024-02-21T08:30:00Z,0,14.9,86.45,0.998,1.001,0,15,86.33,NA,-1.9,-3.1,NA,NA,14.9,53.3,1182,15,15,15,15,1021
FB6,MC2,2024-02-21T08:45:00Z,0,15,86.47,0.999,1,0,15.1,86.34,NA,-2,-3,NA,NA,15,59.1,1161,15,15,15,15,960
FB6,MC2,2024-02-21T09:00:00Z,0,15,86.5,0.999,1.001,0,15.1,86.37,NA,-1.8,-3.3,NA,NA,15.1,43.9,1163,15,15,15,15,939
FB6,MC2,2024-02-21T09:15:00Z,0,15.2,86.51,0.997,0.999,0,15.2,86.39,NA,-1.8,-3,NA,NA,15.2,41.2,1158,15,15,15,15,976
FB6,MC2,2024-02-21T09:30:00Z,0,15.2,86.52,0.999,1,0,15.3,86.39,NA,-1.8,-3.2,NA,NA,15.3,42.8,1148,15,15,15,15,987
FB6,MC2,2024-02-21T09:45:00Z,0,15.2,86.52,0.997,1,0,15.2,86.39,NA,-1.8,-3,NA,NA,15.2,53.3,1156,15,15,15,15,950
FB6,MC2,2024-02-21T10:00:00Z,0,15.2,86.51,0.998,1,0,15.4,86.38,NA,-1.5,-3,NA,NA,15.3,68.7,1251,15,15,15,15,969
FB6,MC2,2024-02-21T10:15:00Z,0.01,15.4,86.49,0.997,1.001,0,15.4,86.36,NA,-1.9,-3,NA,NA,15.4,107.1,1173,15,15,15,15,936
FB6,MC2,2024-02-21T10:30:00Z,0.01,15.5,86.48,0.997,1.001,0,15.5,86.35,NA,-1.7,-3,NA,NA,15.5,129.3,1147,15,15,15,15,938
FB6,MC2,2024-02-21T10:45:00Z,0,15.5,86.46,0.997,1,0,15.6,86.33,NA,-1.7,-2.8,NA,NA,15.5,118.5,1121,15,15,15,15,885
FB6,MC2,2024-02-21T11:00:00Z,0,15.5,86.45,0.999,1,0,15.6,86.32,NA,-1.5,-3.1,NA,NA,15.6,92.7,1273,15,15,15,15,938
FB6,MC2,2024-02-21T11:15:00Z,0,15.6,86.42,0.998,0.999,0,15.7,86.3,NA,-1.3,-3.1,NA,NA,15.6,114.3,1153,15,15,15,15,930
FB6,MC2,2024-02-21T11:30:00Z,0,15.5,86.4,0.999,1,0,15.6,86.27,NA,-1.4,-2.8,NA,NA,15.6,121.9,1141,15,15,15,15,921
FB6,MC2,2024-02-21T11:45:00Z,0,15.5,86.38,0.998,1.001,0,15.5,86.25,NA,-1.8,-3,NA,NA,15.5,123.2,1099,15,15,15,15,970
FB6,MC2,2024-02-21T12:00:00Z,0,15.4,86.38,0.998,1,0,15.4,86.25,NA,-1.6,-2.9,NA,NA,15.4,117.9,1136,15,15,15,15,973
FB6,MC2,2024-02-21T12:15:00Z,0.01,15.4,86.36,0.997,1,0,15.4,86.23,NA,-1.7,-3,NA,NA,15.4,138.4,1212,15,15,15,15,948
FB6,MC2,2024-02-21T12:30:00Z,0,15.5,86.32,0.998,1,0,15.6,86.19,NA,-1.7,-3.1,NA,NA,15.5,176.7,1188,15,15,15,15,980
FB6,MC2,2024-02-21T12:45:00Z,0,15.4,86.29,0.997,1,0,15.5,86.16,NA,-1.7,-3.1,NA,NA,15.4,172.3,1157,15,15,15,15,921
FB6,MC2,2024-02-21T13:00:00Z,0,15.1,86.29,0.998,0.999,0,15.2,86.16,NA,-1.7,-3.1,NA,NA,15.1,98.1,1116,15,15,15,15,888
FB6,MC2,2024-02-21T13:15:00Z,0,15.1,86.29,0.998,1,0,15.2,86.16,NA,-1.3,-2.8,NA,NA,15.1,130.4,1082,15,15,15,15,941
FB6,MC2,2024-02-21T13:30:00Z,0,15.2,86.28,0.998,1,0,15.2,86.15,NA,-1.7,-3,NA,NA,15.2,122.1,1213,15,15,15,15,995
FB6,MC2,2024-02-21T13:45:00Z,0,15.2,86.25,0.998,1,0,15.3,86.12,NA,-1.7,-3.1,NA,NA,15.3,81.5,1246,15,15,15,15,904
FB6,MC2,2024-02-21T14:00:00Z,0,15.2,86.23,0.997,1,0,15.3,86.1,NA,-1.3,-3.3,NA,NA,15.3,74.9,1218,15,15,15,15,930
FB6,MC2,2024-02-21T14:15:00Z,0,15.2,86.19,0.998,1,0,15.2,86.06,NA,-1.6,-2.9,NA,NA,15.2,81.7,1078,15,15,15,15,926
FB6,MC2,2024-02-21T14:30:00Z,0,14.8,86.16,0.999,1,0,14.9,86.03,NA,-1.7,-2.9,NA,NA,14.9,71.6,1083,15,15,15,15,919
FB6,MC2,2024-02-21T14:45:00Z,0,14.8,86.14,0.998,1,0,14.8,86.01,NA,-1.6,-2.7,NA,NA,14.8,52.4,1129,15,15,15,15,892
FB6,MC2,2024-02-21T15:00:00Z,0,15,86.11,0.998,0.999,0,15,85.99,NA,-1.7,-3.1,NA,NA,15,72.5,1197,15,15,15,15,968
FB6,MC2,2024-02-21T15:15:00Z,0,15.2,86.12,0.998,1,0,15.3,85.99,NA,-1.6,-3.1,NA,NA,15.2,80.2,1063,15,15,15,15,912
FB6,MC2,2024-02-21T15:30:00Z,0,15,86.1,0.999,1,0,15.1,85.97,NA,-1.8,-3,NA,NA,15,71,1064,15,15,15,15,923
FB6,MC2,2024-02-21T15:45:00Z,0,14.9,86.11,0.998,0.999,0,15,85.97,NA,-1.7,-2.9,NA,NA,14.9,59.5,1064,15,15,15,15,918
FB6,MC2,2024-02-21T16:00:00Z,0,15.1,86.11,0.997,0.999,0,15.2,85.99,NA,-1.5,-3,NA,NA,15.1,33.3,1099,15,15,15,15,924
FB6,MC2,2024-02-21T16:15:00Z,0,15.2,86.12,0.998,1,0,15.3,85.98,NA,-1.6,-3,NA,NA,15.2,42.8,1004,15,15,15,15,870
FB6,MC2,2024-02-21T16:30:00Z,0,15.3,86.11,0.998,1,0,15.3,85.99,NA,-1.6,-2.9,NA,NA,15.3,41,973,15,15,15,15,890
FB6,MC2,2024-02-21T16:45:00Z,0,15.2,86.13,0.998,1,0,15.2,86,NA,-1.6,-2.8,NA,NA,15.2,22.5,1046,15,15,15,15,954
FB6,MC2,2024-02-21T17:00:00Z,0,15.2,86.13,0.997,0.999,0,15.2,86,NA,-1.7,-3,NA,NA,15.1,16.1,1055,15,15,15,15,886
FB6,MC2,2024-02-21T17:15:00Z,0,15,86.13,0.998,1,0,15.1,86,NA,-1.4,-2.9,NA,NA,15.1,9.9,1184,15,15,15,15,987
FB6,MC2,2024-02-21T17:30:00Z,0,15,86.14,0.998,1,0,15.1,86.01,NA,-1.7,-3,NA,NA,15,9,1118,15,15,15,15,865
FB6,MC2,2024-02-21T17:45:00Z,0,15,86.16,0.997,1.001,0,15,86.03,NA,-1.4,-2.8,NA,NA,15,0.7,1067,15,15,15,15,890
FB6,MC2,2024-02-21T18:00:00Z,0,14.8,86.18,0.997,1,0,14.9,86.05,NA,-1.9,-3,NA,NA,14.8,0,1103,15,15,15,15,824
FB6,MC2,2024-02-21T18:15:00Z,0,14.7,86.22,0.998,1,0,14.8,86.09,NA,-1.7,-3,NA,NA,14.7,0,1206,15,15,15,15,996
FB6,MC2,2024-02-21T18:30:00Z,0,14.5,86.25,0.998,1.001,0,14.5,86.12,NA,-1.7,-3.1,NA,NA,14.5,0,1142,15,15,15,15,958
FB6,MC2,2024-02-21T18:45:00Z,0,14.1,86.27,0.998,1,0,14.2,86.14,NA,-1.9,-3.1,NA,NA,14.1,0,1084,15,15,15,15,900
FB6,MC2,2024-02-21T19:00:00Z,0,13.5,86.28,0.999,1,0,13.6,86.15,NA,-1.6,-3.1,NA,NA,13.5,0,1105,15,15,15,15,862
FB6,MC2,2024-02-21T19:15:00Z,0,12.9,86.29,0.998,1,0,13,86.17,NA,-1.7,-3,NA,NA,12.9,0,1019,15,15,15,15,739
FB6,MC2,2024-02-21T19:30:00Z,0,12.5,86.31,0.998,1,0,12.7,86.18,NA,-1.7,-3.1,NA,NA,12.4,0,893,15,15,15,15,676
FB6,MC2,2024-02-21T19:45:00Z,0,12.3,86.32,0.998,1,0,13,86.19,NA,-1.5,-3,NA,NA,12,0,816,15,15,15,15,532
FB6,MC2,2024-02-21T20:00:00Z,0,12.7,86.33,0.998,1,0,13.2,86.2,NA,-1.6,-2.9,NA,NA,12.7,0,753,15,15,15,15,533
FB6,MC2,2024-02-21T20:15:00Z,0,13,86.34,1,1,0,13.3,86.22,NA,-1.7,-2.7,NA,NA,12.9,0,819,15,15,15,15,671
FB6,MC2,2024-02-21T20:30:00Z,0,13.1,86.35,0.998,1,0,13.3,86.22,NA,-1.4,-2.7,NA,NA,13,0,803,15,15,15,15,723
FB6,MC2,2024-02-21T20:45:00Z,0,13.3,86.36,0.997,1,0,13.5,86.23,NA,-1.4,-3,NA,NA,13.2,0,768,15,15,15,15,667
FB6,MC2,2024-02-21T21:00:00Z,0,13.3,86.39,0.999,1,0,13.6,86.26,NA,-1.2,-2.7,NA,NA,13.2,0,747,15,15,15,15,677
FB6,MC2,2024-02-21T21:15:00Z,0,13.3,86.39,0.999,1,0,13.8,86.26,NA,-1.3,-2.9,NA,NA,13.2,0,717,15,15,15,15,628
FB6,MC2,2024-02-21T21:30:00Z,0,13.6,86.4,0.999,1,0,13.9,86.27,NA,-1.5,-2.9,NA,NA,13.3,0,713,15,15,15,15,658
FB6,MC2,2024-02-21T21:45:00Z,0,13.8,86.4,0.999,0.999,0,14,86.28,NA,-1.6,-2.9,NA,NA,13.7,0,796,15,15,15,15,821
FB6,MC2,2024-02-21T22:00:00Z,0,14,86.41,0.998,1,0,14.1,86.29,NA,-1.5,-3,NA,NA,14,0,811,15,15,15,15,729
FB6,MC2,2024-02-21T22:15:00Z,0,14,86.43,0.998,1.001,0,14.1,86.3,NA,-1.6,-3,NA,NA,14,0,831,15,15,15,15,723
FB6,MC2,2024-02-21T22:30:00Z,0,14,86.43,0.998,1,0,14,86.3,NA,-1.5,-3,NA,NA,14,0,801,15,15,15,15,698
FB6,MC2,2024-02-21T22:45:00Z,0,14,86.42,0.998,1,0,14.1,86.3,NA,-1.7,-2.9,NA,NA,14,0,1003,15,15,15,15,725
FB6,MC2,2024-02-21T23:00:00Z,0,14,86.4,0.997,1,0,14.1,86.27,NA,-1.7,-3,NA,NA,14,0,984,15,15,15,15,748
FB6,MC2,2024-02-21T23:15:00Z,0,14,86.38,0.998,0.999,0,14,86.25,NA,-1.8,-3.1,NA,NA,14,0,902,15,15,15,15,864
FB6,MC2,2024-02-21T23:30:00Z,0,14,86.37,0.998,0.999,0,14,86.24,NA,-1.6,-3.1,NA,NA,14,0,871,15,15,15,15,689
FB6,MC2,2024-02-21T23:45:00Z,0,14.1,86.35,0.997,1.001,0,14.1,86.22,NA,-1.2,-2.8,NA,NA,14.1,0,940,15,15,15,15,729
FB6,MC2,2024-02-22T00:00:00Z,0,14.1,86.32,0.999,0.999,0,14.1,86.19,NA,-1.7,-2.8,NA,NA,14.1,0,882,15,15,15,15,722
FB6,MC2,2024-02-22T00:15:00Z,0,14.1,86.3,0.998,0.999,0,14.2,86.18,NA,-1.7,-2.8,NA,NA,14.1,0,902,15,15,15,15,675
FB6,MC2,2024-02-22T00:30:00Z,0,14.1,86.29,0.999,1,0,14.2,86.16,NA,-1.6,-2.8,NA,NA,14.1,0,877,15,15,15,15,763
FB6,MC2,2024-02-22T00:45:00Z,0,14.2,86.26,0.998,1,0,14.2,86.13,NA,-1.5,-2.9,NA,NA,14.2,0,821,15,15,15,15,711
FB6,MC2,2024-02-22T01:00:00Z,0,14.1,86.23,0.998,1.001,0,14.2,86.1,NA,-1.7,-3.1,NA,NA,14.2,0,856,15,15,15,15,729
FB6,MC2,2024-02-22T01:15:00Z,0,14.2,86.22,0.997,1.001,0,14.2,86.09,NA,-1.3,-2.9,NA,NA,14.2,0,841,15,15,15,15,704
FB6,MC2,2024-02-22T01:30:00Z,0,14.2,86.21,0.999,1,0,14.3,86.08,NA,-1.6,-3,NA,NA,14.2,0,852,15,15,15,15,715
FB6,MC2,2024-02-22T01:45:00Z,0,14.2,86.19,0.997,1,0,14.2,86.06,NA,-1.7,-3,NA,NA,14.2,0,949,15,15,15,15,722
FB6,MC2,2024-02-22T02:00:00Z,0,14.2,86.18,0.997,1.001,0,14.3,86.05,NA,-1.6,-3,NA,NA,14.2,0,900,15,15,15,15,690
FB6,MC2,2024-02-22T02:15:00Z,0,14.2,86.16,0.997,1,0,14.3,86.03,NA,-1.6,-3.1,NA,NA,14.2,0,900,15,15,15,15,736
FB6,MC2,2024-02-22T02:30:00Z,0,14.3,86.14,0.997,1.001,0,14.3,86.01,NA,-1.7,-2.9,NA,NA,14.3,0,1034,15,15,15,15,903
FB6,MC2,2024-02-22T02:45:00Z,0,14.1,86.14,0.998,1.001,0,14.1,86.01,NA,-1.7,-2.9,NA,NA,14.1,0,1094,15,15,15,15,815
FB6,MC2,2024-02-22T03:00:00Z,0,14,86.14,0.998,1,0,14.1,86.01,NA,-1.7,-2.9,NA,NA,14,0,1088,15,15,15,15,843
FB6,MC2,2024-02-22T03:15:00Z,0,14,86.13,0.998,1,0,14.1,86.01,NA,-1.6,-3,NA,NA,14,0,1146,15,15,15,15,884
FB6,MC2,2024-02-22T03:30:00Z,0,13.9,86.14,0.998,0.999,0,13.9,86.01,NA,-1.7,-2.9,NA,NA,13.8,0,1105,15,15,15,15,772
FB6,MC2,2024-02-22T03:45:00Z,0,13.8,86.14,0.998,0.999,0,13.8,86.01,NA,-1.7,-3,NA,NA,13.8,0,1140,15,15,15,15,826
FB6,MC2,2024-02-22T04:00:00Z,0,13.8,86.13,0.999,1,0,13.8,86,NA,-1.6,-3.1,NA,NA,13.8,0,1116,15,15,15,15,732
FB6,MC2,2024-02-22T04:15:00Z,0,13,86.14,0.999,1,0,13.1,86.01,NA,-1.8,-3,NA,NA,13,0,1131,15,15,15,15,898
FB6,MC2,2024-02-22T04:30:00Z,0,11.8,86.15,0.998,1.001,0,11.8,86.02,NA,-1.7,-3.2,NA,NA,11.8,0,1075,15,15,15,15,756
FB6,MC2,2024-02-22T04:45:00Z,0,11.2,86.14,0.998,1.001,0,11.3,86.01,NA,-1.6,-2.8,NA,NA,11.2,0,1076,15,15,15,15,764
FB6,MC2,2024-02-22T05:00:00Z,0,10.9,86.14,0.998,1.001,0,11,86.02,NA,-1.7,-3.1,NA,NA,10.9,0,1008,15,15,15,15,781
FB6,MC2,2024-02-22T05:15:00Z,0,10.8,86.16,0.999,1,0,10.9,86.03,NA,-1.8,-2.9,NA,NA,10.8,0,906,15,15,15,15,699
FB6,MC2,2024-02-22T05:30:00Z,0,10.8,86.16,0.999,1,0,10.9,86.04,NA,-1.6,-3.2,NA,NA,10.7,0,773,15,15,15,15,657
FB6,MC2,2024-02-22T05:45:00Z,0,10.2,86.16,0.998,1.001,0,10.7,86.04,NA,-1.6,-3.1,NA,NA,10.1,0,757,15,15,15,15,599
FB6,MC2,2024-02-22T06:00:00Z,0,10.4,86.18,0.997,1,0,11.1,86.05,NA,-1.5,-3.2,NA,NA,10.4,0,749,15,15,15,15,543
FB6,MC2,2024-02-22T06:15:00Z,0,10.7,86.19,0.998,1,0,11.3,86.06,NA,-1.6,-3.1,NA,NA,10.9,0,745,15,15,15,15,505
FB6,MC2,2024-02-22T06:30:00Z,0,11,86.2,0.998,1,0,11.4,86.07,NA,-1.5,-3.1,NA,NA,11.2,1.1,750,15,15,15,15,484
FB6,MC2,2024-02-22T06:45:00Z,0,11,86.22,0.998,1,0,11.5,86.09,NA,-1.6,-3.1,NA,NA,11.2,2.9,740,15,15,15,15,478
FB6,MC2,2024-02-22T07:00:00Z,0,11.4,86.23,0.997,0.999,0,11.5,86.1,NA,-1.6,-3,NA,NA,11.4,9.9,770,15,15,15,15,503
FB6,MC2,2024-02-22T07:15:00Z,0,11.6,86.25,0.999,0.999,0,11.7,86.12,NA,-1.6,-2.9,NA,NA,11.6,14.6,764,15,15,15,15,545
FB6,MC2,2024-02-22T07:30:00Z,0,11.6,86.27,0.998,1.001,0,11.7,86.14,NA,-1.6,-3.1,NA,NA,11.6,18.1,764,15,15,15,15,579
FB6,MC2,2024-02-22T07:45:00Z,0,11.3,86.27,0.997,1,0,11.4,86.14,NA,-1.7,-3.1,NA,NA,11.4,29.3,761,15,15,15,15,617
FB6,MC2,2024-02-22T08:00:00Z,0,11.4,86.27,0.998,1,0,11.6,86.15,NA,-1.6,-3.1,NA,NA,11.5,43,779,15,15,15,15,616
FB6,MC2,2024-02-22T08:15:00Z,0,11.6,86.28,0.998,1.001,0,11.7,86.15,NA,-1.6,-3.1,NA,NA,11.6,49.8,846,15,15,15,15,667
FB6,MC2,2024-02-22T08:30:00Z,0,11.9,86.27,0.998,1.001,0,12,86.14,NA,-1.6,-3.2,NA,NA,11.9,64.1,835,15,15,15,15,625
FB6,MC2,2024-02-22T08:45:00Z,0,12.2,86.27,0.998,1,0,12.4,86.14,NA,-1.6,-3.2,NA,NA,12.3,86.8,835,15,15,15,15,594
FB6,MC2,2024-02-22T09:00:00Z,0,12.5,86.27,0.999,1,0,12.6,86.14,NA,-1.5,-3.1,NA,NA,12.6,100.7,828,15,15,15,15,555
FB6,MC2,2024-02-22T09:15:00Z,0,13,86.27,0.998,1.001,0,13.1,86.14,NA,-1.5,-3.1,NA,NA,13.1,152.2,747,15,15,15,15,463
FB6,MC2,2024-02-22T09:30:00Z,0,13.3,86.27,0.999,1,0,13.5,86.14,NA,-1.5,-3.1,NA,NA,13.4,146.9,742,15,15,15,10,460
FB6,MC2,2024-02-22T09:45:00Z,0,13.2,86.27,0.998,1,0,13.3,86.14,NA,-1.5,-3,NA,NA,13.3,126.5,743,15,15,15,11,460
FB6,MC2,2024-02-22T10:00:00Z,0,13.5,86.26,0.998,0.999,0,13.7,86.13,NA,-1.4,-3,NA,NA,13.6,210.8,683,15,15,15,1,457
FB6,MC2,2024-02-22T10:15:00Z,0,13.8,86.25,0.998,1,0,14.4,86.12,NA,-1.3,-3,NA,NA,14,257.6,601,15,15,15,0,457
FB6,MC2,2024-02-22T10:30:00Z,0,14.1,86.23,0.998,0.999,0,15.1,86.1,NA,-1.2,-3.1,NA,NA,14.9,447.5,480,15,15,15,0,457
